model_id,dataset,evaluation_scope,aggregation_level,activity_class,observation_count,score_mean_sd,score_q05,score_q25,score_median,score_q75,score_q95,threshold_min,threshold_median,threshold_max
frailty29_trained_motion_detector,frailty29_outer_oof,source_grouped_oof,window,static,21267,0.0 ± 0.1,1.5470448033738646e-07,2.7716835120372707e-06,2.544545532146003e-05,0.00019613491895142943,0.01640521641820671,0.49988220147271534,0.4999998976207394,0.5001062210503733
frailty29_trained_motion_detector,frailty29_outer_oof,source_grouped_oof,window,motion,518,0.9 ± 0.2,0.005643920600414278,0.9992475360631943,0.99993497133255,0.999997615814209,0.9999997615814209,0.49988220147271534,0.4999998976207394,0.5001062210503733
frailty29_trained_motion_detector,frailty29_trained_to_ptt22,frozen_cross_dataset,window,static,5331,0.0 ± 0.0,1.2847084462919156e-07,3.5071995796442934e-07,1.6040343098211451e-06,4.346424248069525e-06,1.3282306554174284e-05,0.500008719143807,0.500008719143807,0.500008719143807
frailty29_trained_motion_detector,frailty29_trained_to_ptt22,frozen_cross_dataset,window,motion,10652,0.6 ± 0.5,6.516436333185993e-05,0.01821685256436467,0.8921456933021545,0.9999696016311646,0.9999964237213135,0.500008719143807,0.500008719143807,0.500008719143807
frailty29_trained_motion_detector,frailty29_outer_oof,source_grouped_oof,file,static,145,0.0 ± 0.1,1.6668276145992424e-07,2.7727229507945594e-06,2.3560300178360194e-05,0.00017528969328850508,0.0029792522778734442,0.49988220147271534,0.4999998976207394,0.5001062210503733
frailty29_trained_motion_detector,frailty29_outer_oof,source_grouped_oof,file,motion,111,0.9 ± 0.2,0.0020042859737259278,0.9994034767150879,0.9999550580978394,0.9999978542327881,0.9999997615814209,0.49988220147271534,0.4999998976207394,0.5001062210503733
frailty29_trained_motion_detector,frailty29_trained_to_ptt22,frozen_cross_dataset,file,static,22,0.0 ± 0.0,1.3604340907136247e-07,4.107874644887488e-07,1.8921979290098534e-06,4.5241503130455385e-06,6.10641936873435e-06,0.500008719143807,0.500008719143807,0.500008719143807
frailty29_trained_motion_detector,frailty29_trained_to_ptt22,frozen_cross_dataset,file,motion,44,0.6 ± 0.5,9.528581595077412e-05,0.0337818949483335,0.8184968829154968,0.9999691098928452,0.9999959886074066,0.500008719143807,0.500008719143807,0.500008719143807
