true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.6666666666666666,0.2,0.13333333333333333
Robust/Non-Frail,0.23333333333333334,0.55,0.21666666666666667
Young,0.2,0.275,0.525
