true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.7333333333333333,0.15555555555555556,0.1111111111111111
Robust/Non-Frail,0.2833333333333333,0.5333333333333333,0.18333333333333332
Young,0.225,0.4,0.375
