true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.7777777777777778,0.1111111111111111,0.1111111111111111
Robust/Non-Frail,0.2833333333333333,0.5,0.21666666666666667
Young,0.225,0.325,0.45
