true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.7777777777777778,0.15555555555555556,0.06666666666666667
Robust/Non-Frail,0.23333333333333334,0.55,0.21666666666666667
Young,0.175,0.3,0.525
