true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.6444444444444445,0.26666666666666666,0.08888888888888889
Robust/Non-Frail,0.31666666666666665,0.48333333333333334,0.2
Young,0.125,0.375,0.5
