true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.6888888888888889,0.2222222222222222,0.08888888888888889
Robust/Non-Frail,0.3,0.5166666666666667,0.18333333333333332
Young,0.2,0.325,0.475
