true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.7333333333333333,0.13333333333333333,0.13333333333333333
Robust/Non-Frail,0.25,0.5666666666666667,0.18333333333333332
Young,0.225,0.375,0.4
