true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.6888888888888889,0.26666666666666666,0.044444444444444446
Robust/Non-Frail,0.26666666666666666,0.5333333333333333,0.2
Young,0.275,0.3,0.425
