true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.7111111111111111,0.2,0.08888888888888889
Robust/Non-Frail,0.2833333333333333,0.5833333333333334,0.13333333333333333
Young,0.3,0.325,0.375
