true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.5777777777777777,0.35555555555555557,0.06666666666666667
Robust/Non-Frail,0.2833333333333333,0.55,0.16666666666666666
Young,0.075,0.4,0.525
