true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.6666666666666666,0.2222222222222222,0.1111111111111111
Robust/Non-Frail,0.35,0.4666666666666667,0.18333333333333332
Young,0.1,0.375,0.525
