true_class,Pre-Frail,Robust/Non-Frail,Young
Pre-Frail,0.6888888888888889,0.2,0.1111111111111111
Robust/Non-Frail,0.26666666666666666,0.43333333333333335,0.3
Young,0.2,0.25,0.55
