case_id,repeat,fold,status,config_id,config_hash,split_seed,training_seed,model_id,model_machine_id,representation_mode,parameter_count,model_hash,state_hash,fold_hash,preprocessing_hash,feature_hash,aggregation_rule,balanced_accuracy,macro_f1,fitted_provenance_json,model_factory_provenance_json,frozen_model_run_provenance_json,run_manifest_path,checkpoint_schema,learned_weight_checkpoint,checkpoint_manifest_sha256,checkpoint_state_sha256,checkpoint_deployment_status
tuned_all_roles__inception_small,0,0,passed,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_64out_b16_f16_d3_fixed10,b5dd64d4a01e505c27c93ae4c635a47823271bb35190e491f27c3bffecfffefb,42,42,InceptionTimeSmall,inception_small,raw,,649a6e12ee291e05a9610c576992d6f3be8a1a925464cf98c639c3ee00db94b1,649a6e12ee291e05a9610c576992d6f3be8a1a925464cf98c639c3ee00db94b1,1693fc71b79411d166b79b56f840bce89b2bfca3d51ab755c85d567ad560b702,0ee0c24cbf0cb2d921730d9df56b9a6a676437f2fa73914fbb73c438f70426f3,f313bede6b2c98bed96e61c63a92293f4b5d769abc7bea582deb18ebd5cbba09,line_b_equal_role_families,0.5,0.5222222222222223,"{""cache_policy"":""disabled"",""class_count_basis"":""row"",""class_counts"":[4378.0,6197.0,3709.0],""class_weight_beta"":0.999,""class_weight_count_basis"":""row"",""class_weight_vector"":[1.0875589847564697,0.7683287858963013,1.283724308013916],""class_weighting"":""inverse_frequency"",""dataset_binding_hash"":""7dd231a854db499a729b48ddb9af370b20a75658b8b0b0da8e6d1df791537322"",""deterministic_algorithms"":true,""epoch_profile"":""default_10"",""epoch_rule"":""fixed_epoch"",""execution_mode"":""formal"",""expected_aggregation_rule"":""line_b_equal_role_families"",""fitted_participant_ids"":[""AB_01"",""AKE28_03"",""AKO19_01"",""ATA20_01"",""BRA36_02"",""ERL70_04"",""ERO01_02"",""GDO22_03"",""GME22_02"",""GRU27_01"",""HEA19_04"",""HZA20_02"",""INE13_04"",""KMO19_01"",""MIA82_04"",""MIE14_02"",""MKU07_04"",""MOA19_03"",""MSE28_01"",""SDI19_04"",""SJI29_02"",""STE072_01"",""UTI13_04""],""focal_gamma"":2.0,""fold_hash"":""1693fc71b79411d166b79b56f840bce89b2bfca3d51ab755c85d567ad560b702"",""gradient_clip_norm"":null,""inner_grouped_folds"":0,""inner_membership_hash"":"""",""inner_patience"":0,""inner_train_participant_ids"":[],""inner_validation_fold_index"":null,""inner_validation_participant_ids"":[],""label_smoothing"":0.2,""learning_rate"":0.0003,""loss"":""cross_entropy"",""maximum_inner_epochs"":0,""member_state_hashes"":[""649a6e12ee291e05a9610c576992d6f3be8a1a925464cf98c639c3ee00db94b1""],""member_training_seeds"":[],""notes"":[""outer_labels_not_accepted_by_fit_api""],""object_type"":""InceptionTimeSingleNetwork"",""optimizer"":""adamw"",""optimizer_parameters"":{""amsgrad"":false,""betas"":[0.9,0.999],""eps"":1e-08,""maximize"":false},""outer_membership_hash"":""c625a98cf7780f92db531496ba471a5a0b934220d9fc930ada487bd38872f0b9"",""participant_window_quota"":""all"",""refit_on_all_outer_training"":true,""registry_hash"":""0bca827fa8e4f9679b6ee9435b5497a60d91e74ddb366e058fc69614fb007f46"",""sampler"":""exhaustive_shuffle_without_replacement"",""samples_per_epoch"":null,""selected_epoch"":10,""state_hash"":""649a6e12ee291e05a9610c576992d6f3be8a1a925464cf98c639c3ee00db94b1"",""training_balance"":""equal_role_families"",""training_seed"":42,""weight_decay"":0.001}","{""fold_local_preparation"":""not_required"",""model_id"":""inception_small"",""outer_fold_index"":0,""outer_repeat_index"":0,""outer_train_dataset_hash"":""7dd231a854db499a729b48ddb9af370b20a75658b8b0b0da8e6d1df791537322""}","{""aggregation"":{""balance_line"":""line_b_equal_role_families"",""direct_all_window_participant_mean"":false,""file_to_role"":""ordinary_mean"",""hierarchy"":[""window"",""file"",""role"",""participant""],""missing_role_policy"":""mean_available_roles"",""quality_weight_levels"":[],""quality_weight_source"":""none"",""quality_weighting"":false,""role_to_participant"":""ordinary_mean"",""window_to_file"":""ordinary_mean""},""architecture_parameters"":{""bottleneck_channels"":16,""branch_count"":4,""classifier_dropout"":0.5,""depth"":3,""dilation"":1,""global_pooling"":""mask_aware_global_average"",""kernel_sizes"":[39,19,9],""model_id"":""inception_small"",""n_classes"":3,""out_channels"":16,""pool_size"":3,""representation_mode"":""raw"",""residual_interval"":3,""variant"":""small""},""feature_schema_hash"":""f313bede6b2c98bed96e61c63a92293f4b5d769abc7bea582deb18ebd5cbba09"",""fold_hash"":""1693fc71b79411d166b79b56f840bce89b2bfca3d51ab755c85d567ad560b702"",""input_channels_order"":[""RED"",""IR"",""A_dyn_x"",""A_dyn_y"",""A_dyn_z"",""GX"",""GY"",""GZ""],""random_seeds"":[42],""sampling_rate_hz"":64.0,""seed_policy"":""outer_cv_repeat_seed_equals_split_seed"",""training_algorithm"":{""class_weighting"":{""class_weight_beta"":0.999,""count_basis"":""row"",""strategy"":""inverse_frequency""},""dropout"":0.5,""epoch_rule"":{""fixed_epochs"":10,""rule"":""fixed_epoch""},""gradient_clipping"":{""enabled"":false,""max_norm"":null},""label_smoothing"":0.2,""learning_rate"":0.0003,""loss"":{""balanced_softmax_count_basis"":""not_applicable"",""focal_gamma"":2.0,""strategy"":""cross_entropy""},""optimizer"":""adamw"",""sampler"":""exhaustive_shuffle_without_replacement"",""weight_decay"":0.001},""window_plan"":{""representation_mode"":""raw"",""selected"":{""cap_fraction_per_file"":null,""cap_per_file"":128,""end_alignment"":""include_right_aligned_if_distinct"",""hop_s"":2.5,""length_s"":5.0,""min_valid_fraction"":1.0,""padding"":""none_complete_windows_only""}}}",tuned_all_roles__inception_small/repeat_00/fold_00/run_manifest.json,ppg_frailty.v5_fold_checkpoint.v1,tuned_all_roles__inception_small/repeat_00/fold_00/model_checkpoint/manifest.json,7f653ba95d9a742bc0ca33dcbf6b03b7738f470616de2f7250d57c65ef3650d2,6ea3c431c0c6abcd8fe5ce0c973b7bb8fc559baa8de581d8610a9537d567609e,not_final_refit_outer_train_subset_only
tuned_all_roles__inception_small,0,1,passed,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_64out_b16_f16_d3_fixed10,b5dd64d4a01e505c27c93ae4c635a47823271bb35190e491f27c3bffecfffefb,42,42,InceptionTimeSmall,inception_small,raw,,13eae76c764df46e125816f891a6c8d12c1a04124ce969838e85037da33c2fac,13eae76c764df46e125816f891a6c8d12c1a04124ce969838e85037da33c2fac,1693fc71b79411d166b79b56f840bce89b2bfca3d51ab755c85d567ad560b702,039436bb641a5a47431ddd69183160ecbba4b738924693e12beea8e8eb878c09,c9c0321625078fd2665d3594a4b1cc23fca21da902a28b64659dc5d1833216af,line_b_equal_role_families,0.7777777777777777,0.7222222222222222,"{""cache_policy"":""disabled"",""class_count_basis"":""row"",""class_counts"":[4374.0,5628.0,4337.0],""class_weight_beta"":0.999,""class_weight_count_basis"":""row"",""class_weight_vector"":[1.092745065689087,0.8492655754089355,1.102067470550537],""class_weighting"":""inverse_frequency"",""dataset_binding_hash"":""3b4ec0626003bf394f6fa70cddd141d0c07fc61cfe834224fe19e9f19049d9ad"",""deterministic_algorithms"":true,""epoch_profile"":""default_10"",""epoch_rule"":""fixed_epoch"",""execution_mode"":""formal"",""expected_aggregation_rule"":""line_b_equal_role_families"",""fitted_participant_ids"":[""AB_01"",""AKE28_03"",""AMI33_01"",""ATA20_01"",""BRA36_02"",""EE_02"",""ERL70_04"",""ERO01_02"",""FNA75_03"",""GME22_02"",""GRU27_01"",""HEA19_04"",""HZA20_02"",""IGB00_03"",""MHT21_03"",""MIA82_04"",""MIE14_02"",""MOA19_03"",""MSE28_01"",""SDI19_04"",""SJI29_02"",""STE072_01"",""TSR08_01""],""focal_gamma"":2.0,""fold_hash"":""1693fc71b79411d166b79b56f840bce89b2bfca3d51ab755c85d567ad560b702"",""gradient_clip_norm"":null,""inner_grouped_folds"":0,""inner_membership_hash"":"""",""inner_patience"":0,""inner_train_participant_ids"":[],""inner_validation_fold_index"":null,""inner_validation_participant_ids"":[],""label_smoothing"":0.2,""learning_rate"":0.0003,""loss"":""cross_entropy"",""maximum_inner_epochs"":0,""member_state_hashes"":[""13eae76c764df46e125816f891a6c8d12c1a04124ce969838e85037da33c2fac""],""member_training_seeds"":[],""notes"":[""outer_labels_not_accepted_by_fit_api""],""object_type"":""InceptionTimeSingleNetwork"",""optimizer"":""adamw"",""optimizer_parameters"":{""amsgrad"":false,""betas"":[0.9,0.999],""eps"":1e-08,""maximize"":false},""outer_membership_hash"":""d5fbaa6fee28917f871ab510dc053d3b29360cc3dc22f19554439348923aad65"",""participant_window_quota"":""all"",""refit_on_all_outer_training"":true,""registry_hash"":""0bca827fa8e4f9679b6ee9435b5497a60d91e74ddb366e058fc69614fb007f46"",""sampler"":""exhaustive_shuffle_without_replacement"",""samples_per_epoch"":null,""selected_epoch"":10,""state_hash"":""13eae76c764df46e125816f891a6c8d12c1a04124ce969838e85037da33c2fac"",""training_balance"":""equal_role_families"",""training_seed"":42,""weight_decay"":0.001}","{""fold_local_preparation"":""not_required"",""model_id"":""inception_small"",""outer_fold_index"":1,""outer_repeat_index"":0,""outer_train_dataset_hash"":""3b4ec0626003bf394f6fa70cddd141d0c07fc61cfe834224fe19e9f19049d9ad""}","{""aggregation"":{""balance_line"":""line_b_equal_role_families"",""direct_all_window_participant_mean"":false,""file_to_role"":""ordinary_mean"",""hierarchy"":[""window"",""file"",""role"",""participant""],""missing_role_policy"":""mean_available_roles"",""quality_weight_levels"":[],""quality_weight_source"":""none"",""quality_weighting"":false,""role_to_participant"":""ordinary_mean"",""window_to_file"":""ordinary_mean""},""architecture_parameters"":{""bottleneck_channels"":16,""branch_count"":4,""classifier_dropout"":0.5,""depth"":3,""dilation"":1,""global_pooling"":""mask_aware_global_average"",""kernel_sizes"":[39,19,9],""model_id"":""inception_small"",""n_classes"":3,""out_channels"":16,""pool_size"":3,""representation_mode"":""raw"",""residual_interval"":3,""variant"":""small""},""feature_schema_hash"":""c9c0321625078fd2665d3594a4b1cc23fca21da902a28b64659dc5d1833216af"",""fold_hash"":""1693fc71b79411d166b79b56f840bce89b2bfca3d51ab755c85d567ad560b702"",""input_channels_order"":[""RED"",""IR"",""A_dyn_x"",""A_dyn_y"",""A_dyn_z"",""GX"",""GY"",""GZ""],""random_seeds"":[42],""sampling_rate_hz"":64.0,""seed_policy"":""outer_cv_repeat_seed_equals_split_seed"",""training_algorithm"":{""class_weighting"":{""class_weight_beta"":0.999,""count_basis"":""row"",""strategy"":""inverse_frequency""},""dropout"":0.5,""epoch_rule"":{""fixed_epochs"":10,""rule"":""fixed_epoch""},""gradient_clipping"":{""enabled"":false,""max_norm"":null},""label_smoothing"":0.2,""learning_rate"":0.0003,""loss"":{""balanced_softmax_count_basis"":""not_applicable"",""focal_gamma"":2.0,""strategy"":""cross_entropy""},""optimizer"":""adamw"",""sampler"":""exhaustive_shuffle_without_replacement"",""weight_decay"":0.001},""window_plan"":{""representation_mode"":""raw"",""selected"":{""cap_fraction_per_file"":null,""cap_per_file"":128,""end_alignment"":""include_right_aligned_if_distinct"",""hop_s"":2.5,""length_s"":5.0,""min_valid_fraction"":1.0,""padding"":""none_complete_windows_only""}}}",tuned_all_roles__inception_small/repeat_00/fold_01/run_manifest.json,ppg_frailty.v5_fold_checkpoint.v1,tuned_all_roles__inception_small/repeat_00/fold_01/model_checkpoint/manifest.json,f5b23ea0384e05074233c6e702977f3f75474515bbba66c8700b35c8e916cee0,a026cb158b128eeadf3a63031ca4e63fb6b238f5b68f859c268b9db9e0548da4,not_final_refit_outer_train_subset_only
tuned_all_roles__inception_small,0,2,passed,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_64out_b16_f16_d3_fixed10,b5dd64d4a01e505c27c93ae4c635a47823271bb35190e491f27c3bffecfffefb,42,42,InceptionTimeSmall,inception_small,raw,,7b2286983ecce2b8b5a02449a7a8e11de1ecf2c9077dcdf9f11eda6820e3b54c,7b2286983ecce2b8b5a02449a7a8e11de1ecf2c9077dcdf9f11eda6820e3b54c,1693fc71b79411d166b79b56f840bce89b2bfca3d51ab755c85d567ad560b702,3b84219ac2427f58f65eed13692ad531514a18d2cc347eddf3a7bd38beff59fb,ef521c1c085b91940224ef24a011feb74d2742658858e28c231e45a6bc42d7ae,line_b_equal_role_families,0.8333333333333334,0.8222222222222223,"{""cache_policy"":""disabled"",""class_count_basis"":""row"",""class_counts"":[4342.0,6186.0,3711.0],""class_weight_beta"":0.999,""class_weight_count_basis"":""row"",""class_weight_vector"":[1.0931214094161987,0.7672702074050903,1.278990387916565],""class_weighting"":""inverse_frequency"",""dataset_binding_hash"":""d3c923cdfebe7761c20a831cdeafda42e73510dc697d2348d50ab34807db54c9"",""deterministic_algorithms"":true,""epoch_profile"":""default_10"",""epoch_rule"":""fixed_epoch"",""execution_mode"":""formal"",""expected_aggregation_rule"":""line_b_equal_role_families"",""fitted_participant_ids"":[""AKE28_03"",""AKO19_01"",""AMI33_01"",""ATA20_01"",""BRA36_02"",""EE_02"",""ERL70_04"",""ERO01_02"",""FNA75_03"",""GDO22_03"",""HEA19_04"",""IGB00_03"",""INE13_04"",""KMO19_01"",""MHT21_03"",""MIA82_04"",""MIE14_02"",""MKU07_04"",""MOA19_03"",""SDI19_04"",""STE072_01"",""TSR08_01"",""UTI13_04""],""focal_gamma"":2.0,""fold_hash"":""1693fc71b79411d166b79b56f840bce89b2bfca3d51ab755c85d567ad560b702"",""gradient_clip_norm"":null,""inner_grouped_folds"":0,""inner_membership_hash"":"""",""inner_patience"":0,""inner_train_participant_ids"":[],""inner_validation_fold_index"":null,""inner_validation_participant_ids"":[],""label_smoothing"":0.2,""learning_rate"":0.0003,""loss"":""cross_entropy"",""maximum_inner_epochs"":0,""member_state_hashes"":[""7b2286983ecce2b8b5a02449a7a8e11de1ecf2c9077dcdf9f11eda6820e3b54c""],""member_training_seeds"":[],""notes"":[""outer_labels_not_accepted_by_fit_api""],""object_type"":""InceptionTimeSingleNetwork"",""optimizer"":""adamw"",""optimizer_parameters"":{""amsgrad"":false,""betas"":[0.9,0.999],""eps"":1e-08,""maximize"":false},""outer_membership_hash"":""714399f252a4a67f883040d40895c1c19f0ba982ecc8c52dac316a01b9673ef3"",""participant_window_quota"":""all"",""refit_on_all_outer_training"":true,""registry_hash"":""0bca827fa8e4f9679b6ee9435b5497a60d91e74ddb366e058fc69614fb007f46"",""sampler"":""exhaustive_shuffle_without_replacement"",""samples_per_epoch"":null,""selected_epoch"":10,""state_hash"":""7b2286983ecce2b8b5a02449a7a8e11de1ecf2c9077dcdf9f11eda6820e3b54c"",""training_balance"":""equal_role_families"",""training_seed"":42,""weight_decay"":0.001}","{""fold_local_preparation"":""not_required"",""model_id"":""inception_small"",""outer_fold_index"":2,""outer_repeat_index"":0,""outer_train_dataset_hash"":""d3c923cdfebe7761c20a831cdeafda42e73510dc697d2348d50ab34807db54c9""}","{""aggregation"":{""balance_line"":""line_b_equal_role_families"",""direct_all_window_participant_mean"":false,""file_to_role"":""ordinary_mean"",""hierarchy"":[""window"",""file"",""role"",""participant""],""missing_role_policy"":""mean_available_roles"",""quality_weight_levels"":[],""quality_weight_source"":""none"",""quality_weighting"":false,""role_to_participant"":""ordinary_mean"",""window_to_file"":""ordinary_mean""},""architecture_parameters"":{""bottleneck_channels"":16,""branch_count"":4,""classifier_dropout"":0.5,""depth"":3,""dilation"":1,""global_pooling"":""mask_aware_global_average"",""kernel_sizes"":[39,19,9],""model_id"":""inception_small"",""n_classes"":3,""out_channels"":16,""pool_size"":3,""representation_mode"":""raw"",""residual_interval"":3,""variant"":""small""},""feature_schema_hash"":""ef521c1c085b91940224ef24a011feb74d2742658858e28c231e45a6bc42d7ae"",""fold_hash"":""1693fc71b79411d166b79b56f840bce89b2bfca3d51ab755c85d567ad560b702"",""input_channels_order"":[""RED"",""IR"",""A_dyn_x"",""A_dyn_y"",""A_dyn_z"",""GX"",""GY"",""GZ""],""random_seeds"":[42],""sampling_rate_hz"":64.0,""seed_policy"":""outer_cv_repeat_seed_equals_split_seed"",""training_algorithm"":{""class_weighting"":{""class_weight_beta"":0.999,""count_basis"":""row"",""strategy"":""inverse_frequency""},""dropout"":0.5,""epoch_rule"":{""fixed_epochs"":10,""rule"":""fixed_epoch""},""gradient_clipping"":{""enabled"":false,""max_norm"":null},""label_smoothing"":0.2,""learning_rate"":0.0003,""loss"":{""balanced_softmax_count_basis"":""not_applicable"",""focal_gamma"":2.0,""strategy"":""cross_entropy""},""optimizer"":""adamw"",""sampler"":""exhaustive_shuffle_without_replacement"",""weight_decay"":0.001},""window_plan"":{""representation_mode"":""raw"",""selected"":{""cap_fraction_per_file"":null,""cap_per_file"":128,""end_alignment"":""include_right_aligned_if_distinct"",""hop_s"":2.5,""length_s"":5.0,""min_valid_fraction"":1.0,""padding"":""none_complete_windows_only""}}}",tuned_all_roles__inception_small/repeat_00/fold_02/run_manifest.json,ppg_frailty.v5_fold_checkpoint.v1,tuned_all_roles__inception_small/repeat_00/fold_02/model_checkpoint/manifest.json,9994c5b192880f6b960036cfac7af2f07b9f3b66d4deee19f3861d678aa81520,e3faab2f7569daab6b8f354c1ebdbe4c920c56547b527951249616266028f5b4,not_final_refit_outer_train_subset_only
tuned_all_roles__inception_small,0,3,passed,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_64out_b16_f16_d3_fixed10,b5dd64d4a01e505c27c93ae4c635a47823271bb35190e491f27c3bffecfffefb,42,42,InceptionTimeSmall,inception_small,raw,,b3584fb09915093dba1558b0b3933bd82da511c6773d7d062e96832e34a388a6,b3584fb09915093dba1558b0b3933bd82da511c6773d7d062e96832e34a388a6,1693fc71b79411d166b79b56f840bce89b2bfca3d51ab755c85d567ad560b702,d50d74e5f0d2442e7875b64d5be5be28e6b0aeeb2b090c84eb594662e7aa9138,a1d34f34193bd8d9596e74839ea30c180544fbc2a88cc1aadbdcbc3409f6726e,line_b_equal_role_families,0.8333333333333334,0.8222222222222223,"{""cache_policy"":""disabled"",""class_count_basis"":""row"",""class_counts"":[4382.0,6200.0,3711.0],""class_weight_beta"":0.999,""class_weight_count_basis"":""row"",""class_weight_vector"":[1.087250828742981,0.768440842628479,1.2838407754898071],""class_weighting"":""inverse_frequency"",""dataset_binding_hash"":""0e748d2c680c6ae9447412b87303a8fa79ac046d55be6ce5c031307b20de2c97"",""deterministic_algorithms"":true,""epoch_profile"":""default_10"",""epoch_rule"":""fixed_epoch"",""execution_mode"":""formal"",""expected_aggregation_rule"":""line_b_equal_role_families"",""fitted_participant_ids"":[""AB_01"",""AKO19_01"",""AMI33_01"",""ATA20_01"",""EE_02"",""ERO01_02"",""FNA75_03"",""GDO22_03"",""GME22_02"",""GRU27_01"",""HEA19_04"",""HZA20_02"",""IGB00_03"",""INE13_04"",""KMO19_01"",""MHT21_03"",""MIE14_02"",""MKU07_04"",""MSE28_01"",""SDI19_04"",""SJI29_02"",""TSR08_01"",""UTI13_04""],""focal_gamma"":2.0,""fold_hash"":""1693fc71b79411d166b79b56f840bce89b2bfca3d51ab755c85d567ad560b702"",""gradient_clip_norm"":null,""inner_grouped_folds"":0,""inner_membership_hash"":"""",""inner_patience"":0,""inner_train_participant_ids"":[],""inner_validation_fold_index"":null,""inner_validation_participant_ids"":[],""label_smoothing"":0.2,""learning_rate"":0.0003,""loss"":""cross_entropy"",""maximum_inner_epochs"":0,""member_state_hashes"":[""b3584fb09915093dba1558b0b3933bd82da511c6773d7d062e96832e34a388a6""],""member_training_seeds"":[],""notes"":[""outer_labels_not_accepted_by_fit_api""],""object_type"":""InceptionTimeSingleNetwork"",""optimizer"":""adamw"",""optimizer_parameters"":{""amsgrad"":false,""betas"":[0.9,0.999],""eps"":1e-08,""maximize"":false},""outer_membership_hash"":""f098967f48171982c291c69902b4b5907bc424d7f0f58c2d20f25c350cf9e72b"",""participant_window_quota"":""all"",""refit_on_all_outer_training"":true,""registry_hash"":""0bca827fa8e4f9679b6ee9435b5497a60d91e74ddb366e058fc69614fb007f46"",""sampler"":""exhaustive_shuffle_without_replacement"",""samples_per_epoch"":null,""selected_epoch"":10,""state_hash"":""b3584fb09915093dba1558b0b3933bd82da511c6773d7d062e96832e34a388a6"",""training_balance"":""equal_role_families"",""training_seed"":42,""weight_decay"":0.001}","{""fold_local_preparation"":""not_required"",""model_id"":""inception_small"",""outer_fold_index"":3,""outer_repeat_index"":0,""outer_train_dataset_hash"":""0e748d2c680c6ae9447412b87303a8fa79ac046d55be6ce5c031307b20de2c97""}","{""aggregation"":{""balance_line"":""line_b_equal_role_families"",""direct_all_window_participant_mean"":false,""file_to_role"":""ordinary_mean"",""hierarchy"":[""window"",""file"",""role"",""participant""],""missing_role_policy"":""mean_available_roles"",""quality_weight_levels"":[],""quality_weight_source"":""none"",""quality_weighting"":false,""role_to_participant"":""ordinary_mean"",""window_to_file"":""ordinary_mean""},""architecture_parameters"":{""bottleneck_channels"":16,""branch_count"":4,""classifier_dropout"":0.5,""depth"":3,""dilation"":1,""global_pooling"":""mask_aware_global_average"",""kernel_sizes"":[39,19,9],""model_id"":""inception_small"",""n_classes"":3,""out_channels"":16,""pool_size"":3,""representation_mode"":""raw"",""residual_interval"":3,""variant"":""small""},""feature_schema_hash"":""a1d34f34193bd8d9596e74839ea30c180544fbc2a88cc1aadbdcbc3409f6726e"",""fold_hash"":""1693fc71b79411d166b79b56f840bce89b2bfca3d51ab755c85d567ad560b702"",""input_channels_order"":[""RED"",""IR"",""A_dyn_x"",""A_dyn_y"",""A_dyn_z"",""GX"",""GY"",""GZ""],""random_seeds"":[42],""sampling_rate_hz"":64.0,""seed_policy"":""outer_cv_repeat_seed_equals_split_seed"",""training_algorithm"":{""class_weighting"":{""class_weight_beta"":0.999,""count_basis"":""row"",""strategy"":""inverse_frequency""},""dropout"":0.5,""epoch_rule"":{""fixed_epochs"":10,""rule"":""fixed_epoch""},""gradient_clipping"":{""enabled"":false,""max_norm"":null},""label_smoothing"":0.2,""learning_rate"":0.0003,""loss"":{""balanced_softmax_count_basis"":""not_applicable"",""focal_gamma"":2.0,""strategy"":""cross_entropy""},""optimizer"":""adamw"",""sampler"":""exhaustive_shuffle_without_replacement"",""weight_decay"":0.001},""window_plan"":{""representation_mode"":""raw"",""selected"":{""cap_fraction_per_file"":null,""cap_per_file"":128,""end_alignment"":""include_right_aligned_if_distinct"",""hop_s"":2.5,""length_s"":5.0,""min_valid_fraction"":1.0,""padding"":""none_complete_windows_only""}}}",tuned_all_roles__inception_small/repeat_00/fold_03/run_manifest.json,ppg_frailty.v5_fold_checkpoint.v1,tuned_all_roles__inception_small/repeat_00/fold_03/model_checkpoint/manifest.json,ad5c4dc4bf19fee782739434738eea5c0476887a1d6d1bdd60e13a7ee7bfc352,6c7063c2f4e3438c3ee22674186606d3a78f825be33d636fffafa033a959c4dd,not_final_refit_outer_train_subset_only
