model,fold,epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy
inceptiontime,1,1,0.22298831151837997,0.9267977573493908,2.665858847681627,0.336979474063873
inceptiontime,1,2,0.08664989754795394,0.9725749769434726,2.5930878509259143,0.321697597656677
inceptiontime,1,3,0.038468055157915605,0.9885656027041563,3.9990387093220114,0.40790434345421556
inceptiontime,1,4,0.05071456747126257,0.9834857160765985,2.6837764772770245,0.381428290379697
inceptiontime,1,5,0.038964846571048734,0.9871064846011732,2.7850783105389265,0.3858329507945877
inceptiontime,1,6,0.019283448309631,0.9937756380072186,3.266530963174687,0.36361072857236537
inceptiontime,1,7,0.019642279655111176,0.9939859662217883,6.579319888825689,0.2924628937416661
inceptiontime,1,8,0.03991676821556695,0.9880703098153797,3.0791061761336485,0.38071567534483136
inceptiontime,1,9,0.018554271326783438,0.9943633711164122,2.970795559333391,0.3731195488228736
inceptiontime,1,10,0.016123294095502148,0.9941530429018425,5.059386284093561,0.36424683585808904
inceptiontime,1,11,0.018655015005922468,0.9958666671649411,3.1524241230204817,0.34334273285679934
inceptiontime,1,12,0.04116391051760445,0.986230552072544,3.3357139580479855,0.35167770564190004
inceptiontime,1,13,0.013242658326139753,0.9960774585850262,4.752171744870055,0.3891118543292456
inceptiontime,1,14,0.005521576386641716,0.9990676288444721,5.2124016355185505,0.31909196231446874
inceptiontime,1,15,0.004098538894663277,0.9990676288444721,5.627358655642915,0.3454718342186373
inceptiontime,1,16,0.011430810852011778,0.9965937208462549,3.7023813227727613,0.28530832622904234
inceptiontime,1,17,0.060592855592068375,0.9866289263396201,5.62910307929346,0.35492382014121143
inceptiontime,1,18,0.06440707917406938,0.9890691410785172,3.4233919995448,0.3738518372789472
inceptiontime,1,19,0.03819344361772569,0.987729686964813,2.7625928639754793,0.37311080508011457
inceptiontime,1,20,0.007484935241188286,0.9977646395298018,3.1116955134473634,0.3456926137233043
inceptiontime,1,21,0.02322105971941723,0.9965550168465794,3.905615364354864,0.3067545412813955
inceptiontime,1,22,0.07025877859382329,0.985324624235339,4.446867684031225,0.35776553653791504
inceptiontime,1,23,0.04751000115036938,0.9853418956570468,3.6456373709068655,0.3737906310796337
inceptiontime,2,1,0.29025992082682905,0.8914756417504393,1.7207700781981368,0.6958737025520857
inceptiontime,2,2,0.09477809309655576,0.970782554328915,3.292358017449747,0.4716041037657909
inceptiontime,2,3,0.06232568949084491,0.9784541974126993,3.7617773319317944,0.48251242996409954
inceptiontime,2,4,0.04993771464590327,0.9847963256823378,2.4354614910574104,0.5591230679104141
inceptiontime,2,5,0.04458435409593376,0.9839075998754687,2.2425869677660937,0.6397458429092876
inceptiontime,2,6,0.03215520876147685,0.9876041772858999,5.7279395775249755,0.4468358043050486
inceptiontime,2,7,0.026769698597490788,0.9912892263898841,5.378578593283379,0.6047451669595781
inceptiontime,2,8,0.03111410269048065,0.9893068501935574,3.0440930458531428,0.6075075481050877
inceptiontime,2,9,0.019844537152552067,0.9931037806130094,2.6913970694061553,0.6685337899749147
inceptiontime,2,10,0.03111645971021965,0.9883190302226911,2.163170132779475,0.6625328586664264
inceptiontime,2,11,0.0241671463516739,0.9932071371608302,3.5798527033583114,0.6982545476394334
inceptiontime,2,12,0.016381019333906715,0.9940453997195356,4.077052912282624,0.6184744566115392
inceptiontime,2,13,0.01740550951320506,0.9950804736309049,3.1708540169559076,0.6155453412043922
inceptiontime,2,14,0.016814952145507295,0.9945922249142645,2.76366966875631,0.6413561053279858
inceptiontime,2,15,0.004999327078170196,0.9991888944884271,2.9217531159924803,0.6357382121881243
inceptiontime,2,16,0.007616528808039672,0.9972107806759237,3.0474308033407564,0.646410707043396
inceptiontime,2,17,0.008521629747049037,0.9971591024020133,3.39091465094706,0.6357096720892854
inceptiontime,2,18,0.016323832690631986,0.9937496999717356,3.3898347424152755,0.654157090712451
inceptiontime,2,19,0.006337301819393302,0.9983218483191202,2.303684761899441,0.702906583750169
inceptiontime,2,20,0.004542603690618094,0.9985127707244917,2.7533471936266585,0.7077553963318463
inceptiontime,2,21,0.026853012807786146,0.9911514030530308,3.149989472509566,0.6609946975500578
inceptiontime,2,22,0.005130581662220037,0.9987553714037736,3.294728222983603,0.6218812431466211
inceptiontime,2,23,0.0033590191730988234,0.9989979720830555,4.169682803264766,0.6610427650849444
inceptiontime,2,24,0.01044750734192013,0.9959963564849064,3.277793926218334,0.6492406831598396
inceptiontime,2,25,0.010100639801323192,0.9969724423804651,3.124712375916526,0.6850509966502937
inceptiontime,2,26,0.00493786100240165,0.9987553714037736,3.046444546618531,0.6161101347393088
inceptiontime,2,27,0.021628290111284063,0.9927533552332223,3.413827247998356,0.5984122692382798
inceptiontime,2,28,0.00600389609084593,0.9982142293874761,6.2081585379110305,0.4063869736980457
inceptiontime,2,29,0.008960912997216908,0.9976443037605772,3.15380365902516,0.6607949168581858
inceptiontime,2,30,0.0071715612782925564,0.9977261864396967,3.073079411280172,0.6394754630255509
inceptiontime,2,31,0.005453137437475788,0.9979716287081941,2.6508261271095703,0.6461298123864029
inceptiontime,2,32,0.007419323626355751,0.9973486040127771,3.865274521513649,0.5856278070689318
inceptiontime,2,33,0.008019891746292335,0.9964256171857363,5.115213386371384,0.4536373604914905
inceptiontime,2,34,0.036168085464651216,0.9872612674168736,3.150951669614784,0.6277770267225452
inceptiontime,2,35,0.009558271452846358,0.9958585331480533,3.0508721250672686,0.6753713968125216
inceptiontime,2,36,0.00598558036614793,0.9986994307460398,3.43292401813655,0.6088879876226098
inceptiontime,2,37,0.0035115919212949714,0.9989462938091451,3.447855007086608,0.6358824147927838
inceptiontime,2,38,0.0009420993858174828,0.9998104983892363,3.536952974093978,0.6354603217520617
inceptiontime,2,39,0.002165535036552773,0.9988889323568034,3.523217139807586,0.6301879140191969
inceptiontime,2,40,0.0005281202686675755,1.0,3.7855076309853595,0.6304567917924685
inceptiontime,3,1,0.24138398665402616,0.917007691611869,2.8519266870395934,0.3916275659505975
inceptiontime,3,2,0.0846351192000189,0.9734098456173711,3.2214464016290423,0.3085062767224381
inceptiontime,3,3,0.060326814493497034,0.9793089988967906,2.3087477956093325,0.5191577239370136
inceptiontime,3,4,0.045807537566205224,0.9861075898111472,1.9894352410163016,0.5116542911002214
inceptiontime,3,5,0.03837514310143888,0.9879021776522467,3.4529090404841414,0.4704602495938081
inceptiontime,3,6,0.030767146034798187,0.9914976028886086,3.054521440432049,0.5124590825377612
inceptiontime,3,7,0.06041046024848973,0.98052522577338,3.278330215236291,0.4513838725002115
inceptiontime,3,8,0.023129537653377545,0.9922986032158062,2.4836131399109007,0.5569438750165405
inceptiontime,3,9,0.026657623337398816,0.9910983417083626,1.6506704535420755,0.5943786077325055
inceptiontime,3,10,0.02836323380740526,0.9899708363245301,3.3421584435033194,0.45520608951623576
inceptiontime,3,11,0.02177449843813,0.9926999245473601,4.542366331516557,0.4920182477239153
inceptiontime,3,12,0.023329531640047207,0.9917050980501054,2.6678576676709764,0.5226632305760007
inceptiontime,3,13,0.01550669328987299,0.9962178193156991,3.4882150169025254,0.5497658295534166
inceptiontime,3,14,0.010561246452873872,0.9970507503811882,2.4305781360321084,0.5016453754861829
inceptiontime,3,15,0.010022582092330725,0.996284979926943,3.0391775555358818,0.5640633507524041
inceptiontime,3,16,0.006757811154550706,0.9977785767693771,2.4749803308890965,0.5845323858053012
inceptiontime,3,17,0.02605737927640023,0.9902411355682569,4.129877113949562,0.47497011859285143
inceptiontime,3,18,0.01390609246965531,0.9946031524268188,4.129199759850188,0.49884921332179294
inceptiontime,3,19,0.011720646760191552,0.99648564059272,4.9145833028546795,0.5061313827444907
inceptiontime,3,20,0.03144931089835674,0.9899836841480147,2.6864857515597595,0.4877318113881242
inceptiontime,3,21,0.0241734559613438,0.9920655939963399,1.9169526264992098,0.5042072587415318
inceptiontime,3,22,0.011026229670044683,0.9967677849029766,3.319318180410786,0.5131423960224647
inceptiontime,3,23,0.006402902754598472,0.9983673075906662,3.288860263373465,0.5246090470705375
inceptiontime,3,24,0.0038856830782086557,0.9987837731234107,3.207003435895164,0.5657640420921107
inceptiontime,3,25,0.0029020521433916918,0.9992618037550324,3.3831638244380975,0.5538939107006892
inceptiontime,3,26,0.002174293328991033,0.9996554694229113,3.0757965344918814,0.5573083088750491
inceptiontime,3,27,0.01870648931413338,0.9933253604513524,3.6344284569789123,0.42029202432162155
inceptiontime,3,28,0.026452199087049977,0.9921934985385059,3.9981488200659525,0.5309259006180191
inceptiontime,3,29,0.010632686611513367,0.996747045189419,3.6377921450233206,0.5106282362485873
inceptiontime,4,1,0.3004988726494568,0.8883548521430694,1.7023754388992065,0.5952325731220204
inceptiontime,4,2,0.103351316973567,0.9652249729799904,1.129669989283704,0.6035047030021904
inceptiontime,4,3,0.06398860858420709,0.980872948837328,1.2781258577272194,0.5708370914401065
inceptiontime,4,4,0.04519366668537259,0.9844356745281697,2.953416406315487,0.42467465532792165
inceptiontime,4,5,0.036213111495765456,0.9879517425495044,1.4202588747567,0.668908645793068
inceptiontime,4,6,0.03231338764474328,0.9909384938285702,0.6530501729443492,0.7463643001331444
inceptiontime,4,7,0.02537702639903208,0.9918146039499968,1.0977899951290881,0.730855130352618
inceptiontime,4,8,0.028643648430754964,0.9926466441457982,1.3907572539595978,0.5872911566378902
inceptiontime,4,9,0.019498031164403073,0.9936192956301713,1.5698223996129526,0.684069922260877
inceptiontime,4,10,0.03920166915361603,0.9877543787451218,2.201493910876109,0.6914701713696689
inceptiontime,4,11,0.011811326935587983,0.9964499568993439,0.720946694890287,0.7634712021646696
inceptiontime,4,12,0.032297830246638376,0.9883110101315943,1.3082536891077492,0.6297856805394494
inceptiontime,4,13,0.017246539647749158,0.9952240357620811,0.6895213780358611,0.7541897521797019
inceptiontime,4,14,0.00877836585901345,0.9979699915911894,0.6341118117500293,0.7766353133187304
inceptiontime,4,15,0.008427877936992446,0.996915860690684,1.1904481711128572,0.6315337370613753
inceptiontime,4,16,0.02466602257539177,0.99209582652714,1.492722522538133,0.6414465489842375
inceptiontime,4,17,0.015409245022809565,0.994673218143423,0.7806385798926871,0.7490486621139887
inceptiontime,4,18,0.00889202301176348,0.997363268124024,1.1339265580543736,0.6995662071038956
inceptiontime,4,19,0.01395948017052433,0.9944885369292263,0.6466686066053492,0.7975733367693167
inceptiontime,4,20,0.00821188308969535,0.9969973401068163,1.6097680274744997,0.7352145342095091
inceptiontime,4,21,0.00996692425209663,0.9963185937897722,0.7771711314321577,0.7867371043250441
inceptiontime,4,22,0.013191965210509287,0.9951393303220167,1.61640030813541,0.6201090924709015
inceptiontime,4,23,0.009594880904140674,0.9969066125116841,0.8079789693709242,0.7687411416054633
inceptiontime,4,24,0.0023467929134442654,0.999828001375989,0.7286313524396998,0.7903448868272989
inceptiontime,4,25,0.002537677327713287,0.9997153430116709,1.5919371709778607,0.6744019241506679
inceptiontime,4,26,0.005451204404627268,0.9984580345389689,0.8259269943562019,0.775333934630417
