l1,snr_improvement_db,hr_band_loss,ecg_hr_mae_bpm,n_windows,fold,activity,setup,best_val_loss,best_val_ecg_hr
1.1134223091986872,-2.9740967115246657,0.09421810219364782,27.03581130120062,1927,1,run,1,2.126161502690654,
0.9823112333974531,-4.594091424588516,0.10278892589192237,31.676496905665243,1940,2,run,1,1.86380416683315,
0.5078664260605971,2.4281870689984837,0.10875391059865554,33.047622640927635,1473,3,run,1,1.3027392608004205,
1.4161991554757822,-8.662354286007767,0.09901729290900023,37.14497093532396,1462,4,run,1,2.1264489293913833,
0.5102707346280416,2.4956286552983915,0.0991213247179985,24.985520124435425,1506,5,run,1,1.3531166041198164,
