case_id,repeat,balanced_accuracy,macro_f1,macro_roc_auc_ovr,macro_pr_auc_ovr,worst_class_recall,worst_class_f1,n_predictions,class_order,abstention_aware_balanced_accuracy,abstention_aware_macro_precision,abstention_aware_macro_recall,abstention_aware_macro_f1,abstention_count,abstention_counts_by_class,abstention_aware_per_class,coverage_rate,abstention_probability_metrics_scope,metric_source
b16_lr1e-3,0,0.3333333333333333,0.27777777777777773,0.5833333333333334,0.6388888888888888,0.0,0.0,6,"[0, 1, 2]",0.3333333333333333,0.25,0.3333333333333333,0.27777777777777773,0,"[[0, 0], [1, 0], [2, 0]]","[{""abstention_count"": 0, ""f1"": 0.5, ""false_negative"": 1, ""false_positive"": 1, ""label"": 0, ""precision"": 0.5, ""recall"": 0.5, ""retained_support"": 2, ""support"": 2, ""true_positive"": 1}, {""abstention_count"": 0, ""f1"": 0.3333333333333333, ""false_negative"": 1, ""false_positive"": 3, ""label"": 1, ""precision"": 0.25, ""recall"": 0.5, ""retained_support"": 2, ""support"": 2, ""true_positive"": 1}, {""abstention_count"": 0, ""f1"": 0.0, ""false_negative"": 2, ""false_positive"": 0, ""label"": 2, ""precision"": 0.0, ""recall"": 0.0, ""retained_support"": 2, ""support"": 2, ""true_positive"": 0}]",1.0,retained_only,participant_oof_recomputed_conditional_and_abstention_aware
b16_lr1e-3,1,0.5,0.4166666666666667,0.7444444444444445,0.7611111111111111,0.0,0.0,7,"[0, 1, 2]",0.5,0.3666666666666667,0.5,0.4166666666666667,0,"[[0, 0], [1, 0], [2, 0]]","[{""abstention_count"": 0, ""f1"": 0.5, ""false_negative"": 1, ""false_positive"": 1, ""label"": 0, ""precision"": 0.5, ""recall"": 0.5, ""retained_support"": 2, ""support"": 2, ""true_positive"": 1}, {""abstention_count"": 0, ""f1"": 0.7499999999999999, ""false_negative"": 0, ""false_positive"": 2, ""label"": 1, ""precision"": 0.6, ""recall"": 1.0, ""retained_support"": 3, ""support"": 3, ""true_positive"": 3}, {""abstention_count"": 0, ""f1"": 0.0, ""false_negative"": 2, ""false_positive"": 0, ""label"": 2, ""precision"": 0.0, ""recall"": 0.0, ""retained_support"": 2, ""support"": 2, ""true_positive"": 0}]",1.0,retained_only,participant_oof_recomputed_conditional_and_abstention_aware
b16_lr1e-3,2,0.7222222222222222,0.6666666666666666,0.8222222222222223,0.7777777777777777,0.5,0.6666666666666666,6,"[0, 1, 2]",0.7222222222222222,0.7222222222222222,0.7222222222222222,0.6666666666666666,0,"[[0, 0], [1, 0], [2, 0]]","[{""abstention_count"": 0, ""f1"": 0.6666666666666666, ""false_negative"": 1, ""false_positive"": 0, ""label"": 0, ""precision"": 1.0, ""recall"": 0.5, ""retained_support"": 2, ""support"": 2, ""true_positive"": 1}, {""abstention_count"": 0, ""f1"": 0.6666666666666666, ""false_negative"": 1, ""false_positive"": 1, ""label"": 1, ""precision"": 0.6666666666666666, ""recall"": 0.6666666666666666, ""retained_support"": 3, ""support"": 3, ""true_positive"": 2}, {""abstention_count"": 0, ""f1"": 0.6666666666666666, ""false_negative"": 0, ""false_positive"": 1, ""label"": 2, ""precision"": 0.5, ""recall"": 1.0, ""retained_support"": 1, ""support"": 1, ""true_positive"": 1}]",1.0,retained_only,participant_oof_recomputed_conditional_and_abstention_aware
b16_lr1e-3,3,0.8888888888888888,0.8666666666666667,0.8425925925925926,0.8166666666666668,0.6666666666666666,0.8,6,"[0, 1, 2]",0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8666666666666667,0,"[[0, 0], [1, 0], [2, 0]]","[{""abstention_count"": 0, ""f1"": 0.8, ""false_negative"": 0, ""false_positive"": 1, ""label"": 0, ""precision"": 0.6666666666666666, ""recall"": 1.0, ""retained_support"": 2, ""support"": 2, ""true_positive"": 2}, {""abstention_count"": 0, ""f1"": 0.8, ""false_negative"": 1, ""false_positive"": 0, ""label"": 1, ""precision"": 1.0, ""recall"": 0.6666666666666666, ""retained_support"": 3, ""support"": 3, ""true_positive"": 2}, {""abstention_count"": 0, ""f1"": 1.0, ""false_negative"": 0, ""false_positive"": 0, ""label"": 2, ""precision"": 1.0, ""recall"": 1.0, ""retained_support"": 1, ""support"": 1, ""true_positive"": 1}]",1.0,retained_only,participant_oof_recomputed_conditional_and_abstention_aware
b16_lr1e-3,4,0.6666666666666666,0.5555555555555555,0.875,0.8333333333333334,0.0,0.0,6,"[0, 1, 2]",0.6666666666666666,0.5,0.6666666666666666,0.5555555555555555,0,"[[0, 0], [1, 0], [2, 0]]","[{""abstention_count"": 0, ""f1"": 0.6666666666666666, ""false_negative"": 0, ""false_positive"": 2, ""label"": 0, ""precision"": 0.5, ""recall"": 1.0, ""retained_support"": 2, ""support"": 2, ""true_positive"": 2}, {""abstention_count"": 0, ""f1"": 0.0, ""false_negative"": 2, ""false_positive"": 0, ""label"": 1, ""precision"": 0.0, ""recall"": 0.0, ""retained_support"": 2, ""support"": 2, ""true_positive"": 0}, {""abstention_count"": 0, ""f1"": 1.0, ""false_negative"": 0, ""false_positive"": 0, ""label"": 2, ""precision"": 1.0, ""recall"": 1.0, ""retained_support"": 2, ""support"": 2, ""true_positive"": 2}]",1.0,retained_only,participant_oof_recomputed_conditional_and_abstention_aware
b32_lr1e-4,0,0.3333333333333333,0.19047619047619047,0.5833333333333334,0.5666666666666665,0.0,0.0,6,"[0, 1, 2]",0.3333333333333333,0.13333333333333333,0.3333333333333333,0.1904761904761905,0,"[[0, 0], [1, 0], [2, 0]]","[{""abstention_count"": 0, ""f1"": 0.0, ""false_negative"": 2, ""false_positive"": 0, ""label"": 0, ""precision"": 0.0, ""recall"": 0.0, ""retained_support"": 2, ""support"": 2, ""true_positive"": 0}, {""abstention_count"": 0, ""f1"": 0.5714285714285715, ""false_negative"": 0, ""false_positive"": 3, ""label"": 1, ""precision"": 0.4, ""recall"": 1.0, ""retained_support"": 2, ""support"": 2, ""true_positive"": 2}, {""abstention_count"": 0, ""f1"": 0.0, ""false_negative"": 2, ""false_positive"": 1, ""label"": 2, ""precision"": 0.0, ""recall"": 0.0, ""retained_support"": 2, ""support"": 2, ""true_positive"": 0}]",1.0,retained_only,participant_oof_recomputed_conditional_and_abstention_aware
b32_lr1e-4,1,0.4444444444444444,0.3333333333333333,0.7999999999999999,0.8055555555555555,0.0,0.0,7,"[0, 1, 2]",0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0,"[[0, 0], [1, 0], [2, 0]]","[{""abstention_count"": 0, ""f1"": 0.5, ""false_negative"": 0, ""false_positive"": 4, ""label"": 0, ""precision"": 0.3333333333333333, ""recall"": 1.0, ""retained_support"": 2, ""support"": 2, ""true_positive"": 2}, {""abstention_count"": 0, ""f1"": 0.5, ""false_negative"": 2, ""false_positive"": 0, ""label"": 1, ""precision"": 1.0, ""recall"": 0.3333333333333333, ""retained_support"": 3, ""support"": 3, ""true_positive"": 1}, {""abstention_count"": 0, ""f1"": 0.0, ""false_negative"": 2, ""false_positive"": 0, ""label"": 2, ""precision"": 0.0, ""recall"": 0.0, ""retained_support"": 2, ""support"": 2, ""true_positive"": 0}]",1.0,retained_only,participant_oof_recomputed_conditional_and_abstention_aware
b32_lr1e-4,2,0.611111111111111,0.5222222222222221,0.8222222222222223,0.7777777777777777,0.3333333333333333,0.4,6,"[0, 1, 2]",0.611111111111111,0.75,0.611111111111111,0.5222222222222221,0,"[[0, 0], [1, 0], [2, 0]]","[{""abstention_count"": 0, ""f1"": 0.6666666666666666, ""false_negative"": 1, ""false_positive"": 0, ""label"": 0, ""precision"": 1.0, ""recall"": 0.5, ""retained_support"": 2, ""support"": 2, ""true_positive"": 1}, {""abstention_count"": 0, ""f1"": 0.5, ""false_negative"": 2, ""false_positive"": 0, ""label"": 1, ""precision"": 1.0, ""recall"": 0.3333333333333333, ""retained_support"": 3, ""support"": 3, ""true_positive"": 1}, {""abstention_count"": 0, ""f1"": 0.4, ""false_negative"": 0, ""false_positive"": 3, ""label"": 2, ""precision"": 0.25, ""recall"": 1.0, ""retained_support"": 1, ""support"": 1, ""true_positive"": 1}]",1.0,retained_only,participant_oof_recomputed_conditional_and_abstention_aware
b32_lr1e-4,3,0.5555555555555555,0.5238095238095238,0.8425925925925926,0.8166666666666668,0.0,0.0,6,"[0, 1, 2]",0.5555555555555555,0.5,0.5555555555555555,0.5238095238095238,0,"[[0, 0], [1, 0], [2, 0]]","[{""abstention_count"": 0, ""f1"": 0.0, ""false_negative"": 2, ""false_positive"": 1, ""label"": 0, ""precision"": 0.0, ""recall"": 0.0, ""retained_support"": 2, ""support"": 2, ""true_positive"": 0}, {""abstention_count"": 0, ""f1"": 0.5714285714285715, ""false_negative"": 1, ""false_positive"": 2, ""label"": 1, ""precision"": 0.5, ""recall"": 0.6666666666666666, ""retained_support"": 3, ""support"": 3, ""true_positive"": 2}, {""abstention_count"": 0, ""f1"": 1.0, ""false_negative"": 0, ""false_positive"": 0, ""label"": 2, ""precision"": 1.0, ""recall"": 1.0, ""retained_support"": 1, ""support"": 1, ""true_positive"": 1}]",1.0,retained_only,participant_oof_recomputed_conditional_and_abstention_aware
b32_lr1e-4,4,0.6666666666666666,0.6555555555555556,0.8333333333333334,0.8444444444444444,0.5,0.5,6,"[0, 1, 2]",0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6555555555555556,0,"[[0, 0], [1, 0], [2, 0]]","[{""abstention_count"": 0, ""f1"": 0.8, ""false_negative"": 0, ""false_positive"": 1, ""label"": 0, ""precision"": 0.6666666666666666, ""recall"": 1.0, ""retained_support"": 2, ""support"": 2, ""true_positive"": 2}, {""abstention_count"": 0, ""f1"": 0.5, ""false_negative"": 1, ""false_positive"": 1, ""label"": 1, ""precision"": 0.5, ""recall"": 0.5, ""retained_support"": 2, ""support"": 2, ""true_positive"": 1}, {""abstention_count"": 0, ""f1"": 0.6666666666666666, ""false_negative"": 1, ""false_positive"": 0, ""label"": 2, ""precision"": 1.0, ""recall"": 0.5, ""retained_support"": 2, ""support"": 2, ""true_positive"": 1}]",1.0,retained_only,participant_oof_recomputed_conditional_and_abstention_aware
