case_id,changed_values,config_sha256,is_reference,config_id,output_group,catalog_entry,screen_profile_id,rationale,case_directory,resolved_config_path
b16_lr1e-4,"{""aggregation.balance_line"": ""line_b_equal_role_families"", ""signal.dl_resampling.enabled"": true, ""signal.dl_resampling.target_fs_hz"": 64.0, ""signal.normalization.raw_imu"": ""none"", ""signal.normalization.raw_ppg"": ""per_window_median_iqr_over_1p349_sd_finite"", ""study.catalog_entry"": ""inception_full"", ""study.screen_profile_id"": ""v2_core_b0_b2_b7_selected"", ""training.batch_size"": 16, ""training.class_count_basis"": ""row"", ""training.class_weighting"": ""outer_train_window_inverse_frequency"", ""training.fixed_epochs"": 5, ""training.learning_rate"": 0.0001, ""training.optimizer"": ""adamw"", ""training.sampler"": ""exhaustive_shuffle_without_replacement"", ""windows.raw_dl.hop_s"": 2.5, ""windows.raw_dl.length_s"": 5.0}",4adbab06fa949108ec197a4a903c917bd54b58506615a20b535453bc17b6ac3e,False,formal_inception_full_line_b_v2__v2_core_b0_b2_b7_selected,raw,inception_full,v2_core_b0_b2_b7_selected,Small batch and conservative learning rate.,raw/b16_lr1e-4,raw/b16_lr1e-4/resolved_config.yaml
b16_lr3e-4,"{""aggregation.balance_line"": ""line_b_equal_role_families"", ""signal.dl_resampling.enabled"": true, ""signal.dl_resampling.target_fs_hz"": 64.0, ""signal.normalization.raw_imu"": ""none"", ""signal.normalization.raw_ppg"": ""per_window_median_iqr_over_1p349_sd_finite"", ""study.catalog_entry"": ""inception_full"", ""study.screen_profile_id"": ""v2_core_b0_b2_b7_selected"", ""training.batch_size"": 16, ""training.class_count_basis"": ""row"", ""training.class_weighting"": ""outer_train_window_inverse_frequency"", ""training.fixed_epochs"": 5, ""training.learning_rate"": 0.0003, ""training.optimizer"": ""adamw"", ""training.sampler"": ""exhaustive_shuffle_without_replacement"", ""windows.raw_dl.hop_s"": 2.5, ""windows.raw_dl.length_s"": 5.0}",fc6a744b0af9b4b57ee0e004d5714b75749ffedc1d93dd63c854046fa78269cf,False,formal_inception_full_line_b_v2__v2_core_b0_b2_b7_selected,raw,inception_full,v2_core_b0_b2_b7_selected,Small batch and intermediate learning rate.,raw/b16_lr3e-4,raw/b16_lr3e-4/resolved_config.yaml
b16_lr1e-3,"{""aggregation.balance_line"": ""line_b_equal_role_families"", ""signal.dl_resampling.enabled"": true, ""signal.dl_resampling.target_fs_hz"": 64.0, ""signal.normalization.raw_imu"": ""none"", ""signal.normalization.raw_ppg"": ""per_window_median_iqr_over_1p349_sd_finite"", ""study.catalog_entry"": ""inception_full"", ""study.screen_profile_id"": ""v2_core_b0_b2_b7_selected"", ""training.batch_size"": 16, ""training.class_count_basis"": ""row"", ""training.class_weighting"": ""outer_train_window_inverse_frequency"", ""training.fixed_epochs"": 5, ""training.learning_rate"": 0.001, ""training.optimizer"": ""adamw"", ""training.sampler"": ""exhaustive_shuffle_without_replacement"", ""windows.raw_dl.hop_s"": 2.5, ""windows.raw_dl.length_s"": 5.0}",19656268458856c9ad646c5dd690f668b56a3c3a6372bf01157d2e9160b37eb4,False,formal_inception_full_line_b_v2__v2_core_b0_b2_b7_selected,raw,inception_full,v2_core_b0_b2_b7_selected,Small batch and B0 learning rate.,raw/b16_lr1e-3,raw/b16_lr1e-3/resolved_config.yaml
b32_lr1e-4,"{""aggregation.balance_line"": ""line_b_equal_role_families"", ""signal.dl_resampling.enabled"": true, ""signal.dl_resampling.target_fs_hz"": 64.0, ""signal.normalization.raw_imu"": ""none"", ""signal.normalization.raw_ppg"": ""per_window_median_iqr_over_1p349_sd_finite"", ""study.catalog_entry"": ""inception_full"", ""study.screen_profile_id"": ""v2_core_b0_b2_b7_selected"", ""training.batch_size"": 32, ""training.class_count_basis"": ""row"", ""training.class_weighting"": ""outer_train_window_inverse_frequency"", ""training.fixed_epochs"": 5, ""training.learning_rate"": 0.0001, ""training.optimizer"": ""adamw"", ""training.sampler"": ""exhaustive_shuffle_without_replacement"", ""windows.raw_dl.hop_s"": 2.5, ""windows.raw_dl.length_s"": 5.0}",ae744967b1129abd3bfe4bc91cb6e369dc060ffbb581ce4f1de1d776d7074c60,False,formal_inception_full_line_b_v2__v2_core_b0_b2_b7_selected,raw,inception_full,v2_core_b0_b2_b7_selected,B0 batch size and conservative learning rate.,raw/b32_lr1e-4,raw/b32_lr1e-4/resolved_config.yaml
b32_lr3e-4,"{""aggregation.balance_line"": ""line_b_equal_role_families"", ""signal.dl_resampling.enabled"": true, ""signal.dl_resampling.target_fs_hz"": 64.0, ""signal.normalization.raw_imu"": ""none"", ""signal.normalization.raw_ppg"": ""per_window_median_iqr_over_1p349_sd_finite"", ""study.catalog_entry"": ""inception_full"", ""study.screen_profile_id"": ""v2_core_b0_b2_b7_selected"", ""training.batch_size"": 32, ""training.class_count_basis"": ""row"", ""training.class_weighting"": ""outer_train_window_inverse_frequency"", ""training.fixed_epochs"": 5, ""training.learning_rate"": 0.0003, ""training.optimizer"": ""adamw"", ""training.sampler"": ""exhaustive_shuffle_without_replacement"", ""windows.raw_dl.hop_s"": 2.5, ""windows.raw_dl.length_s"": 5.0}",8f4900e79671ac22f3d191a53cebb648eff06d6f6255bcf0391dd8b311fef5ab,False,formal_inception_full_line_b_v2__v2_core_b0_b2_b7_selected,raw,inception_full,v2_core_b0_b2_b7_selected,B0 batch size and intermediate learning rate.,raw/b32_lr3e-4,raw/b32_lr3e-4/resolved_config.yaml
b32_lr1e-3,"{""aggregation.balance_line"": ""line_b_equal_role_families"", ""signal.dl_resampling.enabled"": true, ""signal.dl_resampling.target_fs_hz"": 64.0, ""signal.normalization.raw_imu"": ""none"", ""signal.normalization.raw_ppg"": ""per_window_median_iqr_over_1p349_sd_finite"", ""study.catalog_entry"": ""inception_full"", ""study.screen_profile_id"": ""v2_core_b0_b2_b7_selected"", ""training.batch_size"": 32, ""training.class_count_basis"": ""row"", ""training.class_weighting"": ""outer_train_window_inverse_frequency"", ""training.fixed_epochs"": 5, ""training.learning_rate"": 0.001, ""training.optimizer"": ""adamw"", ""training.sampler"": ""exhaustive_shuffle_without_replacement"", ""windows.raw_dl.hop_s"": 2.5, ""windows.raw_dl.length_s"": 5.0}",0c35127916bb039c581fdfb3235691bf87d59df1b14b4ea5a9de71df23b12790,False,formal_inception_full_line_b_v2__v2_core_b0_b2_b7_selected,raw,inception_full,v2_core_b0_b2_b7_selected,Exact B0 optimizer/batch/LR reference within the selected V2-core state.,raw/b32_lr1e-3,raw/b32_lr1e-3/resolved_config.yaml
