case_id,repeat,aggregation_level,aggregation_view,group_label,oof_unit_count,retained_oof_unit_count,dropped_oof_unit_count,retained_coverage,participant_count,total_participant_count,retained_participant_count,dropped_participant_count
b32_lr1e-4,2,window,window_balanced_to_participant,R2,720,720,0,1.0,6,6,6,0
b32_lr1e-4,2,window,window_balanced_to_participant,R3,719,719,0,1.0,6,6,6,0
b32_lr1e-4,2,window,window_balanced_to_participant,R4,725,725,0,1.0,6,6,6,0
b32_lr1e-4,3,file,line_a_equal_files,ALL,30,30,0,1.0,6,6,6,0
b32_lr1e-4,3,file,line_a_equal_files,B,6,6,0,1.0,6,6,6,0
b32_lr1e-4,3,file,line_a_equal_files,R1,6,6,0,1.0,6,6,6,0
b32_lr1e-4,3,file,line_a_equal_files,R2,6,6,0,1.0,6,6,6,0
b32_lr1e-4,3,file,line_a_equal_files,R3,6,6,0,1.0,6,6,6,0
b32_lr1e-4,3,file,line_a_equal_files,R4,6,6,0,1.0,6,6,6,0
b32_lr1e-4,3,participant,participant_balanced_endpoint,ALL,6,6,0,1.0,6,6,6,0
b32_lr1e-4,3,role,line_b_equal_role_families,ALL,12,12,0,1.0,6,6,6,0
b32_lr1e-4,3,role,line_b_equal_role_families,B,6,6,0,1.0,6,6,6,0
b32_lr1e-4,3,role,line_b_equal_role_families,R,6,6,0,1.0,6,6,6,0
b32_lr1e-4,3,window,window_balanced_to_participant,ALL,3604,3604,0,1.0,6,6,6,0
b32_lr1e-4,3,window,window_balanced_to_participant,B,728,728,0,1.0,6,6,6,0
b32_lr1e-4,3,window,window_balanced_to_participant,R1,719,719,0,1.0,6,6,6,0
b32_lr1e-4,3,window,window_balanced_to_participant,R2,719,719,0,1.0,6,6,6,0
b32_lr1e-4,3,window,window_balanced_to_participant,R3,719,719,0,1.0,6,6,6,0
b32_lr1e-4,3,window,window_balanced_to_participant,R4,719,719,0,1.0,6,6,6,0
b32_lr1e-4,4,file,line_a_equal_files,ALL,30,30,0,1.0,6,6,6,0
b32_lr1e-4,4,file,line_a_equal_files,B,6,6,0,1.0,6,6,6,0
b32_lr1e-4,4,file,line_a_equal_files,R1,6,6,0,1.0,6,6,6,0
b32_lr1e-4,4,file,line_a_equal_files,R2,6,6,0,1.0,6,6,6,0
b32_lr1e-4,4,file,line_a_equal_files,R3,6,6,0,1.0,6,6,6,0
b32_lr1e-4,4,file,line_a_equal_files,R4,6,6,0,1.0,6,6,6,0
b32_lr1e-4,4,participant,participant_balanced_endpoint,ALL,6,6,0,1.0,6,6,6,0
b32_lr1e-4,4,role,line_b_equal_role_families,ALL,12,12,0,1.0,6,6,6,0
b32_lr1e-4,4,role,line_b_equal_role_families,B,6,6,0,1.0,6,6,6,0
b32_lr1e-4,4,role,line_b_equal_role_families,R,6,6,0,1.0,6,6,6,0
b32_lr1e-4,4,window,window_balanced_to_participant,ALL,3541,3541,0,1.0,6,6,6,0
b32_lr1e-4,4,window,window_balanced_to_participant,B,717,717,0,1.0,6,6,6,0
b32_lr1e-4,4,window,window_balanced_to_participant,R1,693,693,0,1.0,6,6,6,0
b32_lr1e-4,4,window,window_balanced_to_participant,R2,694,694,0,1.0,6,6,6,0
b32_lr1e-4,4,window,window_balanced_to_participant,R3,718,718,0,1.0,6,6,6,0
b32_lr1e-4,4,window,window_balanced_to_participant,R4,719,719,0,1.0,6,6,6,0
b32_lr3e-4,0,file,line_a_equal_files,ALL,30,30,0,1.0,6,6,6,0
b32_lr3e-4,0,file,line_a_equal_files,B,6,6,0,1.0,6,6,6,0
b32_lr3e-4,0,file,line_a_equal_files,R1,6,6,0,1.0,6,6,6,0
b32_lr3e-4,0,file,line_a_equal_files,R2,6,6,0,1.0,6,6,6,0
b32_lr3e-4,0,file,line_a_equal_files,R3,6,6,0,1.0,6,6,6,0
b32_lr3e-4,0,file,line_a_equal_files,R4,6,6,0,1.0,6,6,6,0
b32_lr3e-4,0,participant,participant_balanced_endpoint,ALL,6,6,0,1.0,6,6,6,0
b32_lr3e-4,0,role,line_b_equal_role_families,ALL,12,12,0,1.0,6,6,6,0
b32_lr3e-4,0,role,line_b_equal_role_families,B,6,6,0,1.0,6,6,6,0
b32_lr3e-4,0,role,line_b_equal_role_families,R,6,6,0,1.0,6,6,6,0
b32_lr3e-4,0,window,window_balanced_to_participant,ALL,3596,3596,0,1.0,6,6,6,0
b32_lr3e-4,0,window,window_balanced_to_participant,B,718,718,0,1.0,6,6,6,0
b32_lr3e-4,0,window,window_balanced_to_participant,R1,719,719,0,1.0,6,6,6,0
b32_lr3e-4,0,window,window_balanced_to_participant,R2,718,718,0,1.0,6,6,6,0
b32_lr3e-4,0,window,window_balanced_to_participant,R3,718,718,0,1.0,6,6,6,0
b32_lr3e-4,0,window,window_balanced_to_participant,R4,723,723,0,1.0,6,6,6,0
b32_lr3e-4,1,file,line_a_equal_files,ALL,35,35,0,1.0,7,7,7,0
b32_lr3e-4,1,file,line_a_equal_files,B,7,7,0,1.0,7,7,7,0
b32_lr3e-4,1,file,line_a_equal_files,R1,7,7,0,1.0,7,7,7,0
b32_lr3e-4,1,file,line_a_equal_files,R2,7,7,0,1.0,7,7,7,0
b32_lr3e-4,1,file,line_a_equal_files,R3,7,7,0,1.0,7,7,7,0
b32_lr3e-4,1,file,line_a_equal_files,R4,7,7,0,1.0,7,7,7,0
b32_lr3e-4,1,participant,participant_balanced_endpoint,ALL,7,7,0,1.0,7,7,7,0
b32_lr3e-4,1,role,line_b_equal_role_families,ALL,14,14,0,1.0,7,7,7,0
b32_lr3e-4,1,role,line_b_equal_role_families,B,7,7,0,1.0,7,7,7,0
b32_lr3e-4,1,role,line_b_equal_role_families,R,7,7,0,1.0,7,7,7,0
b32_lr3e-4,1,window,window_balanced_to_participant,ALL,4195,4195,0,1.0,7,7,7,0
b32_lr3e-4,1,window,window_balanced_to_participant,B,840,840,0,1.0,7,7,7,0
b32_lr3e-4,1,window,window_balanced_to_participant,R1,839,839,0,1.0,7,7,7,0
b32_lr3e-4,1,window,window_balanced_to_participant,R2,838,838,0,1.0,7,7,7,0
b32_lr3e-4,1,window,window_balanced_to_participant,R3,838,838,0,1.0,7,7,7,0
b32_lr3e-4,1,window,window_balanced_to_participant,R4,840,840,0,1.0,7,7,7,0
b32_lr3e-4,2,file,line_a_equal_files,ALL,30,30,0,1.0,6,6,6,0
b32_lr3e-4,2,file,line_a_equal_files,B,6,6,0,1.0,6,6,6,0
b32_lr3e-4,2,file,line_a_equal_files,R1,6,6,0,1.0,6,6,6,0
b32_lr3e-4,2,file,line_a_equal_files,R2,6,6,0,1.0,6,6,6,0
b32_lr3e-4,2,file,line_a_equal_files,R3,6,6,0,1.0,6,6,6,0
b32_lr3e-4,2,file,line_a_equal_files,R4,6,6,0,1.0,6,6,6,0
b32_lr3e-4,2,participant,participant_balanced_endpoint,ALL,6,6,0,1.0,6,6,6,0
b32_lr3e-4,2,role,line_b_equal_role_families,ALL,12,12,0,1.0,6,6,6,0
b32_lr3e-4,2,role,line_b_equal_role_families,B,6,6,0,1.0,6,6,6,0
b32_lr3e-4,2,role,line_b_equal_role_families,R,6,6,0,1.0,6,6,6,0
b32_lr3e-4,2,window,window_balanced_to_participant,ALL,3601,3601,0,1.0,6,6,6,0
b32_lr3e-4,2,window,window_balanced_to_participant,B,718,718,0,1.0,6,6,6,0
b32_lr3e-4,2,window,window_balanced_to_participant,R1,719,719,0,1.0,6,6,6,0
b32_lr3e-4,2,window,window_balanced_to_participant,R2,720,720,0,1.0,6,6,6,0
b32_lr3e-4,2,window,window_balanced_to_participant,R3,719,719,0,1.0,6,6,6,0
b32_lr3e-4,2,window,window_balanced_to_participant,R4,725,725,0,1.0,6,6,6,0
b32_lr3e-4,3,file,line_a_equal_files,ALL,30,30,0,1.0,6,6,6,0
b32_lr3e-4,3,file,line_a_equal_files,B,6,6,0,1.0,6,6,6,0
b32_lr3e-4,3,file,line_a_equal_files,R1,6,6,0,1.0,6,6,6,0
b32_lr3e-4,3,file,line_a_equal_files,R2,6,6,0,1.0,6,6,6,0
b32_lr3e-4,3,file,line_a_equal_files,R3,6,6,0,1.0,6,6,6,0
b32_lr3e-4,3,file,line_a_equal_files,R4,6,6,0,1.0,6,6,6,0
b32_lr3e-4,3,participant,participant_balanced_endpoint,ALL,6,6,0,1.0,6,6,6,0
b32_lr3e-4,3,role,line_b_equal_role_families,ALL,12,12,0,1.0,6,6,6,0
b32_lr3e-4,3,role,line_b_equal_role_families,B,6,6,0,1.0,6,6,6,0
b32_lr3e-4,3,role,line_b_equal_role_families,R,6,6,0,1.0,6,6,6,0
b32_lr3e-4,3,window,window_balanced_to_participant,ALL,3604,3604,0,1.0,6,6,6,0
b32_lr3e-4,3,window,window_balanced_to_participant,B,728,728,0,1.0,6,6,6,0
b32_lr3e-4,3,window,window_balanced_to_participant,R1,719,719,0,1.0,6,6,6,0
b32_lr3e-4,3,window,window_balanced_to_participant,R2,719,719,0,1.0,6,6,6,0
b32_lr3e-4,3,window,window_balanced_to_participant,R3,719,719,0,1.0,6,6,6,0
b32_lr3e-4,3,window,window_balanced_to_participant,R4,719,719,0,1.0,6,6,6,0
b32_lr3e-4,4,file,line_a_equal_files,ALL,30,30,0,1.0,6,6,6,0
b32_lr3e-4,4,file,line_a_equal_files,B,6,6,0,1.0,6,6,6,0
b32_lr3e-4,4,file,line_a_equal_files,R1,6,6,0,1.0,6,6,6,0
b32_lr3e-4,4,file,line_a_equal_files,R2,6,6,0,1.0,6,6,6,0
b32_lr3e-4,4,file,line_a_equal_files,R3,6,6,0,1.0,6,6,6,0
b32_lr3e-4,4,file,line_a_equal_files,R4,6,6,0,1.0,6,6,6,0
b32_lr3e-4,4,participant,participant_balanced_endpoint,ALL,6,6,0,1.0,6,6,6,0
b32_lr3e-4,4,role,line_b_equal_role_families,ALL,12,12,0,1.0,6,6,6,0
b32_lr3e-4,4,role,line_b_equal_role_families,B,6,6,0,1.0,6,6,6,0
b32_lr3e-4,4,role,line_b_equal_role_families,R,6,6,0,1.0,6,6,6,0
b32_lr3e-4,4,window,window_balanced_to_participant,ALL,3541,3541,0,1.0,6,6,6,0
b32_lr3e-4,4,window,window_balanced_to_participant,B,717,717,0,1.0,6,6,6,0
b32_lr3e-4,4,window,window_balanced_to_participant,R1,693,693,0,1.0,6,6,6,0
b32_lr3e-4,4,window,window_balanced_to_participant,R2,694,694,0,1.0,6,6,6,0
b32_lr3e-4,4,window,window_balanced_to_participant,R3,718,718,0,1.0,6,6,6,0
b32_lr3e-4,4,window,window_balanced_to_participant,R4,719,719,0,1.0,6,6,6,0
