source_study,parameter_group,parameter,subset_contract,parameter_value,model,plot_category,config_id,repeat,split_seed,subject_balanced_accuracy,subject_macro_f1,subject_macro_roc_auc_ovr,macro_roc_auc_ovr_applicability,observation_unit,independence_warning
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.01,inception_time,0.01,s1_120,1,42,0.4953703703703704,0.4985294117647059,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.01,inception_time,0.01,s1_120,2,10042,0.611111111111111,0.6207827260458839,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.01,inception_time,0.01,s1_120,3,20042,0.5925925925925926,0.5833333333333334,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.01,inception_time,0.01,s1_120,4,30042,0.6342592592592592,0.6278431372549019,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.01,inception_time,0.01,s1_120,5,40042,0.5601851851851852,0.5643274853801169,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.02,inception_time,0.02,s1_121,1,42,0.5,0.491332764990054,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.02,inception_time,0.02,s1_121,2,10042,0.5740740740740741,0.5856950067476383,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.02,inception_time,0.02,s1_121,3,20042,0.5879629629629629,0.5961538461538461,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.02,inception_time,0.02,s1_121,4,30042,0.6712962962962963,0.6625935398313915,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.02,inception_time,0.02,s1_121,5,40042,0.5601851851851852,0.5643274853801169,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0,inception_time,0,s1_150,1,42,0.5509259259259259,0.5677974893661167,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0,inception_time,0,s1_150,2,10042,0.5416666666666666,0.5387667887667887,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0,inception_time,0,s1_150,3,20042,0.5879629629629629,0.6027676027676029,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0,inception_time,0,s1_150,4,30042,0.6898148148148149,0.698743086978381,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0,inception_time,0,s1_150,5,40042,0.5277777777777778,0.5202941176470589,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,1e-05,inception_time,1e-05,s1_151,1,42,0.6388888888888888,0.6344393592677345,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,1e-05,inception_time,1e-05,s1_151,2,10042,0.5787037037037037,0.5575396825396824,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,1e-05,inception_time,1e-05,s1_151,3,20042,0.5694444444444444,0.5671497584541063,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,1e-05,inception_time,1e-05,s1_151,4,30042,0.6018518518518519,0.5993516399694889,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,1e-05,inception_time,1e-05,s1_151,5,40042,0.5231481481481481,0.5292397660818713,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,5e-05,inception_time,5e-05,s1_152,1,42,0.5416666666666666,0.5553366174055829,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,5e-05,inception_time,5e-05,s1_152,2,10042,0.5694444444444444,0.5642135642135643,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,5e-05,inception_time,5e-05,s1_152,3,20042,0.5833333333333334,0.5951417004048584,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,5e-05,inception_time,5e-05,s1_152,4,30042,0.5648148148148148,0.5857142857142857,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,5e-05,inception_time,5e-05,s1_152,5,40042,0.5324074074074074,0.5265151515151515,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.0001,inception_time,0.0001,s1_153,1,42,0.5833333333333334,0.5904761904761905,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.0001,inception_time,0.0001,s1_153,2,10042,0.6342592592592592,0.6320346320346321,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.0001,inception_time,0.0001,s1_153,3,20042,0.5601851851851852,0.5601851851851852,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.0001,inception_time,0.0001,s1_153,4,30042,0.6527777777777778,0.6583333333333333,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.0001,inception_time,0.0001,s1_153,5,40042,0.4953703703703704,0.5103174603174603,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.001,inception_time,0.001,s1_154,1,42,0.5740740740740741,0.5681818181818182,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.001,inception_time,0.001,s1_154,2,10042,0.5370370370370371,0.5265567765567766,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.001,inception_time,0.001,s1_154,3,20042,0.5231481481481481,0.5329311211664153,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.001,inception_time,0.001,s1_154,4,30042,0.6944444444444443,0.6994152046783627,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.001,inception_time,0.001,s1_154,5,40042,0.5601851851851852,0.5628019323671497,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.002,inception_time,0.002,s1_155,1,42,0.5462962962962963,0.5357142857142857,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.002,inception_time,0.002,s1_155,2,10042,0.5694444444444444,0.5642135642135643,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.002,inception_time,0.002,s1_155,3,20042,0.5231481481481481,0.5329311211664153,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.002,inception_time,0.002,s1_155,4,30042,0.6018518518518519,0.6018518518518519,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.002,inception_time,0.002,s1_155,5,40042,0.5231481481481481,0.5292397660818713,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.005,inception_time,0.005,s1_156,1,42,0.5833333333333334,0.5808641975308642,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.005,inception_time,0.005,s1_156,2,10042,0.6064814814814815,0.5997239475500346,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.005,inception_time,0.005,s1_156,3,20042,0.5185185185185185,0.5295075295075294,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.005,inception_time,0.005,s1_156,4,30042,0.6898148148148149,0.6916666666666668,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.005,inception_time,0.005,s1_156,5,40042,0.513888888888889,0.5145061728395062,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.01,inception_time,0.01,s1_157,1,42,0.611111111111111,0.6164203612479474,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.01,inception_time,0.01,s1_157,2,10042,0.6064814814814815,0.5997239475500346,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.01,inception_time,0.01,s1_157,3,20042,0.6296296296296297,0.6385185185185186,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.01,inception_time,0.01,s1_157,4,30042,0.6574074074074074,0.6651851851851852,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.01,inception_time,0.01,s1_157,5,40042,0.4768518518518518,0.4702380952380952,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.02,inception_time,0.02,s1_158,1,42,0.5925925925925926,0.593529411764706,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.02,inception_time,0.02,s1_158,2,10042,0.5509259259259259,0.5657305657305657,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.02,inception_time,0.02,s1_158,3,20042,0.5555555555555555,0.5610025062656642,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.02,inception_time,0.02,s1_158,4,30042,0.7222222222222222,0.7288888888888888,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
20260608_1206_overfitting_sweep_stage1_rank2,optimization_and_regularization,cnn_weight_decay,stage1_regularization_factor=weight_decay,0.02,inception_time,0.02,s1_158,5,40042,0.5787037037037037,0.5913715913715913,,N/A_continuous_participant_oof_probabilities_not_archived,archived_config_repeat_summary,rows share participants and many configurations; boxplots are descriptive
