source_study,classifier_id,case_id,config_name,model,resolved_model,class_label,metric_scope,expected_repeat_count,split_seeds,precision_n_repeats_available,precision_mean,precision_sample_sd,precision_repeat_t_ci95_low,precision_repeat_t_ci95_high,precision_repeat_t_ci95_method,precision_applicability,sensitivity_n_repeats_available,sensitivity_mean,sensitivity_sample_sd,sensitivity_repeat_t_ci95_low,sensitivity_repeat_t_ci95_high,sensitivity_repeat_t_ci95_method,sensitivity_applicability,specificity_n_repeats_available,specificity_mean,specificity_sample_sd,specificity_repeat_t_ci95_low,specificity_repeat_t_ci95_high,specificity_repeat_t_ci95_method,specificity_applicability,balanced_accuracy_n_repeats_available,balanced_accuracy_mean,balanced_accuracy_sample_sd,balanced_accuracy_repeat_t_ci95_low,balanced_accuracy_repeat_t_ci95_high,balanced_accuracy_repeat_t_ci95_method,balanced_accuracy_applicability,f1_n_repeats_available,f1_mean,f1_sample_sd,f1_repeat_t_ci95_low,f1_repeat_t_ci95_high,f1_repeat_t_ci95_method,f1_applicability,support_n_repeats_available,support_mean,support_sample_sd,support_repeat_t_ci95_low,support_repeat_t_ci95_high,support_repeat_t_ci95_method,support_applicability,predicted_support_n_repeats_available,predicted_support_mean,predicted_support_sample_sd,predicted_support_repeat_t_ci95_low,predicted_support_repeat_t_ci95_high,predicted_support_repeat_t_ci95_method,predicted_support_applicability,true_positive_n_repeats_available,true_positive_mean,true_positive_sample_sd,true_positive_repeat_t_ci95_low,true_positive_repeat_t_ci95_high,true_positive_repeat_t_ci95_method,true_positive_applicability,false_positive_n_repeats_available,false_positive_mean,false_positive_sample_sd,false_positive_repeat_t_ci95_low,false_positive_repeat_t_ci95_high,false_positive_repeat_t_ci95_method,false_positive_applicability,false_negative_n_repeats_available,false_negative_mean,false_negative_sample_sd,false_negative_repeat_t_ci95_low,false_negative_repeat_t_ci95_high,false_negative_repeat_t_ci95_method,false_negative_applicability,true_negative_n_repeats_available,true_negative_mean,true_negative_sample_sd,true_negative_repeat_t_ci95_low,true_negative_repeat_t_ci95_high,true_negative_repeat_t_ci95_method,true_negative_applicability,roc_auc,pr_auc,confusion_count_applicability,roc_auc_applicability,pr_auc_applicability
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_001,s1_001,main_effect_baseline-base_lr0.001_wd0.0005_do0.2_ls0.1_mw90_ep5,inceptiontime,inception_time,pre_frail,participant_hard_label_archived_repeat,5,"42,10042,20042,30042,40042",5,0.469047619047619,0.04259177099999601,0.4161629503771847,0.5219322877180532,two_sided_student_t_0.95,available_all_five_archived_repeats,5,0.48888888888888893,0.14907119849998599,0.30379254854236903,0.6739852292354088,two_sided_student_t_0.95,available_all_five_archived_repeats,5,0.7499999999999999,0.07905694150420949,0.6518378419261218,0.848162158073878,two_sided_student_t_0.95,available_all_five_archived_subject_confusion_matrices,5,0.6194444444444445,0.04750730937913076,0.5604563287368497,0.6784325601520392,two_sided_student_t_0.95,available_all_five_archived_subject_confusion_matrices,5,0.46978696741854636,0.08279842741131345,0.36697914099403056,0.5725947938430621,two_sided_student_t_0.95,available_all_five_archived_repeats,5,9.0,0.0,9.0,9.0,two_sided_student_t_0.95,available_all_five_archived_repeats,5,9.4,2.792848008753788,5.932221175075345,12.867778824924656,two_sided_student_t_0.95,available_all_five_archived_repeats,5,4.4,1.3416407864998738,2.734132936881321,6.065867063118679,two_sided_student_t_0.95,available_all_five_archived_repeats,5,5.0,1.5811388300841898,3.0367568385224395,6.9632431614775605,two_sided_student_t_0.95,available_all_five_archived_repeats,5,4.6,1.3416407864998738,2.9341329368813205,6.265867063118678,two_sided_student_t_0.95,available_all_five_archived_repeats,5,15.0,1.5811388300841898,13.03675683852244,16.96324316147756,two_sided_student_t_0.95,available_all_five_archived_repeats,,,available_all_five_archived_subject_confusion_matrices,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_001,s1_001,main_effect_baseline-base_lr0.001_wd0.0005_do0.2_ls0.1_mw90_ep5,inceptiontime,inception_time,robust_non_frail,participant_hard_label_archived_repeat,5,"42,10042,20042,30042,40042",5,0.516047471620227,0.09353099509514172,0.39991340229441646,0.6321815409460375,two_sided_student_t_0.95,available_all_five_archived_repeats,5,0.5666666666666667,0.18066236157232332,0.34234471647184117,0.7909886168614921,two_sided_student_t_0.95,available_all_five_archived_repeats,5,0.6117647058823529,0.1533929977694741,0.4213021429754462,0.8022272687892595,two_sided_student_t_0.95,available_all_five_archived_subject_confusion_matrices,5,0.5892156862745098,0.06695708800408608,0.5060774806752748,0.6723538918737448,two_sided_student_t_0.95,available_all_five_archived_subject_confusion_matrices,5,0.5279052241788615,0.09214971504800346,0.4134862405590198,0.6423242077987033,two_sided_student_t_0.95,available_all_five_archived_repeats,5,12.0,0.0,12.0,12.0,two_sided_student_t_0.95,available_all_five_archived_repeats,5,13.4,4.39317652729776,7.945150868300526,18.854849131699474,two_sided_student_t_0.95,available_all_five_archived_repeats,5,6.8,2.16794833886788,4.108136597662094,9.491863402337906,two_sided_student_t_0.95,available_all_five_archived_repeats,5,6.6,2.6076809620810595,3.362136430582587,9.837863569417411,two_sided_student_t_0.95,available_all_five_archived_repeats,5,5.2,2.16794833886788,2.5081365976620944,7.891863402337906,two_sided_student_t_0.95,available_all_five_archived_repeats,5,10.4,2.6076809620810595,7.162136430582588,13.637863569417412,two_sided_student_t_0.95,available_all_five_archived_repeats,,,available_all_five_archived_subject_confusion_matrices,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_001,s1_001,main_effect_baseline-base_lr0.001_wd0.0005_do0.2_ls0.1_mw90_ep5,inceptiontime,inception_time,young,participant_hard_label_archived_repeat,5,"42,10042,20042,30042,40042",5,0.8357142857142857,0.15067873649806418,0.6486219233098076,1.0228066481187639,two_sided_student_t_0.95,available_all_five_archived_repeats,5,0.625,0.08838834764831845,0.5152513708643645,0.7347486291356355,two_sided_student_t_0.95,available_all_five_archived_repeats,5,0.9428571428571428,0.052164053095730106,0.878086916127785,1.0076273695865006,two_sided_student_t_0.95,available_all_five_archived_subject_confusion_matrices,5,0.7839285714285715,0.03384230888619007,0.7419077948684979,0.8259493479886452,two_sided_student_t_0.95,available_all_five_archived_subject_confusion_matrices,5,0.7038461538461538,0.051362116984641396,0.6400716623147944,0.7676206453775132,two_sided_student_t_0.95,available_all_five_archived_repeats,5,8.0,0.0,8.0,8.0,two_sided_student_t_0.95,available_all_five_archived_repeats,5,6.2,1.6431676725154984,4.159737858025229,8.240262141974771,two_sided_student_t_0.95,available_all_five_archived_repeats,5,5.0,0.7071067811865476,4.122010966914916,5.877989033085084,two_sided_student_t_0.95,available_all_five_archived_repeats,5,1.2,1.0954451150103324,-0.1601747613165141,2.560174761316514,two_sided_student_t_0.95,available_all_five_archived_repeats,5,3.0,0.7071067811865476,2.1220109669149156,3.8779890330850844,two_sided_student_t_0.95,available_all_five_archived_repeats,5,19.8,1.0954451150103324,18.439825238683486,21.160174761316515,two_sided_student_t_0.95,available_all_five_archived_repeats,,,available_all_five_archived_subject_confusion_matrices,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_002,s1_002,main_effect_weight_decay-0p0_lr0.001_wd0_do0.2_ls0.1_mw90_ep5,inceptiontime,inception_time,pre_frail,participant_hard_label_archived_repeat,5,"42,10042,20042,30042,40042",5,0.5409090909090909,0.12884334358057764,0.3809289497768893,0.7008892320412925,two_sided_student_t_0.95,available_all_five_archived_repeats,5,0.4444444444444445,0.11111111111111113,0.3064817779773593,0.5824071109115296,two_sided_student_t_0.95,available_all_five_archived_repeats,5,0.8099999999999999,0.09617692030835673,0.6905805805950007,0.9294194194049992,two_sided_student_t_0.95,available_all_five_archived_subject_confusion_matrices,5,0.6272222222222222,0.03510346259872027,0.5836355165010989,0.6708089279433456,two_sided_student_t_0.95,available_all_five_archived_subject_confusion_matrices,5,0.47257085020242917,0.05923474365472464,0.3990212015635286,0.5461204988413297,two_sided_student_t_0.95,available_all_five_archived_repeats,5,9.0,0.0,9.0,9.0,two_sided_student_t_0.95,available_all_five_archived_repeats,5,7.8,2.7748873851023217,4.354522234848656,11.245477765151342,two_sided_student_t_0.95,available_all_five_archived_repeats,5,4.0,1.0,2.7583360017962333,5.241663998203767,two_sided_student_t_0.95,available_all_five_archived_repeats,5,3.8,1.9235384061671346,1.4116116119000153,6.188388388099984,two_sided_student_t_0.95,available_all_five_archived_repeats,5,5.0,1.0,3.7583360017962333,6.241663998203767,two_sided_student_t_0.95,available_all_five_archived_repeats,5,16.2,1.9235384061671346,13.811611611900014,18.588388388099983,two_sided_student_t_0.95,available_all_five_archived_repeats,,,available_all_five_archived_subject_confusion_matrices,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_002,s1_002,main_effect_weight_decay-0p0_lr0.001_wd0_do0.2_ls0.1_mw90_ep5,inceptiontime,inception_time,robust_non_frail,participant_hard_label_archived_repeat,5,"42,10042,20042,30042,40042",5,0.5050757575757576,0.09318320398082602,0.3893735279554881,0.6207779871960272,two_sided_student_t_0.95,available_all_five_archived_repeats,5,0.5833333333333333,0.10206207261596574,0.4566065321840301,0.7100601344826365,two_sided_student_t_0.95,available_all_five_archived_repeats,5,0.588235294117647,0.11764705882352938,0.4421571766819098,0.7343134115533841,two_sided_student_t_0.95,available_all_five_archived_subject_confusion_matrices,5,0.5857843137254902,0.07787409247704533,0.48909085670395225,0.6824777707470282,two_sided_student_t_0.95,available_all_five_archived_subject_confusion_matrices,5,0.5382792730618817,0.0868181267363546,0.43048033070185837,0.6460782154219051,two_sided_student_t_0.95,available_all_five_archived_repeats,5,12.0,0.0,12.0,12.0,two_sided_student_t_0.95,available_all_five_archived_repeats,5,14.0,2.345207879911715,11.088039807209842,16.911960192790158,two_sided_student_t_0.95,available_all_five_archived_repeats,5,7.0,1.224744871391589,5.479278386208362,8.520721613791638,two_sided_student_t_0.95,available_all_five_archived_repeats,5,7.0,2.0,4.516672003592467,9.483327996407533,two_sided_student_t_0.95,available_all_five_archived_repeats,5,5.0,1.224744871391589,3.479278386208362,6.520721613791638,two_sided_student_t_0.95,available_all_five_archived_repeats,5,10.0,2.0,7.516672003592467,12.483327996407533,two_sided_student_t_0.95,available_all_five_archived_repeats,,,available_all_five_archived_subject_confusion_matrices,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_002,s1_002,main_effect_weight_decay-0p0_lr0.001_wd0_do0.2_ls0.1_mw90_ep5,inceptiontime,inception_time,young,participant_hard_label_archived_repeat,5,"42,10042,20042,30042,40042",5,0.6857142857142857,0.15739517981941342,0.4902823574417121,0.8811462139868593,two_sided_student_t_0.95,available_all_five_archived_repeats,5,0.6,0.10458250331675945,0.47014367078955377,0.7298563292104462,two_sided_student_t_0.95,available_all_five_archived_repeats,5,0.8857142857142856,0.07968190728895959,0.7867761301253742,0.984652441303197,two_sided_student_t_0.95,available_all_five_archived_subject_confusion_matrices,5,0.7428571428571429,0.0742438736716894,0.6506711978318177,0.8350430878824681,two_sided_student_t_0.95,available_all_five_archived_subject_confusion_matrices,5,0.6349206349206349,0.11640452137967687,0.49038533149534946,0.7794559383459203,two_sided_student_t_0.95,available_all_five_archived_repeats,5,8.0,0.0,8.0,8.0,two_sided_student_t_0.95,available_all_five_archived_repeats,5,7.2,1.6431676725154984,5.159737858025229,9.240262141974771,two_sided_student_t_0.95,available_all_five_archived_repeats,5,4.8,0.8366600265340756,3.76114936631643,5.8388506336835695,two_sided_student_t_0.95,available_all_five_archived_repeats,5,2.4,1.6733200530681511,0.3222987326328606,4.47770126736714,two_sided_student_t_0.95,available_all_five_archived_repeats,5,3.2,0.8366600265340756,2.1611493663164305,4.23885063368357,two_sided_student_t_0.95,available_all_five_archived_repeats,5,18.6,1.6733200530681511,16.522298732632862,20.67770126736714,two_sided_student_t_0.95,available_all_five_archived_repeats,,,available_all_five_archived_subject_confusion_matrices,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_003,s1_003,main_effect_weight_decay-1em05_lr0.001_wd1e-05_do0.2_ls0.1_mw90_ep5,inceptiontime,inception_time,pre_frail,participant_hard_label_archived_repeat,5,"42,10042,20042,30042,40042",5,0.5305555555555556,0.11041448285750993,0.39345786731109855,0.6676532438000126,two_sided_student_t_0.95,available_all_five_archived_repeats,5,0.48888888888888893,0.060858061945018485,0.41332362437130477,0.5644541534064731,two_sided_student_t_0.95,available_all_five_archived_repeats,5,0.7899999999999999,0.09617692030835673,0.6705805805950007,0.9094194194049992,two_sided_student_t_0.95,available_all_five_archived_subject_confusion_matrices,5,0.6394444444444444,0.04612282314445651,0.5821753954504533,0.6967134934384355,two_sided_student_t_0.95,available_all_five_archived_subject_confusion_matrices,5,0.5025583566760037,0.05784076714344181,0.43073955848550466,0.5743771548665026,two_sided_student_t_0.95,available_all_five_archived_repeats,5,9.0,0.0,9.0,9.0,two_sided_student_t_0.95,available_all_five_archived_repeats,5,8.6,2.1908902300206643,5.879650477366972,11.320349522633027,two_sided_student_t_0.95,available_all_five_archived_repeats,5,4.4,0.5477225575051661,3.7199126193417436,5.080087380658258,two_sided_student_t_0.95,available_all_five_archived_repeats,5,4.2,1.9235384061671346,1.8116116119000156,6.588388388099984,two_sided_student_t_0.95,available_all_five_archived_repeats,5,4.6,0.5477225575051661,3.919912619341743,5.280087380658257,two_sided_student_t_0.95,available_all_five_archived_repeats,5,15.8,1.9235384061671346,13.411611611900016,18.188388388099984,two_sided_student_t_0.95,available_all_five_archived_repeats,,,available_all_five_archived_subject_confusion_matrices,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_003,s1_003,main_effect_weight_decay-1em05_lr0.001_wd1e-05_do0.2_ls0.1_mw90_ep5,inceptiontime,inception_time,robust_non_frail,participant_hard_label_archived_repeat,5,"42,10042,20042,30042,40042",5,0.5006442577030812,0.06914226954508894,0.41479279085484355,0.5864957245513188,two_sided_student_t_0.95,available_all_five_archived_repeats,5,0.55,0.19184774055368894,0.31178956741774777,0.7882104325822523,two_sided_student_t_0.95,available_all_five_archived_repeats,5,0.6235294117647059,0.10685824779167616,0.4908473725706445,0.7562114509587673,two_sided_student_t_0.95,available_all_five_archived_subject_confusion_matrices,5,0.5867647058823529,0.06946702823860369,0.5005099978562743,0.6730194139084315,two_sided_student_t_0.95,available_all_five_archived_subject_confusion_matrices,5,0.5147887032642025,0.1268888339633199,0.35723540635789275,0.6723420001705122,two_sided_student_t_0.95,available_all_five_archived_repeats,5,12.0,0.0,12.0,12.0,two_sided_student_t_0.95,available_all_five_archived_repeats,5,13.0,3.8078865529319543,8.271884357980152,17.728115642019848,two_sided_student_t_0.95,available_all_five_archived_repeats,5,6.6,2.3021728866442674,3.7414748090129724,9.458525190987027,two_sided_student_t_0.95,available_all_five_archived_repeats,5,6.4,1.816590212458495,4.144405333700956,8.655594666299045,two_sided_student_t_0.95,available_all_five_archived_repeats,5,5.4,2.3021728866442674,2.541474809012973,8.258525190987028,two_sided_student_t_0.95,available_all_five_archived_repeats,5,10.6,1.816590212458495,8.344405333700955,12.855594666299044,two_sided_student_t_0.95,available_all_five_archived_repeats,,,available_all_five_archived_subject_confusion_matrices,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_003,s1_003,main_effect_weight_decay-1em05_lr0.001_wd1e-05_do0.2_ls0.1_mw90_ep5,inceptiontime,inception_time,young,participant_hard_label_archived_repeat,5,"42,10042,20042,30042,40042",5,0.72,0.10697871023920812,0.5871683869217026,0.8528316130782974,two_sided_student_t_0.95,available_all_five_archived_repeats,5,0.65,0.10458250331675945,0.5201436707895538,0.7798563292104462,two_sided_student_t_0.95,available_all_five_archived_repeats,5,0.8952380952380953,0.06208764195431092,0.8181461054900616,0.9723300849861289,two_sided_student_t_0.95,available_all_five_archived_subject_confusion_matrices,5,0.7726190476190475,0.04018408251445274,0.7227239190600021,0.822514176178093,two_sided_student_t_0.95,available_all_five_archived_subject_confusion_matrices,5,0.6745098039215687,0.06090102260400761,0.5988911967003786,0.7501284111427587,two_sided_student_t_0.95,available_all_five_archived_repeats,5,8.0,0.0,8.0,8.0,two_sided_student_t_0.95,available_all_five_archived_repeats,5,7.4,1.9493588689617927,4.979551272830928,9.820448727169072,two_sided_student_t_0.95,available_all_five_archived_repeats,5,5.2,0.8366600265340756,4.1611493663164305,6.23885063368357,two_sided_student_t_0.95,available_all_five_archived_repeats,5,2.2,1.3038404810405297,0.5810682152912938,3.8189317847087065,two_sided_student_t_0.95,available_all_five_archived_repeats,5,2.8,0.8366600265340756,1.7611493663164302,3.8388506336835695,two_sided_student_t_0.95,available_all_five_archived_repeats,5,18.8,1.3038404810405297,17.181068215291294,20.418931784708708,two_sided_student_t_0.95,available_all_five_archived_repeats,,,available_all_five_archived_subject_confusion_matrices,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
20260608_1206_overfitting_sweep_stage1_rank2,20260608_1206_overfitting_sweep_stage1_rank2::s1_004,s1_004,main_effect_weight_decay-5em05_lr0.001_wd5e-05_do0.2_ls0.1_mw90_ep5,inceptiontime,inception_time,pre_frail,participant_hard_label_archived_repeat,5,"42,10042,20042,30042,40042",5,0.549047619047619,0.15552558830231136,0.3559370952531782,0.7421581428420598,two_sided_student_t_0.95,available_all_five_archived_repeats,5,0.4666666666666667,0.14487116456005888,0.2867853572545882,0.6465479760787451,two_sided_student_t_0.95,available_all_five_archived_repeats,5,0.82,0.1036822067666386,0.6912615366035458,0.9487384633964541,two_sided_student_t_0.95,available_all_five_archived_subject_confusion_matrices,5,0.6433333333333333,0.08343974687176788,0.5397292036234238,0.7469374630432428,two_sided_student_t_0.95,available_all_five_archived_subject_confusion_matrices,5,0.4964985994397759,0.14012406435430136,0.3225115934490522,0.6704856054304996,two_sided_student_t_0.95,available_all_five_archived_repeats,5,9.0,0.0,9.0,9.0,two_sided_student_t_0.95,available_all_five_archived_repeats,5,7.8,2.588435821108957,4.586032429268004,11.013967570731996,two_sided_student_t_0.95,available_all_five_archived_repeats,5,4.2,1.3038404810405297,2.581068215291294,5.818931784708706,two_sided_student_t_0.95,available_all_five_archived_repeats,5,3.6,2.073644135332772,1.0252307320709182,6.174769267929082,two_sided_student_t_0.95,available_all_five_archived_repeats,5,4.8,1.3038404810405297,3.1810682152912935,6.418931784708706,two_sided_student_t_0.95,available_all_five_archived_repeats,5,16.4,2.073644135332772,13.825230732070917,18.97476926792908,two_sided_student_t_0.95,available_all_five_archived_repeats,,,available_all_five_archived_subject_confusion_matrices,N/A_probability_level_participant_oof_not_archived,N/A_probability_level_participant_oof_not_archived
