model,fold,epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy
inceptiontime,9,1,0.317533097501661,0.9458917872232989,1.4513356285009746,0.5953657224416418
inceptiontime,9,2,0.23319633417442195,0.9858083386318431,1.337974434761613,0.6028378106966482
inceptiontime,9,3,0.21947906354411703,0.9893055424931797,1.3290396443581385,0.6289224362474659
inceptiontime,9,4,0.21169725001835432,0.9941290955182995,1.36582471653986,0.6310355983843529
inceptiontime,9,5,0.20590021419720572,0.9956392382802868,1.6987732904361557,0.5692432476536866
inceptiontime,9,6,0.19713353548870713,0.9976580641608445,2.012422829020638,0.6289548657282941
inceptiontime,9,7,0.20244011595600941,0.9958547059190841,1.3340360316614146,0.6510304576733995
inceptiontime,9,8,0.20444179895471354,0.995284181047273,1.4093552131408893,0.604630274232884
inceptiontime,9,9,0.19519804144491915,0.9982279961827252,1.6606502349782648,0.5615700940730597
inceptiontime,9,10,0.19167152804429413,0.9988905779146863,1.5922264452074961,0.5610115326307498
inceptiontime,9,11,0.19109120320101253,0.9989675045362278,1.582317530641456,0.5922849429670308
inceptiontime,9,12,0.19448699672691158,0.9981966417582396,1.03890807019676,0.6923216853525277
inceptiontime,9,13,0.19935232835714933,0.9964253679137952,1.689957461934022,0.5146029608663061
inceptiontime,9,14,0.19205319397762174,0.9987979740809019,1.5080112309443408,0.5673802721548866
inceptiontime,9,15,0.1874364484529026,0.9994759592852945,1.516685415796596,0.5770177523736243
inceptiontime,9,16,0.18686006675001052,0.9997226901019735,1.3822093664308908,0.6157027261119788
inceptiontime,9,17,0.18758793673554405,0.9994451977107394,1.6987341899672401,0.5389969235461525
inceptiontime,9,18,0.1879868355442266,0.9991678878127127,1.724217332504506,0.553930383527062
inceptiontime,9,19,0.18519230362821798,0.9999229821318546,1.5771396956931663,0.5778838319763587
inceptiontime,9,20,0.18608505066301,0.999599324693634,1.5222639291031848,0.5570549324108043
inceptiontime,9,21,0.18711976946377362,0.9993681798425941,1.5021666320871292,0.5628827225802314
inceptiontime,9,22,0.18480662229608316,0.9994452889573432,1.7963527520927944,0.5200199521670458
inceptiontime,9,23,0.187982676556853,0.9989213394892413,1.3892179605140003,0.5959211796103848
inceptiontime,9,24,0.1846120329665356,1.0,1.5264061921741465,0.5796149945912697
