model,fold,epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy
inceptiontime,1,1,0.8066550767782963,0.8239198931755687,1.198050939551363,0.3981799833617006
inceptiontime,1,2,0.7483235669858528,0.9093503353631286,1.2713150689363606,0.3232478329498904
inceptiontime,1,3,0.7139778606819384,0.9523132350876885,1.2750498106844017,0.34668130681731274
inceptiontime,1,4,0.7004423520781777,0.9629606719474589,1.275386131547356,0.3008343586694662
inceptiontime,1,5,0.6927002180706371,0.9713778970013321,1.295784837098931,0.3221114238145892
inceptiontime,1,6,0.6934314818093271,0.967922976892166,1.325853531414841,0.2797494102304891
inceptiontime,1,7,0.6853643113916571,0.9801480807491413,1.4159669683195182,0.23301699107715027
inceptiontime,1,8,0.6887634809476784,0.9725746733464927,1.2935471672156953,0.3113205789007682
inceptiontime,1,9,0.6814770265059038,0.9830057396424614,1.3047159612021202,0.28108346742333806
inceptiontime,1,10,0.6777454147855919,0.9833954474842962,1.2623799750566609,0.37355601080881434
inceptiontime,2,1,0.7793852860277349,0.8795980969594644,1.4262081370862305,0.3052533721631164
inceptiontime,2,2,0.725098522865411,0.9436922047081703,1.3416752608671836,0.39807632087805417
inceptiontime,2,3,0.7415621029325279,0.9228823722871761,1.5020367840807773,0.4590214659808826
inceptiontime,2,4,0.7232642956526882,0.9411339564417567,1.4609377101916687,0.43771009965789087
inceptiontime,2,5,0.7087417205174764,0.9586811511876897,1.3087420779017311,0.40135845526354935
inceptiontime,2,6,0.6962035661002239,0.9744689559751448,1.2893576019437454,0.3383718108300649
inceptiontime,2,7,0.6910397421164685,0.9731086380251783,1.1468420510818558,0.4848665617636237
inceptiontime,2,8,0.6936248946620758,0.9693572900445293,1.2908728303930184,0.4796198438980091
inceptiontime,2,9,0.6877318157489041,0.9761332861735733,1.253489417287011,0.39020702693816195
inceptiontime,2,10,0.6915481151586556,0.9751829931774071,1.16253844640909,0.388293329262469
inceptiontime,3,1,0.792319594185209,0.837704037018893,1.1810040962954989,0.4123935173667867
inceptiontime,3,2,0.7168194850285848,0.9379328165374677,1.2366505495157765,0.48457745519804357
inceptiontime,3,3,0.6898195710989947,0.971815795910621,1.2470462007893084,0.42020349808220936
inceptiontime,3,4,0.701666995150144,0.9587543432901802,1.4649108504257131,0.3681771457155874
inceptiontime,3,5,0.6908262818237472,0.9697563266890908,1.1932280140208993,0.4820168940458442
inceptiontime,3,6,0.684386070634498,0.9737096972307752,1.176848038980887,0.4617226070294868
inceptiontime,3,7,0.6805734233778031,0.9781869107496685,1.2561917721441158,0.4159898822393096
inceptiontime,3,8,0.6764190135106363,0.9810893987333179,1.2085920364056644,0.46081071522660816
inceptiontime,3,9,0.6751120064427943,0.9812770606679648,1.3136265878831987,0.4932933227359575
inceptiontime,3,10,0.6760403526936724,0.9823001068240299,1.1174183203635066,0.5233697547529526
inceptiontime,4,1,0.7905041523318473,0.8620932039361519,1.5935662011423055,0.2969944421666439
inceptiontime,4,2,0.730967477045424,0.9282668971585851,1.052022471230411,0.5447849756275341
inceptiontime,4,3,0.723694302996651,0.9432767242889254,1.2102892906708125,0.43068766798779096
inceptiontime,4,4,0.7172451872643226,0.94954498126181,1.137152322297971,0.49436358252471413
inceptiontime,4,5,0.7098230657681741,0.9535865830624545,1.1007135824338925,0.47706368730353965
inceptiontime,4,6,0.6964487775427396,0.9668605688609597,1.2029559495886402,0.3345417065281764
inceptiontime,4,7,0.6992407753819325,0.9652132490045188,1.125714502391025,0.49187508541752084
inceptiontime,4,8,0.685696336415296,0.9775178831100181,1.1312359148228661,0.4641736139583618
inceptiontime,4,9,0.6849953846439071,0.9774007646240342,1.1412432983782164,0.4431757095348731
inceptiontime,4,10,0.6877903005351191,0.9767050501429123,1.2013733930136326,0.4624322354334655
inceptiontime,5,1,0.794058440161533,0.8534527016239704,1.0173563153818663,0.6256161671342783
inceptiontime,5,2,0.7532395788880645,0.9088966136124798,0.9899192553791674,0.6577643785055888
inceptiontime,5,3,0.7098497891686654,0.955546889908244,1.3195191706835452,0.3991535857186827
inceptiontime,5,4,0.7110506895461369,0.9569519798348457,1.1196653796211848,0.40366587391635683
inceptiontime,5,5,0.698634674043759,0.9694894384720296,1.0893964024876932,0.45129335534660364
inceptiontime,5,6,0.7008458359645364,0.9641200894963954,1.1301822497972498,0.6060569114463075
inceptiontime,5,7,0.6975793063314886,0.9711608592345274,1.0758188534576218,0.45789820717536206
inceptiontime,5,8,0.6842483640368519,0.9807861314682448,1.0666555388797894,0.4845124106057927
inceptiontime,5,9,0.6902044470844373,0.9739380311654292,1.0472818296629929,0.5443647371992341
inceptiontime,5,10,0.677953866512879,0.9824917536048239,1.0613365111201176,0.5071068386891933
