descriptive_rank,overfit_config_id,overfit_config_name,model,resolved_model,overfit_stage,stage1_screen_group,stage1_regularization_factor,stage1_regularization_value,cnn_epochs,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,max_windows_fraction,sqi_mode,aggregation,manual_features,loss_type,class_weight_mode,n_runs,seeds,window_balanced_accuracy_n_repeats,window_balanced_accuracy_mean,window_balanced_accuracy_sample_sd,window_balanced_accuracy_repeat_t_ci95_low,window_balanced_accuracy_repeat_t_ci95_high,window_balanced_accuracy_repeat_t_ci95_method,window_macro_f1_n_repeats,window_macro_f1_mean,window_macro_f1_sample_sd,window_macro_f1_repeat_t_ci95_low,window_macro_f1_repeat_t_ci95_high,window_macro_f1_repeat_t_ci95_method,file_balanced_accuracy_n_repeats,file_balanced_accuracy_mean,file_balanced_accuracy_sample_sd,file_balanced_accuracy_repeat_t_ci95_low,file_balanced_accuracy_repeat_t_ci95_high,file_balanced_accuracy_repeat_t_ci95_method,file_macro_f1_n_repeats,file_macro_f1_mean,file_macro_f1_sample_sd,file_macro_f1_repeat_t_ci95_low,file_macro_f1_repeat_t_ci95_high,file_macro_f1_repeat_t_ci95_method,subject_balanced_accuracy_n_repeats,subject_balanced_accuracy_mean,subject_balanced_accuracy_sample_sd,subject_balanced_accuracy_repeat_t_ci95_low,subject_balanced_accuracy_repeat_t_ci95_high,subject_balanced_accuracy_repeat_t_ci95_method,subject_macro_f1_n_repeats,subject_macro_f1_mean,subject_macro_f1_sample_sd,subject_macro_f1_repeat_t_ci95_low,subject_macro_f1_repeat_t_ci95_high,subject_macro_f1_repeat_t_ci95_method,duration_sec_n_repeats,duration_sec_mean,duration_sec_sample_sd,duration_sec_repeat_t_ci95_low,duration_sec_repeat_t_ci95_high,duration_sec_repeat_t_ci95_method,source_study,formal_v2_selection_eligible
21,s1_078,focused_combo_combined_regularization-wd0p01_do0p6_ls0p3_mw0p9_lr0.001_wd0.01_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,stage1,focused_combo,combined_regularization,wd0.01_do0.6_ls0.3_mw0.9,10,0.001,0.01,0.6,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5131249465773121,0.028421141426259056,0.4778354384804686,0.5484144546741556,two_sided_student_t_0.95,5,0.5050513643371219,0.027788185020635778,0.47054777542157333,0.5395549532526706,two_sided_student_t_0.95,5,0.5468518518518518,0.04375722554481684,0.49252008023157057,0.601183623472133,two_sided_student_t_0.95,5,0.5351536617848518,0.04233774002508151,0.48258441423039744,0.5877229093393062,two_sided_student_t_0.95,5,0.562962962962963,0.0681672678492814,0.4783221206185972,0.6476038053073288,two_sided_student_t_0.95,5,0.5449206514907148,0.07140890269650195,0.4562547878612324,0.6335865151201971,two_sided_student_t_0.95,5,488.8690094090067,0.2994306072726212,488.497217203996,489.2408016140174,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
22,s1_096,main_effect_label_smoothing-0p15_lr0.001_wd0.005_do0.5_ls0.15_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,inceptiontime,inception_time,stage1,main_effect,label_smoothing,0.15,15,0.001,0.005,0.5,0.15,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5111236975977451,0.036288131008183,0.46606603176278255,0.5561813634327077,two_sided_student_t_0.95,5,0.5094267655915843,0.03336033254287922,0.4680044417049857,0.5508490894781829,two_sided_student_t_0.95,5,0.5455555555555556,0.03404210456775433,0.503286699890687,0.5878244112204242,two_sided_student_t_0.95,5,0.5425634098324934,0.03159815028812243,0.5033291242098998,0.581797695455087,two_sided_student_t_0.95,5,0.562037037037037,0.05284677101898522,0.49641910404144485,0.6276549700326292,two_sided_student_t_0.95,5,0.5561030921138608,0.04557680092390553,0.4995120192533471,0.6126941649743745,two_sided_student_t_0.95,5,727.4008512045723,0.3374681125619649,726.9818291986624,727.8198732104822,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
23,s1_037,quality_combo_sqi_aggregation-top70_quality_quality_weighted_mean_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqitop70_quality_aggquality_weighted_mean_mannone_lossweighted_ce_cwinverse_subject_count_ep9,inceptiontime,inception_time,stage1,quality_combo,sqi_aggregation,top70_quality_quality_weighted_mean,9,0.001,0.005,0.5,0.2,0.9,top70_quality,quality_weighted_mean,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.496158327350548,0.04799532641745129,0.4365642584559606,0.5557523962451354,two_sided_student_t_0.95,5,0.4891389229951704,0.04450902464199514,0.43387366950204076,0.5444041764883001,two_sided_student_t_0.95,5,0.5307407407407407,0.05579577693947665,0.46146113326318466,0.6000203482182969,two_sided_student_t_0.95,5,0.5200538915817985,0.05215760171373186,0.45529167530120657,0.5848161078623904,two_sided_student_t_0.95,5,0.562037037037037,0.09468696168589369,0.4444676456123634,0.6796064284617106,two_sided_student_t_0.95,5,0.5525338606642954,0.09411388580304152,0.43567603693159823,0.6693916843969927,two_sided_student_t_0.95,5,322.78776311054827,0.13702786499096478,322.61762054383826,322.9579056772583,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
24,s1_101,main_effect_sqi_mode-top70_quality_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqitop70_quality_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,inceptiontime,inception_time,stage1,main_effect,sqi_mode,top70_quality,15,0.001,0.005,0.5,0.2,0.9,top70_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5073624181925355,0.038876008061735315,0.4590914785883993,0.5556333577966716,two_sided_student_t_0.95,5,0.5045290285269839,0.04278474292514587,0.45140475356442694,0.5576533034895408,two_sided_student_t_0.95,5,0.5409259259259259,0.05198560790598952,0.47637726816432163,0.6054745836875302,two_sided_student_t_0.95,5,0.5336943424044202,0.05330123400655684,0.4675121190786442,0.5998765657301961,two_sided_student_t_0.95,5,0.5601851851851851,0.07529377762634534,0.4666956122177919,0.6536747581525784,two_sided_student_t_0.95,5,0.5505676375343894,0.07056261149736631,0.4629525832188705,0.6381826918499083,two_sided_student_t_0.95,5,530.7805798785761,0.25292628557754265,530.466530415575,531.0946293415772,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
25,s1_070,focused_combo_combined_regularization-wd0p005_do0p6_ls0p3_mw0p9_lr0.001_wd0.005_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,stage1,focused_combo,combined_regularization,wd0.005_do0.6_ls0.3_mw0.9,10,0.001,0.005,0.6,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5110856198384647,0.022758003454941708,0.4828278262774666,0.5393434133994627,two_sided_student_t_0.95,5,0.5021303207363891,0.02555113066137236,0.47040440168076264,0.5338562397920156,two_sided_student_t_0.95,5,0.5394444444444444,0.034561975903100124,0.49653008325877884,0.5823588056301099,two_sided_student_t_0.95,5,0.5250621061396304,0.036663071817673844,0.4795388898000657,0.5705853224791952,two_sided_student_t_0.95,5,0.5592592592592592,0.04947425928663904,0.4978288526652412,0.6206896658532772,two_sided_student_t_0.95,5,0.5421113288530168,0.06506552671898752,0.4613218068018848,0.6229008509041489,two_sided_student_t_0.95,5,488.5426049666479,0.31274148537897534,488.15428512350803,488.93092480978777,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
26,s1_019,main_effect_aggregation-quality_weighted_mean_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqinone_aggquality_weighted_mean_mannone_lossweighted_ce_cwinverse_subject_count_ep9,inceptiontime,inception_time,stage1,main_effect,aggregation,quality_weighted_mean,9,0.001,0.005,0.5,0.2,0.9,none,quality_weighted_mean,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.4936047302666796,0.03958348734315407,0.44445533910933077,0.5427541214240285,two_sided_student_t_0.95,5,0.4895069310056092,0.041629326707274594,0.4378172947637238,0.5411965672474947,two_sided_student_t_0.95,5,0.5349999999999999,0.07134558181061913,0.44641275963485266,0.6235872403651472,two_sided_student_t_0.95,5,0.5290060072346148,0.07422493699810269,0.4368435751951279,0.6211684392741016,two_sided_student_t_0.95,5,0.5583333333333333,0.06745610267982959,0.4745755191766523,0.6420911474900144,two_sided_student_t_0.95,5,0.5512995132176718,0.07206013707617646,0.46182503530455504,0.6407739911307886,two_sided_student_t_0.95,5,447.1806715183426,0.36923565202425546,446.7222049023708,447.6391381343144,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
27,s1_022,main_effect_loss_type-balanced_softmax_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossbalanced_softmax_cwinverse_subject_count_ep9,inceptiontime,inception_time,stage1,main_effect,loss_type,balanced_softmax,9,0.001,0.005,0.5,0.2,0.9,none,mean_prob,none,balanced_softmax,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5193630252466346,0.04559757545146101,0.4627461574031756,0.5759798930900936,two_sided_student_t_0.95,5,0.51105476057051,0.049215636106700995,0.44994547706812205,0.572164044072898,two_sided_student_t_0.95,5,0.5561111111111111,0.06455835505287488,0.47595132585870015,0.6362708963635221,two_sided_student_t_0.95,5,0.5440957823816646,0.06792925173950758,0.4597504760717974,0.6284410886915317,two_sided_student_t_0.95,5,0.5583333333333333,0.06568529221346837,0.4767742707803755,0.6398923958862912,two_sided_student_t_0.95,5,0.5430028383495876,0.075489959793808,0.4492696730477664,0.6367360036514088,two_sided_student_t_0.95,5,437.6228531153873,0.0754460625515794,437.52917445571074,437.7165317750638,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
28,s1_100,main_effect_max_windows_fraction-0p5_lr0.001_wd0.005_do0.5_ls0.2_mw50_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,inceptiontime,inception_time,stage1,main_effect,max_windows_fraction,0.5,15,0.001,0.005,0.5,0.2,0.5,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5015149604982848,0.014023189835231736,0.48410287053990053,0.5189270504566691,two_sided_student_t_0.95,5,0.4936443587696454,0.017715748822333476,0.47164735125573315,0.5156413662835576,two_sided_student_t_0.95,5,0.5272222222222223,0.024159392973778452,0.49722437374822454,0.55722007069622,two_sided_student_t_0.95,5,0.5113450434175921,0.030413066277035983,0.47358223394641147,0.5491078528887727,two_sided_student_t_0.95,5,0.5583333333333333,0.03473765089315572,0.515200842837131,0.6014658238295357,two_sided_student_t_0.95,5,0.5348670330531953,0.04572733041346681,0.47808905314482536,0.5916450129615651,two_sided_student_t_0.95,5,405.83273619138635,0.30989219896032366,405.4479542046131,406.2175181781596,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
29,s1_043,main_effect_baseline-wd0p005_do0p5_ls0p2_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,stage1,main_effect,baseline,wd0p005_do0p5_ls0p2,10,0.001,0.005,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5035736645612545,0.03547480526408363,0.4595258760215524,0.5476214531009567,two_sided_student_t_0.95,5,0.499273178882921,0.03416053159122633,0.4568572766465928,0.5416890811192492,two_sided_student_t_0.95,5,0.5305555555555557,0.05204988637983406,0.46592708552711914,0.5951840255839922,two_sided_student_t_0.95,5,0.5226469661078785,0.053194978538496134,0.4565966763714059,0.5886972558443512,two_sided_student_t_0.95,5,0.5574074074074074,0.05943261679956006,0.4836120668083533,0.6312027480064615,two_sided_student_t_0.95,5,0.5469441359389761,0.06804972043210787,0.4624492479905965,0.6314390238873556,two_sided_student_t_0.95,5,488.60535493469797,0.46682736654612533,488.02571220028136,489.1849976691146,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
30,s1_072,focused_combo_combined_regularization-wd0p01_do0p4_ls0p2_mw0p9_lr0.001_wd0.01_do0.4_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,stage1,focused_combo,combined_regularization,wd0.01_do0.4_ls0.2_mw0.9,10,0.001,0.01,0.4,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5106509300482631,0.02286384298241096,0.4822617193564196,0.5390401407401066,two_sided_student_t_0.95,5,0.501344992461186,0.02129238936990902,0.4749069991448334,0.5277829857775387,two_sided_student_t_0.95,5,0.5448148148148148,0.04175197029266543,0.4929728964483389,0.5966567331812906,two_sided_student_t_0.95,5,0.5310887471547735,0.041954385799752664,0.47899549674046926,0.5831819975690777,two_sided_student_t_0.95,5,0.5564814814814815,0.0408090756871093,0.5058103214008252,0.6071526415621378,two_sided_student_t_0.95,5,0.541115751480538,0.03975934284453249,0.4917480068782415,0.5904834960828346,two_sided_student_t_0.95,5,488.77354103485123,0.2895126699422365,488.41406357556014,489.13301849414233,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
31,s1_053,main_effect_label_smoothing-0p1_lr0.001_wd0.005_do0.5_ls0.1_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,stage1,main_effect,label_smoothing,0.1,10,0.001,0.005,0.5,0.1,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5093013027949285,0.02667590901080822,0.47617878695684845,0.5424238186330085,two_sided_student_t_0.95,5,0.5027746970130476,0.023332673164512433,0.4738033567628173,0.5317460372632778,two_sided_student_t_0.95,5,0.5238888888888888,0.03776710996801419,0.476994828125403,0.5707829496523746,two_sided_student_t_0.95,5,0.5121720269710398,0.03529018235988566,0.46835347804472416,0.5559905758973555,two_sided_student_t_0.95,5,0.5564814814814815,0.026474034176844047,0.5236096263568781,0.5893533366060848,two_sided_student_t_0.95,5,0.5406190687910972,0.03362985922112253,0.49886208333156845,0.582376054250626,two_sided_student_t_0.95,5,489.0410434943624,0.23683502678614587,488.7469739680884,489.33511302063636,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
32,s1_024,main_effect_class_weight_mode-effective_number_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cweffective_number_ep9,inceptiontime,inception_time,stage1,main_effect,class_weight_mode,effective_number,9,0.001,0.005,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,effective_number,5,"42,10042,20042,30042,40042",5,0.497381982706259,0.04140437420612526,0.4459716618863566,0.5487923035261614,two_sided_student_t_0.95,5,0.49223170677889494,0.04551270592414145,0.4357202183720532,0.5487431951857367,two_sided_student_t_0.95,5,0.5290740740740741,0.07930759602572741,0.4306006873048403,0.627547460843308,two_sided_student_t_0.95,5,0.5199392448299435,0.08484366023046452,0.414591926445943,0.6252865632139439,two_sided_student_t_0.95,5,0.5555555555555556,0.06571791466008516,0.4739559868851003,0.6371551242260108,two_sided_student_t_0.95,5,0.5478400924840554,0.07557358897708655,0.45400308783615806,0.6416770971319528,two_sided_student_t_0.95,5,476.50021682800724,11.128071953271881,462.68289051420845,490.317543141806,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
33,s1_064,main_effect_loss_type-balanced_softmax_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossbalanced_softmax_cwinverse_subject_count_ep10,inceptiontime,inception_time,stage1,main_effect,loss_type,balanced_softmax,10,0.001,0.005,0.5,0.2,0.9,none,mean_prob,none,balanced_softmax,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5090061131758163,0.02197644728698247,0.48171874977114737,0.5362934765804853,two_sided_student_t_0.95,5,0.5044827542822278,0.018910609950621327,0.4810021307224674,0.5279633778419882,two_sided_student_t_0.95,5,0.5414814814814815,0.028125904954195806,0.5065585578829556,0.5764044050800073,two_sided_student_t_0.95,5,0.5352298785401418,0.02867976347427933,0.4996192487571298,0.5708405083231538,two_sided_student_t_0.95,5,0.5555555555555556,0.032407407407407406,0.5153164445026558,0.5957946666084554,two_sided_student_t_0.95,5,0.5444877872559929,0.030899856862007923,0.506120547440788,0.5828550270711977,two_sided_student_t_0.95,5,478.1003671193961,0.4924855838971952,477.48886550023656,478.7118687385556,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
34,s1_048,main_effect_dropout-0p3_lr0.001_wd0.005_do0.3_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,stage1,main_effect,dropout,0.3,10,0.001,0.005,0.3,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5072799195940084,0.028644010803171676,0.4717136826155504,0.5428461565724665,two_sided_student_t_0.95,5,0.49889428123842033,0.023395627070582445,0.46984477338947667,0.5279437890873641,two_sided_student_t_0.95,5,0.539074074074074,0.05523596346410513,0.4704895668345961,0.607658581313552,two_sided_student_t_0.95,5,0.5284653800741305,0.05564647096140645,0.45937116045426074,0.5975595996940002,two_sided_student_t_0.95,5,0.5546296296296297,0.0744636745017447,0.4621707658268495,0.6470884934324099,two_sided_student_t_0.95,5,0.5459739854378433,0.07546446640012275,0.45227247436515305,0.6396754965105335,two_sided_student_t_0.95,5,489.1985784211662,0.6836466218435234,488.34971902332944,490.04743781900294,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
35,s1_045,main_effect_weight_decay-0p002_lr0.001_wd0.002_do0.5_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,stage1,main_effect,weight_decay,0.002,10,0.001,0.002,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5017760012173926,0.04334006474353344,0.4479622031455268,0.5555897992892584,two_sided_student_t_0.95,5,0.500263001533783,0.0438754359026395,0.4457844523679786,0.5547415506995874,two_sided_student_t_0.95,5,0.53,0.056171737202588355,0.4602535761989829,0.5997464238010172,two_sided_student_t_0.95,5,0.5277108258198342,0.05979799387550103,0.45346180965981525,0.6019598419798532,two_sided_student_t_0.95,5,0.5537037037037037,0.08330760919833756,0.450263644585699,0.6571437628217084,two_sided_student_t_0.95,5,0.549417676024173,0.09214241861771197,0.4350077521191396,0.6638275999292065,two_sided_student_t_0.95,5,488.46543460860846,0.29389265091686473,488.1005186846283,488.8303505325886,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
36,s1_049,main_effect_dropout-0p4_lr0.001_wd0.005_do0.4_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,stage1,main_effect,dropout,0.4,10,0.001,0.005,0.4,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5171532331969211,0.024277822869325495,0.48700833458531156,0.5472981318085306,two_sided_student_t_0.95,5,0.5111473648272964,0.02354027935049655,0.4819182474501253,0.5403764822044675,two_sided_student_t_0.95,5,0.5507407407407408,0.031518224745116556,0.5116056957874344,0.5898757856940471,two_sided_student_t_0.95,5,0.5405084186245988,0.030559896141210803,0.502563295797211,0.5784535414519865,two_sided_student_t_0.95,5,0.5537037037037037,0.04017387620354936,0.5038212479534614,0.603586159453946,two_sided_student_t_0.95,5,0.5399106321954619,0.04640933615705991,0.48228583030870426,0.5975354340822195,two_sided_student_t_0.95,5,488.8554368509911,0.4332250537951784,488.31751689857373,489.3933568034085,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
37,s1_066,main_effect_class_weight_mode-effective_number_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cweffective_number_ep10,inceptiontime,inception_time,stage1,main_effect,class_weight_mode,effective_number,10,0.001,0.005,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,effective_number,5,"42,10042,20042,30042,40042",5,0.5002160719598139,0.034605087647352144,0.45724818047341087,0.5431839634462169,two_sided_student_t_0.95,5,0.49642779300162176,0.03451232147516946,0.4535750859314691,0.5392805000717744,two_sided_student_t_0.95,5,0.527962962962963,0.050083092821399604,0.46577658968793356,0.5901493362379924,two_sided_student_t_0.95,5,0.5216746134415506,0.05342918463847751,0.4553335184225714,0.5880157084605299,two_sided_student_t_0.95,5,0.5527777777777778,0.07184135089359564,0.4635749587908761,0.6419805967646794,two_sided_student_t_0.95,5,0.5453800852084606,0.08329977018783019,0.4419497595075844,0.6488104109093368,two_sided_student_t_0.95,5,489.04336052946746,1.0504934711800407,487.7390006059551,490.34772045297984,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
38,s1_086,main_effect_weight_decay-0p001_lr0.001_wd0.001_do0.5_ls0.2_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep15,inceptiontime,inception_time,stage1,main_effect,weight_decay,0.001,15,0.001,0.001,0.5,0.2,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5148242398715198,0.03961890416587603,0.46563087292046634,0.5640176068225733,two_sided_student_t_0.95,5,0.5108895741644487,0.03989499675944377,0.46135339297979144,0.560425755349106,two_sided_student_t_0.95,5,0.5427777777777777,0.04957985342424153,0.48121625874467727,0.6043392968108782,two_sided_student_t_0.95,5,0.5377420782227671,0.04835509132112885,0.477701302199466,0.5977828542460681,two_sided_student_t_0.95,5,0.5527777777777778,0.0849634796070701,0.44728168398755896,0.6582738715679967,two_sided_student_t_0.95,5,0.5416167334557428,0.08280015326240088,0.4388067641040655,0.6444267028074201,two_sided_student_t_0.95,5,727.6998488740064,0.12929254158962503,727.5393109798783,727.8603867681345,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
39,s1_060,main_effect_sqi_mode-top50_quality_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqitop50_quality_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,stage1,main_effect,sqi_mode,top50_quality,10,0.001,0.005,0.5,0.2,0.9,top50_quality,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.500574754263933,0.025225980312571297,0.46925256269041626,0.5318969458374498,two_sided_student_t_0.95,5,0.4909721389222953,0.017822608560112533,0.4688424475191253,0.5131018303254653,two_sided_student_t_0.95,5,0.5324074074074073,0.037770514915502096,0.48550911884321,0.5793056959716046,two_sided_student_t_0.95,5,0.5164890462247398,0.03358648667185648,0.474785914898145,0.5581921775513347,two_sided_student_t_0.95,5,0.5527777777777778,0.06793104003527659,0.46843025100543617,0.6371253045501195,two_sided_student_t_0.95,5,0.5379637674361055,0.06469148616046845,0.45763867808035463,0.6182888567918564,two_sided_student_t_0.95,5,267.05022731260397,0.18333934713701933,266.82258144580976,267.27787317939817,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
40,s1_080,quality_combo_sqi_aggregation-top50_quality_quality_weighted_mean_lr0.001_wd0.005_do0.5_ls0.2_mw90_sqitop50_quality_aggquality_weighted_mean_mannone_lossweighted_ce_cwinverse_subject_count_ep10,inceptiontime,inception_time,stage1,quality_combo,sqi_aggregation,top50_quality_quality_weighted_mean,10,0.001,0.005,0.5,0.2,0.9,top50_quality,quality_weighted_mean,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5001498801154923,0.023703108696220734,0.47071858340188444,0.5295811768291002,two_sided_student_t_0.95,5,0.4913751712930202,0.016902272232223545,0.470388228374429,0.5123621142116114,two_sided_student_t_0.95,5,0.5324074074074073,0.03009615363545372,0.49503809695385503,0.5697767178609596,two_sided_student_t_0.95,5,0.5194599422748082,0.026968839637313315,0.48597370502382553,0.5529461795257908,two_sided_student_t_0.95,5,0.55,0.0694753017863114,0.46373501900759534,0.6362649809924047,two_sided_student_t_0.95,5,0.5377695316852673,0.07055585203497933,0.4501628703508415,0.625376193019693,two_sided_student_t_0.95,5,267.1928674421273,0.19886679960680276,266.9459416966175,267.43979318763706,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
41,s1_036,focused_combo_combined_regularization-wd0p01_do0p6_ls0p3_mw0p9_lr0.001_wd0.01_do0.6_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,inceptiontime,inception_time,stage1,focused_combo,combined_regularization,wd0.01_do0.6_ls0.3_mw0.9,9,0.001,0.01,0.6,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5056121508616832,0.051366609137222956,0.4418320815861888,0.5693922201371776,two_sided_student_t_0.95,5,0.49739250045030126,0.05399992011033781,0.43034274374341525,0.5644422571571873,two_sided_student_t_0.95,5,0.5274074074074073,0.05322503794196098,0.46131979399184486,0.5934950208229698,two_sided_student_t_0.95,5,0.5138117304211708,0.052903388452323445,0.4481234975969319,0.5794999632454096,two_sided_student_t_0.95,5,0.5499999999999999,0.09191884504319058,0.43586767935339943,0.6641323206466004,two_sided_student_t_0.95,5,0.5362901259960082,0.09604142380338627,0.41703894772311323,0.6555413042689032,two_sided_student_t_0.95,5,440.86631695195103,0.4845369915361961,440.2646848137626,441.4679490901395,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
42,s1_013,main_effect_label_smoothing-0p3_lr0.001_wd0.005_do0.5_ls0.3_mw90_sqinone_aggmean_prob_mannone_lossweighted_ce_cwinverse_subject_count_ep9,inceptiontime,inception_time,stage1,main_effect,label_smoothing,0.3,9,0.001,0.005,0.5,0.3,0.9,none,mean_prob,none,weighted_ce,inverse_subject_count,5,"42,10042,20042,30042,40042",5,0.5079682528230698,0.0355874371376466,0.4637806133409143,0.5521558923052252,two_sided_student_t_0.95,5,0.49969532293379737,0.04318308610730307,0.4460764395830259,0.5533142062845688,two_sided_student_t_0.95,5,0.5405555555555555,0.04414152168763403,0.4857466172500895,0.5953644938610214,two_sided_student_t_0.95,5,0.5306053574997311,0.05099455038787293,0.4672872601785214,0.5939234548209409,two_sided_student_t_0.95,5,0.5499999999999999,0.07175179172614585,0.4609083834070298,0.6390916165929701,two_sided_student_t_0.95,5,0.5350179518910169,0.07834763875061669,0.4377365095101018,0.6322993942719319,two_sided_student_t_0.95,5,447.2431984087918,0.18227381134322904,447.0168755794315,447.4695212381521,two_sided_student_t_0.95,20260625_2320_overfitting_sweep_stage1_rank2,False
