source_study,comparison_family,comparison_id,comparison_role,factor,epoch,reference_case_id,candidate_case_id,repeat,split_seed,comparison_contract_status,difference_direction,reference_balanced_accuracy,candidate_balanced_accuracy,balanced_accuracy_delta,reference_macro_f1,candidate_macro_f1,macro_f1_delta,reference_macro_roc_auc_ovr,candidate_macro_roc_auc_ovr,macro_roc_auc_ovr_delta,macro_roc_auc_ovr_applicability,macro_roc_auc_ovr_unavailability_reason,automatic_selection
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=9:s1_015_vs_s1_001:signal=9,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,9,s1_001,s1_015,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.5416666666666666,0.5648148148148148,0.02314814814814814,0.5400501253132832,0.5576259489302967,0.017575823617013486,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=9:s1_015_vs_s1_001:signal=9,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,9,s1_001,s1_015,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.4259259259259259,0.3796296296296296,-0.04629629629629628,0.4229595728451563,0.3699102829537612,-0.05304928989139507,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=9:s1_015_vs_s1_001:signal=9,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,9,s1_001,s1_015,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5,0.6157407407407408,0.11574074074074081,0.4814814814814814,0.6143790849673203,0.1328976034858389,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=9:s1_015_vs_s1_001:signal=9,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,9,s1_001,s1_015,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5833333333333334,0.5694444444444444,-0.01388888888888895,0.584920634920635,0.5548085901027077,-0.030112044817927286,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=max_windows_fraction:epoch=9:s1_015_vs_s1_001:signal=9,exploratory_post_hoc_factor_signal_not_ablation,max_windows_fraction,9,s1_001,s1_015,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5972222222222222,0.5231481481481481,-0.07407407407407407,0.5945165945165946,0.5064935064935064,-0.08802308802308811,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=sqi_aggregation:epoch=9:s1_037_vs_s1_001:signal=10,exploratory_post_hoc_factor_signal_not_ablation,sqi_aggregation,9,s1_001,s1_037,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.5416666666666666,0.6157407407407407,0.07407407407407407,0.5400501253132832,0.5837037037037036,0.04365357839042039,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=sqi_aggregation:epoch=9:s1_037_vs_s1_001:signal=10,exploratory_post_hoc_factor_signal_not_ablation,sqi_aggregation,9,s1_001,s1_037,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.4259259259259259,0.5,0.07407407407407413,0.4229595728451563,0.4874847374847375,0.06452516463958119,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=sqi_aggregation:epoch=9:s1_037_vs_s1_001:signal=10,exploratory_post_hoc_factor_signal_not_ablation,sqi_aggregation,9,s1_001,s1_037,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5,0.4490740740740741,-0.050925925925925875,0.4814814814814814,0.4431818181818182,-0.03829966329966322,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=sqi_aggregation:epoch=9:s1_037_vs_s1_001:signal=10,exploratory_post_hoc_factor_signal_not_ablation,sqi_aggregation,9,s1_001,s1_037,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5833333333333334,0.6898148148148149,0.10648148148148151,0.584920634920635,0.68743961352657,0.10251897860593506,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=sqi_aggregation:epoch=9:s1_037_vs_s1_001:signal=10,exploratory_post_hoc_factor_signal_not_ablation,sqi_aggregation,9,s1_001,s1_037,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5972222222222222,0.5555555555555555,-0.04166666666666674,0.5945165945165946,0.5608594304246478,-0.033657164091946745,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=sqi_mode:epoch=9:s1_018_vs_s1_001:signal=11,exploratory_post_hoc_factor_signal_not_ablation,sqi_mode,9,s1_001,s1_018,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.5416666666666666,0.5416666666666666,0.0,0.5400501253132832,0.5400501253132832,0.0,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=sqi_mode:epoch=9:s1_018_vs_s1_001:signal=11,exploratory_post_hoc_factor_signal_not_ablation,sqi_mode,9,s1_001,s1_018,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.4259259259259259,0.5231481481481481,0.09722222222222227,0.4229595728451563,0.5097105508870214,0.08675097804186516,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=sqi_mode:epoch=9:s1_018_vs_s1_001:signal=11,exploratory_post_hoc_factor_signal_not_ablation,sqi_mode,9,s1_001,s1_018,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5,0.4537037037037037,-0.04629629629629628,0.4814814814814814,0.4523809523809524,-0.029100529100529016,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=sqi_mode:epoch=9:s1_018_vs_s1_001:signal=11,exploratory_post_hoc_factor_signal_not_ablation,sqi_mode,9,s1_001,s1_018,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5833333333333334,0.6064814814814815,0.02314814814814814,0.584920634920635,0.6171802054154996,0.03225957049486461,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=sqi_mode:epoch=9:s1_018_vs_s1_001:signal=11,exploratory_post_hoc_factor_signal_not_ablation,sqi_mode,9,s1_001,s1_018,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5972222222222222,0.5277777777777778,-0.06944444444444442,0.5945165945165946,0.5223171889838556,-0.07219940553273896,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=9:s1_003_vs_s1_001:signal=12,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,9,s1_001,s1_003,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.5416666666666666,0.6620370370370371,0.12037037037037046,0.5400501253132832,0.6537878787878788,0.11373775347459558,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=9:s1_003_vs_s1_001:signal=12,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,9,s1_001,s1_003,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.4259259259259259,0.4629629629629629,0.037037037037037035,0.4229595728451563,0.4577200577200577,0.03476048487490141,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=9:s1_003_vs_s1_001:signal=12,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,9,s1_001,s1_003,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5,0.5370370370370371,0.03703703703703709,0.4814814814814814,0.5124183006535947,0.030936819172113328,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=9:s1_003_vs_s1_001:signal=12,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,9,s1_001,s1_003,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5833333333333334,0.5555555555555555,-0.0277777777777779,0.584920634920635,0.5548654244306418,-0.030055210489993156,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=weight_decay:epoch=9:s1_003_vs_s1_001:signal=12,exploratory_post_hoc_factor_signal_not_ablation,weight_decay,9,s1_001,s1_003,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5972222222222222,0.6342592592592592,0.03703703703703698,0.5945165945165946,0.6248196248196248,0.030303030303030276,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=aggregation:epoch=10:s1_061_vs_s1_043:signal=13,exploratory_post_hoc_factor_signal_not_ablation,aggregation,10,s1_043,s1_061,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.5972222222222222,0.625,0.02777777777777779,0.6047619047619048,0.6352882205513785,0.030526315789473624,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=aggregation:epoch=10:s1_061_vs_s1_043:signal=13,exploratory_post_hoc_factor_signal_not_ablation,aggregation,10,s1_043,s1_061,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5740740740740741,0.5462962962962963,-0.02777777777777779,0.576078431372549,0.5476608187134503,-0.0284176126590987,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=aggregation:epoch=10:s1_061_vs_s1_043:signal=13,exploratory_post_hoc_factor_signal_not_ablation,aggregation,10,s1_043,s1_061,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.4583333333333333,0.5416666666666666,0.08333333333333331,0.4334455667789001,0.5373015873015873,0.10385602052268716,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=aggregation:epoch=10:s1_061_vs_s1_043:signal=13,exploratory_post_hoc_factor_signal_not_ablation,aggregation,10,s1_043,s1_061,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5509259259259259,0.5231481481481481,-0.02777777777777779,0.5367965367965367,0.5044858523119393,-0.032310684484597396,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=aggregation:epoch=10:s1_061_vs_s1_043:signal=13,exploratory_post_hoc_factor_signal_not_ablation,aggregation,10,s1_043,s1_061,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6064814814814815,0.6527777777777778,0.04629629629629628,0.5836382399849892,0.6527777777777778,0.06913953779278859,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=class_weight_mode:epoch=10:s1_066_vs_s1_043:signal=14,exploratory_post_hoc_factor_signal_not_ablation,class_weight_mode,10,s1_043,s1_066,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.5972222222222222,0.625,0.02777777777777779,0.6047619047619048,0.6352882205513785,0.030526315789473624,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=class_weight_mode:epoch=10:s1_066_vs_s1_043:signal=14,exploratory_post_hoc_factor_signal_not_ablation,class_weight_mode,10,s1_043,s1_066,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5740740740740741,0.5324074074074074,-0.04166666666666663,0.576078431372549,0.5316290726817042,-0.044449358690844765,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=class_weight_mode:epoch=10:s1_066_vs_s1_043:signal=14,exploratory_post_hoc_factor_signal_not_ablation,class_weight_mode,10,s1_043,s1_066,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.4583333333333333,0.4583333333333333,0.0,0.4334455667789001,0.435042735042735,0.0015971682638348805,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=class_weight_mode:epoch=10:s1_066_vs_s1_043:signal=14,exploratory_post_hoc_factor_signal_not_ablation,class_weight_mode,10,s1_043,s1_066,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5509259259259259,0.5231481481481481,-0.02777777777777779,0.5367965367965367,0.5044858523119393,-0.032310684484597396,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=class_weight_mode:epoch=10:s1_066_vs_s1_043:signal=14,exploratory_post_hoc_factor_signal_not_ablation,class_weight_mode,10,s1_043,s1_066,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6064814814814815,0.625,0.01851851851851849,0.5836382399849892,0.6204545454545455,0.036816305469556276,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=10:s1_075_vs_s1_043:signal=15,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,10,s1_043,s1_075,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.5972222222222222,0.5879629629629629,-0.0092592592592593,0.6047619047619048,0.5961538461538461,-0.008608058608058688,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=10:s1_075_vs_s1_043:signal=15,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,10,s1_043,s1_075,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5740740740740741,0.6064814814814815,0.03240740740740744,0.576078431372549,0.5849673202614379,0.008888888888888946,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=10:s1_075_vs_s1_043:signal=15,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,10,s1_043,s1_075,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.4583333333333333,0.5416666666666666,0.08333333333333331,0.4334455667789001,0.5373015873015873,0.10385602052268716,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=10:s1_075_vs_s1_043:signal=15,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,10,s1_043,s1_075,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5509259259259259,0.5092592592592592,-0.04166666666666674,0.5367965367965367,0.4722222222222222,-0.0645743145743145,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=combined_regularization:epoch=10:s1_075_vs_s1_043:signal=15,exploratory_post_hoc_factor_signal_not_ablation,combined_regularization,10,s1_043,s1_075,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6064814814814815,0.6527777777777778,0.04629629629629628,0.5836382399849892,0.6527777777777778,0.06913953779278859,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=dropout:epoch=10:s1_051_vs_s1_043:signal=16,exploratory_post_hoc_factor_signal_not_ablation,dropout,10,s1_043,s1_051,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.5972222222222222,0.625,0.02777777777777779,0.6047619047619048,0.6258169934640523,0.02105508870214745,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=dropout:epoch=10:s1_051_vs_s1_043:signal=16,exploratory_post_hoc_factor_signal_not_ablation,dropout,10,s1_043,s1_051,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5740740740740741,0.5509259259259259,-0.02314814814814814,0.576078431372549,0.5405797101449274,-0.035498721227621544,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=dropout:epoch=10:s1_051_vs_s1_043:signal=16,exploratory_post_hoc_factor_signal_not_ablation,dropout,10,s1_043,s1_051,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.4583333333333333,0.4583333333333333,0.0,0.4334455667789001,0.4305694305694306,-0.0028761362094695264,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=dropout:epoch=10:s1_051_vs_s1_043:signal=16,exploratory_post_hoc_factor_signal_not_ablation,dropout,10,s1_043,s1_051,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5509259259259259,0.5787037037037037,0.02777777777777779,0.5367965367965367,0.5515827612509535,0.014786224454416796,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=dropout:epoch=10:s1_051_vs_s1_043:signal=16,exploratory_post_hoc_factor_signal_not_ablation,dropout,10,s1_043,s1_051,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6064814814814815,0.611111111111111,0.004629629629629539,0.5836382399849892,0.6143358395989974,0.030697599614008197,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=10:s1_055_vs_s1_043:signal=17,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,10,s1_043,s1_055,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.5972222222222222,0.625,0.02777777777777779,0.6047619047619048,0.6302941176470589,0.02553221288515406,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=10:s1_055_vs_s1_043:signal=17,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,10,s1_043,s1_055,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5740740740740741,0.5972222222222222,0.02314814814814814,0.576078431372549,0.5884229289802044,0.012344497607655436,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=10:s1_055_vs_s1_043:signal=17,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,10,s1_043,s1_055,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.4583333333333333,0.5,0.041666666666666685,0.4334455667789001,0.4874847374847375,0.05403917070583736,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=10:s1_055_vs_s1_043:signal=17,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,10,s1_043,s1_055,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5509259259259259,0.5509259259259259,0.0,0.5367965367965367,0.5100880932082977,-0.026708443588238984,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=label_smoothing:epoch=10:s1_055_vs_s1_043:signal=17,exploratory_post_hoc_factor_signal_not_ablation,label_smoothing,10,s1_043,s1_055,5,40042,matched_aggregate_repeat_seed,candidate_minus_reference,0.6064814814814815,0.625,0.01851851851851849,0.5836382399849892,0.6179337231968811,0.03429548321189191,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=loss_type:epoch=10:s1_065_vs_s1_043:signal=18,exploratory_post_hoc_factor_signal_not_ablation,loss_type,10,s1_043,s1_065,1,42,matched_aggregate_repeat_seed,candidate_minus_reference,0.5972222222222222,0.5555555555555555,-0.04166666666666674,0.6047619047619048,0.5511060259344012,-0.05365587882750367,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=loss_type:epoch=10:s1_065_vs_s1_043:signal=18,exploratory_post_hoc_factor_signal_not_ablation,loss_type,10,s1_043,s1_065,2,10042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5740740740740741,0.5416666666666666,-0.03240740740740744,0.576078431372549,0.5373015873015873,-0.038776844070961713,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=loss_type:epoch=10:s1_065_vs_s1_043:signal=18,exploratory_post_hoc_factor_signal_not_ablation,loss_type,10,s1_043,s1_065,3,20042,matched_aggregate_repeat_seed,candidate_minus_reference,0.4583333333333333,0.5787037037037037,0.1203703703703704,0.4334455667789001,0.5792592592592593,0.14581369248035914,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
20260625_2320_overfitting_sweep_stage1_rank2,20260625_2320_overfitting_sweep_stage1_rank2_factor_signals,20260625_2320_overfitting_sweep_stage1_rank2:factor=loss_type:epoch=10:s1_065_vs_s1_043:signal=18,exploratory_post_hoc_factor_signal_not_ablation,loss_type,10,s1_043,s1_065,4,30042,matched_aggregate_repeat_seed,candidate_minus_reference,0.5509259259259259,0.5925925925925926,0.04166666666666663,0.5367965367965367,0.5850241545893718,0.04822761779283513,,,,N/A_probability_level_participant_oof_not_archived,continuous participant-level OOF class probabilities were not archived,False
