rank,repeat,seed,model,resolved_model,extra_input,cnn_epochs,cnn_patience,window_sec,hop_sec,overlap_pct,max_windows_fraction,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,n_train_subjects,n_val_subjects,n_test_subjects,n_train_windows,n_val_windows,n_test_windows,validation_window_balanced_accuracy,validation_window_macro_f1,validation_file_balanced_accuracy,validation_file_macro_f1,validation_subject_balanced_accuracy,validation_subject_macro_f1,window_balanced_accuracy,window_macro_f1,file_balanced_accuracy,file_macro_f1,subject_balanced_accuracy,subject_macro_f1,best_epoch,best_window_balanced_accuracy,duration_sec,report_path,learning_curve_csv,learning_curve_png,pre_frail_precision,pre_frail_recall,pre_frail_f1,pre_frail_support,robust_non_frail_precision,robust_non_frail_recall,robust_non_frail_f1,robust_non_frail_support,young_precision,young_recall,young_f1,young_support,worst_class_recall,worst_class_f1,overfit_stage,overfit_config_id,overfit_config_name,dynamic_data_mode,stage2_source_config_id,is_reference,overfit_grid_cnn_patience,overfit_grid_max_windows_fraction,train_role_mode,validation_role_mode,test_role_mode,n_static_train_files,n_all_role_train_files,n_dynamic_added_train_files,best_epoch_train_balanced_accuracy,best_epoch_val_balanced_accuracy,train_val_balanced_accuracy_gap,best_epoch_train_loss,best_epoch_val_loss,val_train_loss_gap
2,1,42,inceptiontime,inception_time,0,50,12,5.0,2.5,50.0,0.9,0.0005,0.0005,0.2,0.05,18,5,6,9681,2711,3265,0.5642663552261609,0.494722587079929,0.6666666666666666,0.5978835978835979,0.5,0.3333333333333333,0.43216730995331304,0.3485584959971599,0.39999999999999997,0.2852292020373514,0.3333333333333333,0.19047619047619047,7,0.5642663552261609,41.83349276520312,results_frailty3/overfitting_20260608_0752/reports/s1_002/rank02_r1_inceptiontime_extra-0_seq5_ov50_seed42_report.json,results_frailty3/overfitting_20260608_0752/learning_curves/s1_002/rank02_r1_inceptiontime_extra-0_seq5_ov50_seed42_learning_curve.csv,results_frailty3/overfitting_20260608_0752/learning_curves/s1_002/rank02_r1_inceptiontime_extra-0_seq5_ov50_seed42_learning_curve.png,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.4,1.0,0.5714285714285714,2.0,0.0,0.0,stage1,s1_002,lr5e-4_wd5e-4_do0p2_ls0p05_mw90,static_only,,False,12,0.9,static_only,static_only,static_only,90,0,0,0.9962335820314706,0.5642663552261609,0.43196722680530975,0.20417894265635966,1.3126096354336458,1.1084306927772862
2,2,10042,inceptiontime,inception_time,0,50,12,5.0,2.5,50.0,0.9,0.0005,0.0005,0.2,0.05,18,5,6,9754,2703,3200,0.8452854659341126,0.8282158453533958,1.0,1.0,1.0,1.0,0.4689179822943661,0.4326875628662495,0.4666666666666666,0.4497354497354497,0.5,0.4666666666666666,6,0.8452854659341126,39.92641266062856,results_frailty3/overfitting_20260608_0752/reports/s1_002/rank02_r2_inceptiontime_extra-0_seq5_ov50_seed10042_report.json,results_frailty3/overfitting_20260608_0752/learning_curves/s1_002/rank02_r2_inceptiontime_extra-0_seq5_ov50_seed10042_learning_curve.csv,results_frailty3/overfitting_20260608_0752/learning_curves/s1_002/rank02_r2_inceptiontime_extra-0_seq5_ov50_seed10042_learning_curve.png,0.3333333333333333,0.5,0.4,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,stage1,s1_002,lr5e-4_wd5e-4_do0p2_ls0p05_mw90,static_only,,False,12,0.9,static_only,static_only,static_only,90,0,0,0.996861126073132,0.8452854659341126,0.15157566013901946,0.20315396609853525,0.5300450304504505,0.32689106435191523
2,3,20042,inceptiontime,inception_time,0,50,12,5.0,2.5,50.0,0.9,0.0005,0.0005,0.2,0.05,18,5,6,9691,2700,3266,0.8361111111111111,0.8276876014613433,0.9333333333333332,0.9188197767145135,1.0,1.0,0.6141424337211712,0.6123093841598598,0.7000000000000001,0.6889952153110048,0.6666666666666666,0.6666666666666666,4,0.8361111111111111,35.77735615056008,results_frailty3/overfitting_20260608_0752/reports/s1_002/rank02_r3_inceptiontime_extra-0_seq5_ov50_seed20042_report.json,results_frailty3/overfitting_20260608_0752/learning_curves/s1_002/rank02_r3_inceptiontime_extra-0_seq5_ov50_seed20042_learning_curve.csv,results_frailty3/overfitting_20260608_0752/learning_curves/s1_002/rank02_r3_inceptiontime_extra-0_seq5_ov50_seed20042_learning_curve.png,0.5,0.5,0.5,2.0,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,0.5,stage1,s1_002,lr5e-4_wd5e-4_do0p2_ls0p05_mw90,static_only,,False,12,0.9,static_only,static_only,static_only,90,0,0,0.994441367724156,0.8361111111111111,0.1583302566130449,0.2118979989990543,0.543117770994151,0.3312197719950968
2,4,30042,inceptiontime,inception_time,0,50,12,5.0,2.5,50.0,0.9,0.0005,0.0005,0.2,0.05,18,5,6,9687,2705,3265,0.5882127340134539,0.5395249070342386,0.6666666666666666,0.5928853754940712,0.6666666666666666,0.6,0.7260160803972693,0.729596824948265,0.9,0.899749373433584,0.8333333333333334,0.8222222222222223,3,0.5882127340134539,32.73906604759395,results_frailty3/overfitting_20260608_0752/reports/s1_002/rank02_r4_inceptiontime_extra-0_seq5_ov50_seed30042_report.json,results_frailty3/overfitting_20260608_0752/learning_curves/s1_002/rank02_r4_inceptiontime_extra-0_seq5_ov50_seed30042_learning_curve.csv,results_frailty3/overfitting_20260608_0752/learning_curves/s1_002/rank02_r4_inceptiontime_extra-0_seq5_ov50_seed30042_learning_curve.png,0.6666666666666666,1.0,0.8,2.0,1.0,0.5,0.6666666666666666,2.0,1.0,1.0,1.0,2.0,0.5,0.6666666666666666,stage1,s1_002,lr5e-4_wd5e-4_do0p2_ls0p05_mw90,static_only,,False,12,0.9,static_only,static_only,static_only,90,0,0,0.9899017436896383,0.5882127340134539,0.4016890096761845,0.22033217824725035,1.1342388778869854,0.913906699639735
2,5,40042,inceptiontime,inception_time,0,50,12,5.0,2.5,50.0,0.9,0.0005,0.0005,0.2,0.05,18,5,6,9682,2712,3263,0.5402356552160292,0.5076212018308205,0.5333333333333333,0.4963924963924964,0.6666666666666666,0.6,0.6646192016388637,0.660379276479019,0.7000000000000001,0.6992481203007519,0.6666666666666666,0.6666666666666666,18,0.5402356552160292,65.80354235321283,results_frailty3/overfitting_20260608_0752/reports/s1_002/rank02_r5_inceptiontime_extra-0_seq5_ov50_seed40042_report.json,results_frailty3/overfitting_20260608_0752/learning_curves/s1_002/rank02_r5_inceptiontime_extra-0_seq5_ov50_seed40042_learning_curve.csv,results_frailty3/overfitting_20260608_0752/learning_curves/s1_002/rank02_r5_inceptiontime_extra-0_seq5_ov50_seed40042_learning_curve.png,0.5,0.5,0.5,2.0,0.5,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,0.5,stage1,s1_002,lr5e-4_wd5e-4_do0p2_ls0p05_mw90,static_only,,False,12,0.9,static_only,static_only,static_only,90,0,0,0.9996429897318474,0.5402356552160292,0.45940733451581817,0.1857352904950825,1.0926442406522137,0.9069089501571311
2,6,50042,inceptiontime,inception_time,0,50,12,5.0,2.5,50.0,0.9,0.0005,0.0005,0.2,0.05,18,5,6,9692,2703,3262,0.69967254881844,0.6946677877204649,0.8333333333333334,0.8329156223893066,0.8333333333333334,0.8222222222222223,0.5533883399430889,0.5526723912094963,0.5,0.4975258659469186,0.6666666666666666,0.6555555555555556,2,0.69967254881844,30.872351727448404,results_frailty3/overfitting_20260608_0752/reports/s1_002/rank02_r6_inceptiontime_extra-0_seq5_ov50_seed50042_report.json,results_frailty3/overfitting_20260608_0752/learning_curves/s1_002/rank02_r6_inceptiontime_extra-0_seq5_ov50_seed50042_learning_curve.csv,results_frailty3/overfitting_20260608_0752/learning_curves/s1_002/rank02_r6_inceptiontime_extra-0_seq5_ov50_seed50042_learning_curve.png,0.6666666666666666,1.0,0.8,2.0,0.5,0.5,0.5,2.0,1.0,0.5,0.6666666666666666,2.0,0.5,0.5,stage1,s1_002,lr5e-4_wd5e-4_do0p2_ls0p05_mw90,static_only,,False,12,0.9,static_only,static_only,static_only,90,0,0,0.9860278187304855,0.69967254881844,0.2863552699120455,0.23037518314992633,0.9581401054831817,0.7277649223332554
2,7,60042,inceptiontime,inception_time,0,50,12,5.0,2.5,50.0,0.9,0.0005,0.0005,0.2,0.05,18,5,6,9687,2700,3270,0.6719135802469136,0.5769803508303567,0.6666666666666666,0.5386473429951691,0.6666666666666666,0.48888888888888893,0.44670676178651875,0.4122422958942636,0.43333333333333335,0.37191358024691357,0.5,0.4444444444444444,29,0.6719135802469136,89.459297940135,results_frailty3/overfitting_20260608_0752/reports/s1_002/rank02_r7_inceptiontime_extra-0_seq5_ov50_seed60042_report.json,results_frailty3/overfitting_20260608_0752/learning_curves/s1_002/rank02_r7_inceptiontime_extra-0_seq5_ov50_seed60042_learning_curve.csv,results_frailty3/overfitting_20260608_0752/learning_curves/s1_002/rank02_r7_inceptiontime_extra-0_seq5_ov50_seed60042_learning_curve.png,1.0,0.5,0.6666666666666666,2.0,0.0,0.0,0.0,2.0,0.5,1.0,0.6666666666666666,2.0,0.0,0.0,stage1,s1_002,lr5e-4_wd5e-4_do0p2_ls0p05_mw90,static_only,,False,12,0.9,static_only,static_only,static_only,90,0,0,0.9999221183800623,0.6719135802469136,0.3280085381331487,0.1828874561554528,1.3184989189218592,1.1356114627664065
2,8,70042,inceptiontime,inception_time,0,50,12,5.0,2.5,50.0,0.9,0.0005,0.0005,0.2,0.05,18,5,6,9713,2701,3243,0.5160154064023937,0.44163474587536733,0.6,0.4541062801932367,0.5,0.38888888888888884,0.5539148797920728,0.5565568426506586,0.6,0.5925925925925926,0.5,0.5222222222222223,16,0.5160154064023937,61.986703424714506,results_frailty3/overfitting_20260608_0752/reports/s1_002/rank02_r8_inceptiontime_extra-0_seq5_ov50_seed70042_report.json,results_frailty3/overfitting_20260608_0752/learning_curves/s1_002/rank02_r8_inceptiontime_extra-0_seq5_ov50_seed70042_learning_curve.csv,results_frailty3/overfitting_20260608_0752/learning_curves/s1_002/rank02_r8_inceptiontime_extra-0_seq5_ov50_seed70042_learning_curve.png,0.5,0.5,0.5,2.0,0.3333333333333333,0.5,0.4,2.0,1.0,0.5,0.6666666666666666,2.0,0.5,0.4,stage1,s1_002,lr5e-4_wd5e-4_do0p2_ls0p05_mw90,static_only,,False,12,0.9,static_only,static_only,static_only,90,0,0,0.9995987752873607,0.5160154064023937,0.483583368884967,0.18728755218418022,1.5543700973663626,1.3670825451821824
2,9,80042,inceptiontime,inception_time,0,50,12,5.0,2.5,50.0,0.9,0.0005,0.0005,0.2,0.05,18,5,6,9734,2678,3245,0.6420579959725867,0.6086538051631302,0.6666666666666666,0.6451355661881978,0.6666666666666666,0.6666666666666666,0.40719566150847036,0.39380212563612443,0.3333333333333333,0.3285087719298246,0.3333333333333333,0.3,7,0.6420579959725867,42.33208785858005,results_frailty3/overfitting_20260608_0752/reports/s1_002/rank02_r9_inceptiontime_extra-0_seq5_ov50_seed80042_report.json,results_frailty3/overfitting_20260608_0752/learning_curves/s1_002/rank02_r9_inceptiontime_extra-0_seq5_ov50_seed80042_learning_curve.csv,results_frailty3/overfitting_20260608_0752/learning_curves/s1_002/rank02_r9_inceptiontime_extra-0_seq5_ov50_seed80042_learning_curve.png,0.0,0.0,0.0,2.0,0.5,0.5,0.5,2.0,0.3333333333333333,0.5,0.4,2.0,0.0,0.0,stage1,s1_002,lr5e-4_wd5e-4_do0p2_ls0p05_mw90,static_only,,False,12,0.9,static_only,static_only,static_only,90,0,0,0.9964092344685334,0.6420579959725867,0.35435123849594663,0.20314824253809258,1.3258858537099716,1.122737611171879
2,10,90042,inceptiontime,inception_time,0,50,12,5.0,2.5,50.0,0.9,0.0005,0.0005,0.2,0.05,18,5,6,9759,2657,3241,0.7842845577818256,0.7675730649721624,0.8333333333333334,0.8110516934046346,0.8333333333333334,0.8222222222222223,0.40040428958097785,0.3639081815236662,0.4000000000000001,0.31089217296113847,0.5,0.38888888888888884,19,0.7842845577818256,68.48650068510324,results_frailty3/overfitting_20260608_0752/reports/s1_002/rank02_r10_inceptiontime_extra-0_seq5_ov50_seed90042_report.json,results_frailty3/overfitting_20260608_0752/learning_curves/s1_002/rank02_r10_inceptiontime_extra-0_seq5_ov50_seed90042_learning_curve.csv,results_frailty3/overfitting_20260608_0752/learning_curves/s1_002/rank02_r10_inceptiontime_extra-0_seq5_ov50_seed90042_learning_curve.png,0.5,1.0,0.6666666666666666,2.0,0.5,0.5,0.5,2.0,0.0,0.0,0.0,2.0,0.0,0.0,stage1,s1_002,lr5e-4_wd5e-4_do0p2_ls0p05_mw90,static_only,,False,12,0.9,static_only,static_only,static_only,90,0,0,0.9987697232297396,0.7842845577818256,0.21448516544791396,0.18812965213275346,0.9240685086199606,0.7359388564872071
2,1,42,inceptiontime,inception_time,0,50,12,5.0,2.5,50.0,0.9,0.0005,0.001,0.2,0.05,18,5,6,9681,2711,3265,0.5610584681437124,0.5367476984010381,0.6333333333333334,0.5840964590964591,0.6666666666666666,0.48888888888888893,0.6377367513021984,0.6226130520295768,0.7333333333333334,0.7174603174603175,0.8333333333333334,0.8222222222222223,5,0.5610584681437124,37.52376552671194,results_frailty3/overfitting_20260608_0752/reports/s1_003/rank02_r1_inceptiontime_extra-0_seq5_ov50_seed42_report.json,results_frailty3/overfitting_20260608_0752/learning_curves/s1_003/rank02_r1_inceptiontime_extra-0_seq5_ov50_seed42_learning_curve.csv,results_frailty3/overfitting_20260608_0752/learning_curves/s1_003/rank02_r1_inceptiontime_extra-0_seq5_ov50_seed42_learning_curve.png,1.0,0.5,0.6666666666666666,2.0,0.6666666666666666,1.0,0.8,2.0,1.0,1.0,1.0,2.0,0.5,0.6666666666666666,stage1,s1_003,lr5e-4_wd1e-3_do0p2_ls0p05_mw90,static_only,,False,12,0.9,static_only,static_only,static_only,90,0,0,0.9940648202373378,0.5610584681437124,0.43300635209362537,0.21087051583792116,1.0688900301615631,0.858019514323642
