case_id,aggregation_view,declared_source_line,evidence_role,quality_weighting,quality_weight_source,class_order,class_names,confusion_matrix,metric_source
b16_lr1e-3,window_balanced_to_participant,line_b_equal_role_families,posthoc_same_oof_sensitivity_only,False,none,"[0, 1, 2]","[""Pre-Frail"", ""Robust/Non-Frail"", ""Young""]","[[22, 23, 0], [17, 34, 9], [2, 15, 23]]",pooled_same_fitted_oof_report_reaggregation
b16_lr1e-3,line_a_equal_files,line_b_equal_role_families,posthoc_same_oof_sensitivity_only,False,none,"[0, 1, 2]","[""Pre-Frail"", ""Robust/Non-Frail"", ""Young""]","[[22, 23, 0], [17, 34, 9], [2, 15, 23]]",pooled_same_fitted_oof_report_reaggregation
b16_lr1e-3,line_b_equal_role_families,line_b_equal_role_families,declared_training_aggregation,False,none,"[0, 1, 2]","[""Pre-Frail"", ""Robust/Non-Frail"", ""Young""]","[[25, 20, 0], [17, 33, 10], [3, 15, 22]]",pooled_same_fitted_oof_report_reaggregation
b16_lr3e-4,window_balanced_to_participant,line_b_equal_role_families,posthoc_same_oof_sensitivity_only,False,none,"[0, 1, 2]","[""Pre-Frail"", ""Robust/Non-Frail"", ""Young""]","[[25, 19, 1], [19, 32, 9], [2, 12, 26]]",pooled_same_fitted_oof_report_reaggregation
b16_lr3e-4,line_a_equal_files,line_b_equal_role_families,posthoc_same_oof_sensitivity_only,False,none,"[0, 1, 2]","[""Pre-Frail"", ""Robust/Non-Frail"", ""Young""]","[[25, 19, 1], [19, 32, 9], [2, 12, 26]]",pooled_same_fitted_oof_report_reaggregation
b16_lr3e-4,line_b_equal_role_families,line_b_equal_role_families,declared_training_aggregation,False,none,"[0, 1, 2]","[""Pre-Frail"", ""Robust/Non-Frail"", ""Young""]","[[29, 15, 1], [19, 31, 10], [3, 12, 25]]",pooled_same_fitted_oof_report_reaggregation
b32_lr3e-4,window_balanced_to_participant,line_b_equal_role_families,posthoc_same_oof_sensitivity_only,False,none,"[0, 1, 2]","[""Pre-Frail"", ""Robust/Non-Frail"", ""Young""]","[[24, 19, 2], [17, 34, 9], [3, 14, 23]]",pooled_same_fitted_oof_report_reaggregation
b32_lr3e-4,line_a_equal_files,line_b_equal_role_families,posthoc_same_oof_sensitivity_only,False,none,"[0, 1, 2]","[""Pre-Frail"", ""Robust/Non-Frail"", ""Young""]","[[24, 19, 2], [17, 34, 9], [3, 14, 23]]",pooled_same_fitted_oof_report_reaggregation
b32_lr3e-4,line_b_equal_role_families,line_b_equal_role_families,declared_training_aggregation,False,none,"[0, 1, 2]","[""Pre-Frail"", ""Robust/Non-Frail"", ""Young""]","[[23, 20, 2], [17, 31, 12], [5, 11, 24]]",pooled_same_fitted_oof_report_reaggregation
