case_id,repeat,class_label,class_name,precision,recall,specificity,balanced_accuracy_ovr,f1,roc_auc_ovr,pr_auc_ovr,support,metric_source
b16_lr1e-3,2,0,Pre-Frail,0.7142857142857143,0.5555555555555556,0.9,0.7277777777777779,0.625,0.8388888888888889,0.6516534391534392,9,participant_oof_per_repeat
b16_lr1e-3,2,1,Robust/Non-Frail,0.42857142857142855,0.5,0.5294117647058824,0.5147058823529411,0.46153846153846156,0.553921568627451,0.5879764126774998,12,participant_oof_per_repeat
b16_lr1e-3,2,2,Young,0.5,0.5,0.8095238095238095,0.6547619047619048,0.5,0.7321428571428571,0.6067708333333333,8,participant_oof_per_repeat
b16_lr1e-3,3,0,Pre-Frail,0.6,0.3333333333333333,0.9,0.6166666666666667,0.42857142857142855,0.7833333333333333,0.6202519702519702,9,participant_oof_per_repeat
b16_lr1e-3,3,1,Robust/Non-Frail,0.5294117647058824,0.75,0.5294117647058824,0.6397058823529411,0.6206896551724138,0.7696078431372548,0.7740811965811967,12,participant_oof_per_repeat
b16_lr1e-3,3,2,Young,0.8571428571428571,0.75,0.9523809523809523,0.8511904761904762,0.8,0.8571428571428572,0.8462301587301587,8,participant_oof_per_repeat
b16_lr1e-3,4,0,Pre-Frail,0.5,0.4444444444444444,0.8,0.6222222222222222,0.47058823529411764,0.7666666666666666,0.5991536785654432,9,participant_oof_per_repeat
b16_lr1e-3,4,1,Robust/Non-Frail,0.5,0.6666666666666666,0.5294117647058824,0.5980392156862745,0.5714285714285714,0.6127450980392157,0.5412962962962963,12,participant_oof_per_repeat
b16_lr1e-3,4,2,Young,1.0,0.625,1.0,0.8125,0.7692307692307693,0.8988095238095237,0.844881221719457,8,participant_oof_per_repeat
b32_lr3e-4,0,0,Pre-Frail,0.5,0.5555555555555556,0.75,0.6527777777777778,0.5263157894736842,0.7722222222222223,0.5180877277368505,9,participant_oof_per_repeat
b32_lr3e-4,0,1,Robust/Non-Frail,0.42857142857142855,0.25,0.7647058823529411,0.5073529411764706,0.3157894736842105,0.5098039215686274,0.5521483726631152,12,participant_oof_per_repeat
b32_lr3e-4,0,2,Young,0.5,0.75,0.7142857142857143,0.7321428571428572,0.6,0.8452380952380952,0.7253434065934066,8,participant_oof_per_repeat
b32_lr3e-4,1,0,Pre-Frail,0.45454545454545453,0.5555555555555556,0.7,0.6277777777777778,0.5,0.7611111111111111,0.6042236086353734,9,participant_oof_per_repeat
b32_lr3e-4,1,1,Robust/Non-Frail,0.5,0.5833333333333334,0.5882352941176471,0.5857843137254902,0.5384615384615384,0.5882352941176471,0.49295889295889306,12,participant_oof_per_repeat
b32_lr3e-4,1,2,Young,0.75,0.375,0.9523809523809523,0.6636904761904762,0.5,0.7440476190476191,0.682683629776021,8,participant_oof_per_repeat
b32_lr3e-4,2,0,Pre-Frail,0.5833333333333334,0.7777777777777778,0.75,0.7638888888888888,0.6666666666666666,0.8222222222222223,0.7133838383838385,9,participant_oof_per_repeat
b32_lr3e-4,2,1,Robust/Non-Frail,0.5555555555555556,0.4166666666666667,0.7647058823529411,0.5906862745098039,0.47619047619047616,0.6029411764705883,0.6464182663031769,12,participant_oof_per_repeat
b32_lr3e-4,2,2,Young,0.5,0.5,0.8095238095238095,0.6547619047619048,0.5,0.761904761904762,0.640265984015984,8,participant_oof_per_repeat
b32_lr3e-4,3,0,Pre-Frail,0.5,0.2222222222222222,0.9,0.5611111111111111,0.3076923076923077,0.6833333333333333,0.55332674571805,9,participant_oof_per_repeat
b32_lr3e-4,3,1,Robust/Non-Frail,0.5294117647058824,0.75,0.5294117647058824,0.6397058823529411,0.6206896551724138,0.5931372549019608,0.5059737977930198,12,participant_oof_per_repeat
b32_lr3e-4,3,2,Young,0.75,0.75,0.9047619047619048,0.8273809523809523,0.75,0.8571428571428572,0.8210565476190477,8,participant_oof_per_repeat
b32_lr3e-4,4,0,Pre-Frail,0.5,0.4444444444444444,0.8,0.6222222222222222,0.47058823529411764,0.8277777777777777,0.6295994129327462,9,participant_oof_per_repeat
b32_lr3e-4,4,1,Robust/Non-Frail,0.4666666666666667,0.5833333333333334,0.5294117647058824,0.5563725490196079,0.5185185185185185,0.6323529411764706,0.5770019849431614,12,participant_oof_per_repeat
b32_lr3e-4,4,2,Young,0.8333333333333334,0.625,0.9523809523809523,0.7886904761904762,0.7142857142857143,0.8392857142857143,0.7948418003565062,8,participant_oof_per_repeat
