case_id,changed_values,config_sha256,is_reference,config_id,output_group,catalog_entry,screen_profile_id,rationale,case_directory,resolved_config_path
b16_lr3e-4,"{""aggregation.balance_line"": ""line_b_equal_role_families"", ""signal.dl_resampling.enabled"": true, ""signal.dl_resampling.target_fs_hz"": 64.0, ""signal.normalization.raw_imu"": ""none"", ""signal.normalization.raw_ppg"": ""per_window_median_iqr_over_1p349_sd_finite"", ""study.catalog_entry"": ""inception_full"", ""study.screen_profile_id"": ""v2_core_b0_b2_b7_selected"", ""training.batch_size"": 16, ""training.class_count_basis"": ""row"", ""training.class_weighting"": ""outer_train_window_inverse_frequency"", ""training.fixed_epochs"": 10, ""training.learning_rate"": 0.0003, ""training.optimizer"": ""adamw"", ""training.sampler"": ""exhaustive_shuffle_without_replacement"", ""windows.raw_dl.hop_s"": 2.5, ""windows.raw_dl.length_s"": 5.0}",9e9af62f461efc67e91cd30c9bf1d2c353168368514f764ab611094aa77874c4,False,formal_inception_full_line_b_v2__v2_core_b0_b2_b7_selected,raw,inception_full,v2_core_b0_b2_b7_selected,Small batch and intermediate learning rate.,raw/b16_lr3e-4,raw/b16_lr3e-4/resolved_config.yaml
b16_lr1e-3,"{""aggregation.balance_line"": ""line_b_equal_role_families"", ""signal.dl_resampling.enabled"": true, ""signal.dl_resampling.target_fs_hz"": 64.0, ""signal.normalization.raw_imu"": ""none"", ""signal.normalization.raw_ppg"": ""per_window_median_iqr_over_1p349_sd_finite"", ""study.catalog_entry"": ""inception_full"", ""study.screen_profile_id"": ""v2_core_b0_b2_b7_selected"", ""training.batch_size"": 16, ""training.class_count_basis"": ""row"", ""training.class_weighting"": ""outer_train_window_inverse_frequency"", ""training.fixed_epochs"": 10, ""training.learning_rate"": 0.001, ""training.optimizer"": ""adamw"", ""training.sampler"": ""exhaustive_shuffle_without_replacement"", ""windows.raw_dl.hop_s"": 2.5, ""windows.raw_dl.length_s"": 5.0}",f388d2e88fa25482d7616601c0f9368204397dc678096548e582b4004342be2c,False,formal_inception_full_line_b_v2__v2_core_b0_b2_b7_selected,raw,inception_full,v2_core_b0_b2_b7_selected,Small batch and B0 learning rate.,raw/b16_lr1e-3,raw/b16_lr1e-3/resolved_config.yaml
b32_lr3e-4,"{""aggregation.balance_line"": ""line_b_equal_role_families"", ""signal.dl_resampling.enabled"": true, ""signal.dl_resampling.target_fs_hz"": 64.0, ""signal.normalization.raw_imu"": ""none"", ""signal.normalization.raw_ppg"": ""per_window_median_iqr_over_1p349_sd_finite"", ""study.catalog_entry"": ""inception_full"", ""study.screen_profile_id"": ""v2_core_b0_b2_b7_selected"", ""training.batch_size"": 32, ""training.class_count_basis"": ""row"", ""training.class_weighting"": ""outer_train_window_inverse_frequency"", ""training.fixed_epochs"": 10, ""training.learning_rate"": 0.0003, ""training.optimizer"": ""adamw"", ""training.sampler"": ""exhaustive_shuffle_without_replacement"", ""windows.raw_dl.hop_s"": 2.5, ""windows.raw_dl.length_s"": 5.0}",c09fed7551336c46cff185f2b7c075d4bc9e2713780fab681d4288a9a41728fc,False,formal_inception_full_line_b_v2__v2_core_b0_b2_b7_selected,raw,inception_full,v2_core_b0_b2_b7_selected,B0 batch size and intermediate learning rate.,raw/b32_lr3e-4,raw/b32_lr3e-4/resolved_config.yaml
