case_id,changed_values,config_sha256,is_reference,config_id,output_group,catalog_entry,screen_profile_id,rationale,case_directory,resolved_config_path
tuned_all_roles__inception_small,"{""aggregation.balance_line"": ""line_b_equal_role_families"", ""artifact.degraded_policy"": ""drop"", ""artifact.denoiser_enabled"": false, ""artifact.motion_detector_enabled"": false, ""artifact.parameters"": {}, ""artifact.reducer"": ""identity"", ""artifact.reducer_version"": ""identity_v1"", ""model.dropout"": 0.5, ""quality.mode"": ""off"", ""roles"": [""B"", ""R1"", ""R2"", ""R3"", ""R4"", ""S1"", ""S2"", ""W1"", ""W2""], ""signal.dl_resampling.enabled"": true, ""signal.dl_resampling.target_fs_hz"": 64.0, ""signal.imu.comparison_method"": ""calibrated_roll_pitch_ekf"", ""signal.imu.gravity_method"": ""profile_a_lowpass_0p3hz"", ""signal.normalization.raw_imu"": ""none"", ""signal.normalization.raw_ppg"": ""per_window_robust"", ""study.catalog_entry"": ""inception_small"", ""study.screen_profile_id"": ""tuned_all_roles_inception_small_64out_b16_f16_d3_fixed10"", ""training.batch_size"": 16, ""training.class_count_basis"": ""row"", ""training.class_weighting"": ""inverse_frequency"", ""training.classifier_role_families"": [""B"", ""R"", ""S"", ""W""], ""training.fixed_epochs"": 10, ""training.label_smoothing"": 0.2, ""training.learning_rate"": 0.0003, ""training.optimizer"": ""adamw"", ""training.sampler"": ""exhaustive_shuffle_without_replacement"", ""training.weight_decay"": 0.001, ""windows.raw_dl.cap_fraction_per_file"": null, ""windows.raw_dl.cap_per_file"": 128, ""windows.raw_dl.end_alignment"": ""include_right_aligned_if_distinct"", ""windows.raw_dl.hop_s"": 2.5, ""windows.raw_dl.length_s"": 5.0, ""windows.raw_dl.min_valid_fraction"": 1.0, ""windows.raw_dl.padding"": ""none_complete_windows_only""}",b5dd64d4a01e505c27c93ae4c635a47823271bb35190e491f27c3bffecfffefb,False,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_64out_b16_f16_d3_fixed10,,inception_small,tuned_all_roles_inception_small_64out_b16_f16_d3_fixed10,"Matched registered Small InceptionTime: 64-channel concatenated module output, bottleneck 16, 16 filters per branch and depth 3.",tuned_all_roles__inception_small,configs/tuned_all_roles__inception_small.yaml
tuned_all_roles__inception_small_no_gravity,"{""aggregation.balance_line"": ""line_b_equal_role_families"", ""artifact.degraded_policy"": ""drop"", ""artifact.denoiser_enabled"": false, ""artifact.motion_detector_enabled"": false, ""artifact.parameters"": {}, ""artifact.reducer"": ""identity"", ""artifact.reducer_version"": ""identity_v1"", ""model.dropout"": 0.5, ""quality.mode"": ""off"", ""roles"": [""B"", ""R1"", ""R2"", ""R3"", ""R4"", ""S1"", ""S2"", ""W1"", ""W2""], ""signal.dl_resampling.enabled"": true, ""signal.dl_resampling.target_fs_hz"": 64.0, ""signal.imu.comparison_method"": ""profile_a_lowpass_0p3hz"", ""signal.imu.gravity_method"": ""sensor_filter_only_no_gravity_removal"", ""signal.normalization.raw_imu"": ""none"", ""signal.normalization.raw_ppg"": ""per_window_robust"", ""study.catalog_entry"": ""inception_small"", ""study.screen_profile_id"": ""tuned_all_roles_inception_small_no_gravity_fixed10"", ""training.batch_size"": 16, ""training.class_count_basis"": ""row"", ""training.class_weighting"": ""inverse_frequency"", ""training.classifier_role_families"": [""B"", ""R"", ""S"", ""W""], ""training.fixed_epochs"": 10, ""training.label_smoothing"": 0.2, ""training.learning_rate"": 0.0003, ""training.optimizer"": ""adamw"", ""training.sampler"": ""exhaustive_shuffle_without_replacement"", ""training.weight_decay"": 0.001, ""windows.raw_dl.cap_fraction_per_file"": null, ""windows.raw_dl.cap_per_file"": 128, ""windows.raw_dl.end_alignment"": ""include_right_aligned_if_distinct"", ""windows.raw_dl.hop_s"": 2.5, ""windows.raw_dl.length_s"": 5.0, ""windows.raw_dl.min_valid_fraction"": 1.0, ""windows.raw_dl.padding"": ""none_complete_windows_only""}",c3a4cc8b9c927f208d0f8476c9b3081dd9bfdbe058ae1b153c3d9024f77e3a79,False,formal_inception_small_line_b_v2__tuned_all_roles_inception_small_no_gravity_fixed10,,inception_small,tuned_all_roles_inception_small_no_gravity_fixed10,Separate tuned all-role Small InceptionTime run with the registered no-gravity-removal IMU ablation.,tuned_all_roles__inception_small_no_gravity,configs/tuned_all_roles__inception_small_no_gravity.yaml
tuned_all_roles__inception_full,"{""aggregation.balance_line"": ""line_b_equal_role_families"", ""artifact.degraded_policy"": ""drop"", ""artifact.denoiser_enabled"": false, ""artifact.motion_detector_enabled"": false, ""artifact.parameters"": {}, ""artifact.reducer"": ""identity"", ""artifact.reducer_version"": ""identity_v1"", ""model.dropout"": 0.5, ""quality.mode"": ""off"", ""roles"": [""B"", ""R1"", ""R2"", ""R3"", ""R4"", ""S1"", ""S2"", ""W1"", ""W2""], ""signal.dl_resampling.enabled"": true, ""signal.dl_resampling.target_fs_hz"": 64.0, ""signal.imu.comparison_method"": ""calibrated_roll_pitch_ekf"", ""signal.imu.gravity_method"": ""profile_a_lowpass_0p3hz"", ""signal.normalization.raw_imu"": ""none"", ""signal.normalization.raw_ppg"": ""per_window_robust"", ""study.catalog_entry"": ""inception_full"", ""study.screen_profile_id"": ""tuned_all_roles_inception_full_fixed10"", ""training.batch_size"": 16, ""training.class_count_basis"": ""row"", ""training.class_weighting"": ""inverse_frequency"", ""training.classifier_role_families"": [""B"", ""R"", ""S"", ""W""], ""training.fixed_epochs"": 10, ""training.label_smoothing"": 0.2, ""training.learning_rate"": 0.0003, ""training.optimizer"": ""adamw"", ""training.sampler"": ""exhaustive_shuffle_without_replacement"", ""training.weight_decay"": 0.001, ""windows.raw_dl.cap_fraction_per_file"": null, ""windows.raw_dl.cap_per_file"": 128, ""windows.raw_dl.end_alignment"": ""include_right_aligned_if_distinct"", ""windows.raw_dl.hop_s"": 2.5, ""windows.raw_dl.length_s"": 5.0, ""windows.raw_dl.min_valid_fraction"": 1.0, ""windows.raw_dl.padding"": ""none_complete_windows_only""}",9103e5493118e374a06fdf0dcf6cc43e305c0a118e04c3fa9a0184e1e9c3fe44,False,formal_inception_full_line_b_v2__tuned_all_roles_inception_full_fixed10,,inception_full,tuned_all_roles_inception_full_fixed10,Corrected tuned all-role Full InceptionTime reference.,tuned_all_roles__inception_full,configs/tuned_all_roles__inception_full.yaml
s1_163_v2_port_all_roles_modules_off,"{""aggregation.balance_line"": ""line_b_equal_role_families"", ""artifact.degraded_policy"": ""drop"", ""artifact.denoiser_enabled"": false, ""artifact.motion_detector_enabled"": false, ""artifact.parameters"": {}, ""artifact.reducer"": ""identity"", ""artifact.reducer_version"": ""identity_v1"", ""model.dropout"": 0.5, ""quality.mode"": ""off"", ""roles"": [""B"", ""R1"", ""R2"", ""R3"", ""R4"", ""S1"", ""S2"", ""W1"", ""W2""], ""signal.dl_resampling.enabled"": true, ""signal.dl_resampling.target_fs_hz"": 64.0, ""signal.imu.comparison_method"": ""calibrated_roll_pitch_ekf"", ""signal.imu.gravity_method"": ""profile_a_lowpass_0p3hz"", ""signal.normalization.raw_imu"": ""none"", ""signal.normalization.raw_ppg"": ""per_window_robust"", ""study.catalog_entry"": ""inception_full"", ""study.screen_profile_id"": ""historical_s1_163_v2_port_all_roles_modules_off"", ""training.batch_size"": 32, ""training.class_count_basis"": ""participant"", ""training.class_weighting"": ""inverse_frequency"", ""training.classifier_role_families"": [""B"", ""R"", ""S"", ""W""], ""training.fixed_epochs"": 15, ""training.label_smoothing"": 0.1, ""training.learning_rate"": 0.001, ""training.optimizer"": ""adamw"", ""training.sampler"": ""exhaustive_shuffle_without_replacement"", ""training.weight_decay"": 0.0005, ""windows.raw_dl.cap_fraction_per_file"": 0.9, ""windows.raw_dl.cap_per_file"": null, ""windows.raw_dl.hop_s"": 2.5, ""windows.raw_dl.length_s"": 5.0}",4dd79508232a246e444ffe93a7885430c8b85d66094d63c0f7696f0ad1decd99,False,formal_inception_full_line_b_v2__historical_s1_163_v2_port_all_roles_modules_off,,inception_full,historical_s1_163_v2_port_all_roles_modules_off,"S1_163 V2 port with all B/R/S/W roles admitted and SQI, frozen motion detection and denoising all disabled.",s1_163_v2_port_all_roles_modules_off,configs/s1_163_v2_port_all_roles_modules_off.yaml
inception_full_tuned_static,"{""aggregation.balance_line"": ""line_b_equal_role_families"", ""artifact.degraded_policy"": ""drop"", ""artifact.denoiser_enabled"": false, ""artifact.motion_detector_enabled"": false, ""artifact.parameters"": {}, ""artifact.reducer"": ""identity"", ""artifact.reducer_version"": ""identity_v1"", ""model.dropout"": 0.5, ""quality.mode"": ""off"", ""roles"": [""B"", ""R1"", ""R2"", ""R3"", ""R4""], ""signal.dl_resampling.enabled"": true, ""signal.dl_resampling.target_fs_hz"": 64.0, ""signal.imu.comparison_method"": ""calibrated_roll_pitch_ekf"", ""signal.imu.gravity_method"": ""profile_a_lowpass_0p3hz"", ""signal.normalization.raw_imu"": ""none"", ""signal.normalization.raw_ppg"": ""per_window_robust"", ""study.catalog_entry"": ""inception_full"", ""study.screen_profile_id"": ""v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static"", ""training.batch_size"": 16, ""training.class_count_basis"": ""row"", ""training.class_weighting"": ""inverse_frequency"", ""training.classifier_role_families"": [""B"", ""R""], ""training.fixed_epochs"": 10, ""training.label_smoothing"": 0.2, ""training.learning_rate"": 0.0003, ""training.optimizer"": ""adamw"", ""training.sampler"": ""exhaustive_shuffle_without_replacement"", ""training.weight_decay"": 0.001, ""windows.raw_dl.cap_fraction_per_file"": null, ""windows.raw_dl.cap_per_file"": 128, ""windows.raw_dl.hop_s"": 2.5, ""windows.raw_dl.length_s"": 5.0}",103283a9f96803ff43e48835f36fb5d6e34925bca568bce8fceb0e1d3ba05a57,False,formal_inception_full_line_b_v2__v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,,inception_full,v2_tuned_b16_lr3e4_wd001_do50_ls20_fixed10_static,"Selected V2 tuned static-only profile: AdamW, batch 16, LR 3e-4, WD .001, dropout .50, label smoothing .20 and fixed 10 epochs.",inception_full_tuned_static,configs/inception_full_tuned_static.yaml
