config_key,model,resolved_model,extra_input,cnn_epochs,cnn_patience,window_sec,hop_sec,overlap_pct,max_windows_fraction,class_key,class_name,is_complete,n_repeats_done,precision_mean,precision_std,precision_ci95_low,precision_ci95_high,recall_mean,recall_std,recall_ci95_low,recall_ci95_high,f1_mean,f1_std,f1_ci95_low,f1_ci95_high,support_mean,support_std,support_ci95_low,support_ci95_high
model=cnn|resolved_model=cnn1d|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,cnn,cnn1d,0,50,10,15.0,10.5,30.0,0.9,robust_non_frail,Robust/Non-Frail,True,5,0.5815151515151514,0.0688552600166169,0.49603376019365414,0.6669965428366487,0.5666666666666667,0.06972166887783962,0.48010965911929615,0.6532236742140372,0.5711535646318254,0.04935560949583255,0.509880305795738,0.6324268234679129,12.0,0.0,12.0,12.0
model=cnn|resolved_model=cnn1d|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,cnn,cnn1d,0,50,10,15.0,10.5,30.0,0.9,young,Young,True,5,0.7916666666666667,0.13819269959814168,0.6201052749985204,0.9632280583348131,0.65,0.10458250331675945,0.5201644886789443,0.7798355113210558,0.7011904761904761,0.054619379747402205,0.6333824311290184,0.7689985212519339,8.0,0.0,8.0,8.0
model=inceptiontime|resolved_model=inception_time|extra_input=HRV|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,inception_time,HRV,50,20,5.0,2.5,50.0,0.9,pre_frail,Pre-Frail,True,5,0.6283333333333333,0.09159087776022724,0.5146264696687135,0.7420401969979531,0.6666666666666667,0.20786985482077452,0.4086035295934897,0.9247298037398437,0.6428424001179419,0.14077693370221694,0.4680727724099708,0.817612027825913,9.0,0.0,9.0,9.0
model=inceptiontime|resolved_model=inception_time|extra_input=HRV|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,inception_time,HRV,50,20,5.0,2.5,50.0,0.9,robust_non_frail,Robust/Non-Frail,True,5,0.6051282051282051,0.12644951800962004,0.44814556169927194,0.7621108485571382,0.6333333333333333,0.07453559924999298,0.5408,0.7258666666666667,0.6159730639730641,0.0902462228136161,0.5039355422825492,0.7280105856635789,12.0,0.0,12.0,12.0
model=inceptiontime|resolved_model=inception_time|extra_input=HRV|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,inception_time,HRV,50,20,5.0,2.5,50.0,0.9,young,Young,True,5,0.7330952380952381,0.11738843789519444,0.5873616079569342,0.8788288682335421,0.625,0.15309310892394862,0.4349402725457074,0.8150597274542926,0.6701648351648352,0.13298712499184798,0.505065981868724,0.8352636884609463,8.0,0.0,8.0,8.0
model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,inception_time,PPI,50,10,15.0,7.5,50.0,0.9,pre_frail,Pre-Frail,True,5,0.5838383838383838,0.09771128467866831,0.4625332495592053,0.7051435181175624,0.7333333333333333,0.12668615834434865,0.5760569092251825,0.8906097574414841,0.6471359558316079,0.10217418690466876,0.5202902849032575,0.7739816267599583,9.0,0.0,9.0,9.0
model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,inception_time,PPI,50,10,15.0,7.5,50.0,0.9,robust_non_frail,Robust/Non-Frail,True,5,0.5666666666666667,0.09128709291752767,0.45333694123389834,0.679996392099435,0.4166666666666667,0.10206207261596575,0.2899601816971383,0.543373151636195,0.477056277056277,0.09935041356582004,0.35371622172974243,0.6003963323828116,12.0,0.0,12.0,12.0
model=inceptiontime|resolved_model=inception_time|extra_input=PPI|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,inceptiontime,inception_time,PPI,50,10,15.0,7.5,50.0,0.9,young,Young,True,5,0.7073015873015873,0.07607133541986996,0.6128616913545605,0.8017414832486142,0.775,0.10458250331675945,0.6451644886789443,0.9048355113210558,0.7372549019607842,0.0803682413016439,0.6374805480062947,0.8370292559152738,8.0,0.0,8.0,8.0
model=inceptiontime|resolved_model=inception_time|extra_input=HRV|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,inceptiontime,inception_time,HRV,50,20,15.0,10.5,30.0,0.9,pre_frail,Pre-Frail,True,5,0.578525641025641,0.06700174666784253,0.49534532154452254,0.6617059605067594,0.7555555555555555,0.19876159799998128,0.5088,1.002311111111111,0.6465638963719459,0.09573695072400536,0.5277098284795203,0.7654179642643715,9.0,0.0,9.0,9.0
model=inceptiontime|resolved_model=inception_time|extra_input=HRV|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,inceptiontime,inception_time,HRV,50,20,15.0,10.5,30.0,0.9,robust_non_frail,Robust/Non-Frail,True,5,0.5735486735486736,0.10250863556223065,0.44628779633735943,0.7008095507599876,0.4666666666666667,0.07453559924999299,0.3741333333333333,0.5592,0.5091494744767056,0.061485181726274,0.4328177769658893,0.5854811719875218,12.0,0.0,12.0,12.0
