rank,config_key,model,extra_input,window_sec,overlap_pct,cnn_patience,n_matrices,true_class,pred_class,count,row_normalized
3,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,50.0,20,5,Pre-Frail,Young,5,0.1111111111111111
3,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,50.0,20,5,Robust/Non-Frail,Pre-Frail,15,0.25
3,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,50.0,20,5,Robust/Non-Frail,Robust/Non-Frail,31,0.5166666666666667
3,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,50.0,20,5,Robust/Non-Frail,Young,14,0.23333333333333334
3,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,50.0,20,5,Young,Pre-Frail,7,0.175
3,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,50.0,20,5,Young,Robust/Non-Frail,10,0.25
3,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=5|hop_sec=2p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,5.0,50.0,20,5,Young,Young,23,0.575
4,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,50.0,10,5,Pre-Frail,Pre-Frail,30,0.6666666666666666
4,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,50.0,10,5,Pre-Frail,Robust/Non-Frail,15,0.3333333333333333
4,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,50.0,10,5,Pre-Frail,Young,0,0.0
4,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,50.0,10,5,Robust/Non-Frail,Pre-Frail,13,0.21666666666666667
4,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,50.0,10,5,Robust/Non-Frail,Robust/Non-Frail,40,0.6666666666666666
4,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,50.0,10,5,Robust/Non-Frail,Young,7,0.11666666666666667
4,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,50.0,10,5,Young,Pre-Frail,1,0.025
4,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,50.0,10,5,Young,Robust/Non-Frail,19,0.475
4,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,50.0,10,5,Young,Young,20,0.5
5,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,50.0,20,5,Pre-Frail,Pre-Frail,30,0.6666666666666666
5,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,50.0,20,5,Pre-Frail,Robust/Non-Frail,14,0.3111111111111111
5,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,50.0,20,5,Pre-Frail,Young,1,0.022222222222222223
5,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,50.0,20,5,Robust/Non-Frail,Pre-Frail,18,0.3
5,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,50.0,20,5,Robust/Non-Frail,Robust/Non-Frail,36,0.6
5,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,50.0,20,5,Robust/Non-Frail,Young,6,0.1
5,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,50.0,20,5,Young,Pre-Frail,2,0.05
5,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,50.0,20,5,Young,Robust/Non-Frail,16,0.4
5,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=20|window_sec=15|hop_sec=7p5|overlap_pct=50|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,50.0,20,5,Young,Young,22,0.55
6,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,30.0,10,5,Pre-Frail,Pre-Frail,33,0.7333333333333333
6,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,30.0,10,5,Pre-Frail,Robust/Non-Frail,12,0.26666666666666666
6,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,30.0,10,5,Pre-Frail,Young,0,0.0
6,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,30.0,10,5,Robust/Non-Frail,Pre-Frail,20,0.3333333333333333
6,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,30.0,10,5,Robust/Non-Frail,Robust/Non-Frail,35,0.5833333333333334
6,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,30.0,10,5,Robust/Non-Frail,Young,5,0.08333333333333333
6,model=shapeformer_pisd|resolved_model=shapeformer|extra_input=0|cnn_epochs=50|cnn_patience=10|window_sec=15|hop_sec=10p5|overlap_pct=30|max_windows_fraction=0p9,shapeformer_pisd,0,15.0,30.0,10,5,Young,Pre-Frail,4,0.1
